group,phase,condition,subject,stimulus,ev
healthy,acquisition,CS-,18,tools/vegetablepeeler.jpg,0.9965676436002642
healthy,acquisition,CS-,18,tools/viceclamp.jpg,0.00538700366173505
healthy,acquisition,CS-,18,tools/weedeater.jpg,0.577338739528734
healthy,acquisition,CS-,18,tools/woodchipper.jpg,0.9997429086667238
healthy,acquisition,CS-,18,tools/wrench.jpg,0.99999999999999
healthy,acquisition,CS-,19,tools/beadingtool.jpg,0.9977509457942856
healthy,acquisition,CS-,19,tools/cheesegrater.jpg,0.99999999986772
healthy,acquisition,CS-,19,tools/chisel.jpg,0.9999793415262218
healthy,acquisition,CS-,19,tools/drillbit.jpg,0.9981667344515472
healthy,acquisition,CS-,19,tools/electricbreaker.jpg,0.999999999509505
healthy,acquisition,CS-,19,tools/faxmachine.jpg,0.8636757979074859
healthy,acquisition,CS-,19,tools/gardenhose.jpg,0.0001198228149959691
healthy,acquisition,CS-,19,tools/gong.jpg,0.9999999245123733
healthy,acquisition,CS-,19,tools/hairdryer.jpg,0.9944537553671288
healthy,acquisition,CS-,19,tools/ladder.jpg,0.15504503721287943
healthy,acquisition,CS-,19,tools/paintroller.jpg,0.9964157959740894
healthy,acquisition,CS-,19,tools/pliers.jpg,0.013220971334087861
healthy,acquisition,CS-,19,tools/plow.jpg,0.29431749240701843
healthy,acquisition,CS-,19,tools/plunger.jpg,0.9663296345633418
healthy,acquisition,CS-,19,tools/rake.jpg,0.9999999932192416
healthy,acquisition,CS-,19,tools/reflexhammer.jpg,0.9999826223236206
healthy,acquisition,CS-,19,tools/rollingpin.jpg,0.9850420257972612
healthy,acquisition,CS-,19,tools/ropeandpulley.jpg,0.8432888924566347
healthy,acquisition,CS-,19,tools/scissors.jpg,0.9500427694120281
healthy,acquisition,CS-,19,tools/shoehorn.jpg,0.9999992479052889
healthy,acquisition,CS-,19,tools/stove.jpg,0.9999985755589837
healthy,acquisition,CS-,19,tools/transmissionwrench.jpg,0.9999999878945859
healthy,acquisition,CS-,19,tools/weldinghelmet.jpg,0.9999238990246602
healthy,acquisition,CS-,19,tools/wheelbarrow.jpg,0.9999995129224818
healthy,acquisition,CS-,20,animals/ant.jpg,0.9999429563834266
healthy,acquisition,CS-,20,animals/anteater.jpg,0.003968616504859563
healthy,acquisition,CS-,20,animals/assassinbug.jpg,4.6679348890166047e-11
healthy,acquisition,CS-,20,animals/baldeagle.jpg,0.995369447809136
healthy,acquisition,CS-,20,animals/camel.jpg,0.9999575841870718
healthy,acquisition,CS-,20,animals/carp.jpg,0.9935750398606797
healthy,acquisition,CS-,20,animals/catfish.jpg,0.6459516585883661
healthy,acquisition,CS-,20,animals/chipmunk.jpg,0.9999727429249772
healthy,acquisition,CS-,20,animals/dramaderry.jpg,2.9379686196541367e-06
healthy,acquisition,CS-,20,animals/duck.jpg,0.005325094917014212
healthy,acquisition,CS-,20,animals/herring.jpg,0.9999988050078328
healthy,acquisition,CS-,20,animals/mahimahi.jpg,0.9814496233670265
healthy,acquisition,CS-,20,animals/mink.jpg,0.6720191713249929
healthy,acquisition,CS-,20,animals/mouse.jpg,0.0005407939737570431
healthy,acquisition,CS-,20,animals/palmcockatoo.jpg,0.4358631337625181
healthy,acquisition,CS-,20,animals/partridge.jpg,3.051984957667566e-06
healthy,acquisition,CS-,20,animals/shark.jpg,0.9999191842630444
healthy,acquisition,CS-,20,animals/sheep.jpg,0.0018639676160647743
healthy,acquisition,CS-,20,animals/snail.jpg,0.9339766273931202
healthy,acquisition,CS-,21,animals/angelfish.jpg,0.9999275044182235
healthy,acquisition,CS-,21,animals/baboon.jpg,0.5447786675468748
healthy,acquisition,CS-,21,animals/boar.jpg,0.999640429267387
healthy,acquisition,CS-,21,animals/caterpillarpeacockmoth.jpg,0.9999972303914619
healthy,acquisition,CS-,21,animals/cow.jpg,0.999997077795206
healthy,acquisition,CS-,21,animals/crow.jpg,0.9999324017433109
healthy,acquisition,CS-,21,animals/dragonfly.jpg,0.999996386341954
healthy,acquisition,CS-,21,animals/flea.jpg,0.99999779138765
healthy,acquisition,CS-,21,animals/gerbil.jpg,0.9996838840625026
healthy,acquisition,CS-,21,animals/giraffe.jpg,0.022001460623951714
healthy,acquisition,CS-,21,animals/herculesbeetle.jpg,0.9745683224195324
healthy,acquisition,CS-,21,animals/hummingbird.jpg,0.36995885906764236
healthy,acquisition,CS-,21,animals/leopard.jpg,0.9919960845628158
healthy,acquisition,CS-,21,animals/mole.jpg,0.6153633182718448
healthy,acquisition,CS-,21,animals/ostrich.jpg,0.9999972478888766
healthy,acquisition,CS-,21,animals/pelican.jpg,0.9999982880276866
healthy,acquisition,CS-,21,animals/pigeon.jpg,0.7150471585773132
healthy,acquisition,CS-,21,animals/pike.jpg,0.9986867406959254
healthy,acquisition,CS-,21,animals/porcupine.jpg,0.9997659234769302
healthy,acquisition,CS-,21,animals/prayingmantis.jpg,0.9999952897575348
healthy,acquisition,CS-,21,animals/quail.jpg,0.8983228962845844
healthy,acquisition,CS-,21,animals/snapper.jpg,0.08892359830713455
healthy,acquisition,CS-,21,animals/tiger.jpg,0.889402248022922
healthy,acquisition,CS-,21,animals/waterbuffalo.jpg,0.49136556680273663
healthy,acquisition,CS-,23,animals/ant.jpg,0.03049890390751153
healthy,acquisition,CS-,23,animals/anteater.jpg,1.2124452134399945e-05
healthy,acquisition,CS-,23,animals/assassinbug.jpg,0.013234555252673839
healthy,acquisition,CS-,23,animals/baldeagle.jpg,0.9997594373440502
healthy,acquisition,CS-,23,animals/brown_bear.jpg,9.712534358898912e-11
healthy,acquisition,CS-,23,animals/camel.jpg,0.0437861923056261
healthy,acquisition,CS-,23,animals/carp.jpg,0.9599174847382039
healthy,acquisition,CS-,23,animals/catfish.jpg,0.9999916773555959
healthy,acquisition,CS-,23,animals/chipmunk.jpg,2.0531982625192667e-06
healthy,acquisition,CS-,23,animals/dramaderry.jpg,0.9997408308444603
healthy,acquisition,CS-,23,animals/duck.jpg,9.391004448545713e-05
healthy,acquisition,CS-,23,animals/firebug.jpg,0.96894809529285
healthy,acquisition,CS-,23,animals/herring.jpg,0.8475422697625009
healthy,acquisition,CS-,23,animals/mahimahi.jpg,0.9113687454013515
healthy,acquisition,CS-,23,animals/mink.jpg,0.9999953022202002
healthy,acquisition,CS-,23,animals/mouse.jpg,1.1596557536087772e-09
healthy,acquisition,CS-,23,animals/palmcockatoo.jpg,0.9999975683269406
healthy,acquisition,CS-,23,animals/partridge.jpg,9.374782017132524e-07
healthy,acquisition,CS-,23,animals/rabbit.jpg,0.9933097298522182
healthy,acquisition,CS-,23,animals/seal.jpg,7.928315893730429e-07
healthy,acquisition,CS-,23,animals/shark.jpg,2.9632150968570183e-07
healthy,acquisition,CS-,23,animals/sheep.jpg,0.9986873730708047
healthy,acquisition,CS-,23,animals/snail.jpg,0.00046526294395662004
healthy,acquisition,CS-,23,animals/turkey.jpg,3.436062647500882e-05
healthy,acquisition,CS-,24,tools/beaker.jpg,0.999953164970581
healthy,acquisition,CS-,24,tools/benchdogs.jpg,0.9999744078756065
healthy,acquisition,CS-,24,tools/blackboard.jpg,0.9991579165211842
healthy,acquisition,CS-,24,tools/broom.jpg,0.9999998939574785
healthy,acquisition,CS-,24,tools/eraser.jpg,0.10457695235255357
healthy,acquisition,CS-,24,tools/fan.jpg,0.9999433151754767
healthy,acquisition,CS-,24,tools/lawnmower.jpg,0.3954327871185046
healthy,acquisition,CS-,24,tools/levelmount.jpg,0.9998054465032793
healthy,acquisition,CS-,24,tools/mallet.jpg,0.9999997730962626
healthy,acquisition,CS-,24,tools/measuringcups.jpg,0.9999991944624259
healthy,acquisition,CS-,24,tools/measuringdevice.jpg,0.39526792518688986
healthy,acquisition,CS-,24,tools/pruner.jpg,0.9999953218589419
healthy,acquisition,CS-,24,tools/routerplane.jpg,0.7824224751720776
healthy,acquisition,CS-,24,tools/ruler.jpg,0.9986690378332423
healthy,acquisition,CS-,24,tools/sander.jpg,0.9999924471432479
healthy,acquisition,CS-,24,tools/sparkplug.jpg,0.999984949485715
healthy,acquisition,CS-,24,tools/spoon.jpg,0.9999999974587013
healthy,acquisition,CS-,24,tools/thermometer.jpg,0.9844020964572345
healthy,acquisition,CS-,24,tools/tubeflaring.jpg,0.9999872324819985
healthy,acquisition,CS-,24,tools/vegetablepeeler.jpg,0.999982414363689
healthy,acquisition,CS-,24,tools/viceclamp.jpg,0.15988700452895077
healthy,acquisition,CS-,24,tools/weedeater.jpg,0.9995831229417775
healthy,acquisition,CS-,24,tools/woodchipper.jpg,0.9923059266021449
healthy,acquisition,CS-,24,tools/wrench.jpg,0.741120228822192
healthy,acquisition,CS-,25,tools/beadingtool.jpg,0.9990191867794905
healthy,acquisition,CS-,25,tools/cheesegrater.jpg,6.367285683579077e-10
healthy,acquisition,CS-,25,tools/chisel.jpg,0.9999704052004388
healthy,acquisition,CS-,25,tools/drillbit.jpg,0.9999859044775211
healthy,acquisition,CS-,25,tools/electricbreaker.jpg,0.9481633138645117
healthy,acquisition,CS-,25,tools/faxmachine.jpg,0.626179328282244
healthy,acquisition,CS-,25,tools/gardenhose.jpg,0.07063166659249887
healthy,acquisition,CS-,25,tools/gong.jpg,0.9999999999954354
healthy,acquisition,CS-,25,tools/hairdryer.jpg,0.009376520112995572
healthy,acquisition,CS-,25,tools/ladder.jpg,2.0784272377715156e-05
healthy,acquisition,CS-,25,tools/paintroller.jpg,0.10332902027654026
healthy,acquisition,CS-,25,tools/pliers.jpg,0.000981699412410853
healthy,acquisition,CS-,25,tools/plow.jpg,2.7551595458423662e-06
healthy,acquisition,CS-,25,tools/plunger.jpg,0.07709480819939914
healthy,acquisition,CS-,25,tools/rake.jpg,0.9779713723217279
healthy,acquisition,CS-,25,tools/reflexhammer.jpg,0.9999551990532364
healthy,acquisition,CS-,25,tools/rollingpin.jpg,0.999999999455679
healthy,acquisition,CS-,25,tools/ropeandpulley.jpg,0.979441490974382
healthy,acquisition,CS-,25,tools/scissors.jpg,0.5506287659773608
healthy,acquisition,CS-,25,tools/shoehorn.jpg,0.06459819206035561
healthy,acquisition,CS-,25,tools/stove.jpg,0.986904192548514
healthy,acquisition,CS-,25,tools/transmissionwrench.jpg,0.023233651235450608
healthy,acquisition,CS-,25,tools/weldinghelmet.jpg,0.0025342390951200375
healthy,acquisition,CS-,25,tools/wheelbarrow.jpg,0.911524364866616
healthy,acquisition,CS-,26,animals/angelfish.jpg,0.9974785826773632
healthy,acquisition,CS-,26,animals/baboon.jpg,0.9998021715314097
healthy,acquisition,CS-,26,animals/boar.jpg,0.9868901001025622
healthy,acquisition,CS-,26,animals/caterpillarpeacockmoth.jpg,0.055313532171824796
healthy,acquisition,CS-,26,animals/cow.jpg,0.9993852250702233
healthy,acquisition,CS-,26,animals/crow.jpg,0.999260205966438
healthy,acquisition,CS-,26,animals/dragonfly.jpg,0.4858870741249545
healthy,acquisition,CS-,26,animals/flea.jpg,0.999999990137819
healthy,acquisition,CS-,26,animals/gerbil.jpg,0.027924774039039924
healthy,acquisition,CS-,26,animals/giraffe.jpg,0.9992378269739628
healthy,acquisition,CS-,26,animals/herculesbeetle.jpg,0.9383713007045825
healthy,acquisition,CS-,26,animals/hummingbird.jpg,0.9541456730785653
healthy,acquisition,CS-,26,animals/leopard.jpg,0.9993842521047815
healthy,acquisition,CS-,26,animals/mole.jpg,0.9612327192619174
healthy,acquisition,CS-,26,animals/ostrich.jpg,0.9999491407571093
healthy,acquisition,CS-,26,animals/pelican.jpg,0.9945005573290171
healthy,acquisition,CS-,26,animals/pigeon.jpg,0.7683721828371801
healthy,acquisition,CS-,26,animals/pike.jpg,0.9999923038401364
healthy,acquisition,CS-,26,animals/porcupine.jpg,0.00015990903632629025
healthy,acquisition,CS-,26,animals/prayingmantis.jpg,0.9999999860904869
healthy,acquisition,CS-,26,animals/quail.jpg,0.1285418759747438
healthy,acquisition,CS-,26,animals/snapper.jpg,0.9391917510109068
healthy,acquisition,CS-,26,animals/tiger.jpg,0.9977156569348404
healthy,acquisition,CS-,26,animals/waterbuffalo.jpg,0.008131938766908218
healthy,baseline,CS+,1,animals/angelfish.jpg,0.9999829600218623
healthy,baseline,CS+,1,animals/boar.jpg,0.9463690154710084
healthy,baseline,CS+,1,animals/caterpillarpeacockmoth.jpg,0.953994496744
healthy,baseline,CS+,1,animals/cow.jpg,0.9914779022863319
healthy,baseline,CS+,1,animals/crow.jpg,2.052035456903651e-05
healthy,baseline,CS+,1,animals/dragonfly.jpg,0.9999999087085277
healthy,baseline,CS+,1,animals/flea.jpg,0.9695629415081329
healthy,baseline,CS+,1,animals/gerbil.jpg,0.9999717098801273
healthy,baseline,CS+,1,animals/giraffe.jpg,0.8324536877180476
healthy,baseline,CS+,1,animals/herculesbeetle.jpg,0.9999371630868632
healthy,baseline,CS+,1,animals/hummingbird.jpg,0.362155575994229
healthy,baseline,CS+,1,animals/leopard.jpg,0.5875331505157555
healthy,baseline,CS+,1,animals/mole.jpg,0.9999975734273886
healthy,baseline,CS+,1,animals/ostrich.jpg,0.6844854603118179
healthy,baseline,CS+,1,animals/pelican.jpg,0.9993713706759597
healthy,baseline,CS+,1,animals/pigeon.jpg,0.999994984760062
healthy,baseline,CS+,1,animals/pike.jpg,0.9999999989907351
healthy,baseline,CS+,1,animals/porcupine.jpg,0.9999436155973849
healthy,baseline,CS+,1,animals/prayingmantis.jpg,0.9999999970439324
healthy,baseline,CS+,1,animals/quail.jpg,0.000500967759953434
healthy,baseline,CS+,1,animals/snapper.jpg,0.09389498975693984
healthy,baseline,CS+,1,animals/waterbuffalo.jpg,0.9801937368450608
healthy,baseline,CS+,2,animals/angelfish.jpg,0.474767097389671
healthy,baseline,CS+,2,animals/baboon.jpg,0.9514343260202485
healthy,baseline,CS+,2,animals/boar.jpg,0.9569176559208925
healthy,baseline,CS+,2,animals/caterpillarpeacockmoth.jpg,0.8726706877114846
healthy,baseline,CS+,2,animals/cow.jpg,0.9872990605351024
healthy,baseline,CS+,2,animals/crow.jpg,0.35432664216108384
healthy,baseline,CS+,2,animals/dragonfly.jpg,0.6780002356179539
healthy,baseline,CS+,2,animals/flea.jpg,0.9995074274369671
healthy,baseline,CS+,2,animals/gerbil.jpg,2.0611271976403875e-05
healthy,baseline,CS+,2,animals/giraffe.jpg,0.00334964046036524
healthy,baseline,CS+,2,animals/herculesbeetle.jpg,0.99999993581409
healthy,baseline,CS+,2,animals/hummingbird.jpg,0.9147527300625786
healthy,baseline,CS+,2,animals/leopard.jpg,0.8585619351552013
healthy,baseline,CS+,2,animals/mole.jpg,0.9839141421989726
healthy,baseline,CS+,2,animals/ostrich.jpg,0.9898350140748403
healthy,baseline,CS+,2,animals/pelican.jpg,0.0018170106005101765
healthy,baseline,CS+,2,animals/pigeon.jpg,0.4507802351784802
healthy,baseline,CS+,2,animals/pike.jpg,0.9999529674791419
healthy,baseline,CS+,2,animals/porcupine.jpg,0.21767946312332453
healthy,baseline,CS+,2,animals/prayingmantis.jpg,0.9996241517009272
healthy,baseline,CS+,2,animals/quail.jpg,0.9999567930159237
healthy,baseline,CS+,2,animals/snapper.jpg,5.910641808917319e-06
healthy,baseline,CS+,2,animals/tiger.jpg,0.9780677986705704
healthy,baseline,CS+,2,animals/waterbuffalo.jpg,0.0427138280274012
healthy,baseline,CS+,3,animals/angelfish.jpg,1.1691951265726117e-06
healthy,baseline,CS+,3,animals/baboon.jpg,0.9999629151264992
healthy,baseline,CS+,3,animals/boar.jpg,5.989795356048598e-09
healthy,baseline,CS+,3,animals/caterpillarpeacockmoth.jpg,0.032551417483978023
healthy,baseline,CS+,3,animals/cow.jpg,0.9997191937616959
healthy,baseline,CS+,3,animals/crow.jpg,5.438186912754452e-05
healthy,baseline,CS+,3,animals/dragonfly.jpg,0.02279885851967805
healthy,baseline,CS+,3,animals/flea.jpg,0.8992650950393482
healthy,baseline,CS+,3,animals/gerbil.jpg,0.816170355981052
healthy,baseline,CS+,3,animals/giraffe.jpg,4.445588721341365e-11
healthy,baseline,CS+,3,animals/herculesbeetle.jpg,0.9954495039829819
healthy,baseline,CS+,3,animals/hummingbird.jpg,0.0001336479851883211
healthy,baseline,CS+,3,animals/leopard.jpg,0.8916050933825098
healthy,baseline,CS+,3,animals/mole.jpg,1.1350989741520372e-06
healthy,baseline,CS+,3,animals/ostrich.jpg,0.0006381246613565627
healthy,baseline,CS+,3,animals/pelican.jpg,0.9999996448034392
healthy,baseline,CS+,3,animals/pigeon.jpg,0.9999721542404276
healthy,baseline,CS+,3,animals/pike.jpg,0.889318987655851
healthy,baseline,CS+,3,animals/porcupine.jpg,0.699379245706879
healthy,baseline,CS+,3,animals/prayingmantis.jpg,0.5966830025188059
healthy,baseline,CS+,3,animals/quail.jpg,7.614622596198853e-05
healthy,baseline,CS+,3,animals/snapper.jpg,0.09877246350005575
healthy,baseline,CS+,3,animals/tiger.jpg,0.872767302662249
healthy,baseline,CS+,3,animals/waterbuffalo.jpg,0.999995571622395
healthy,baseline,CS+,4,tools/beadingtool.jpg,0.9974362013099903
healthy,baseline,CS+,4,tools/cheesegrater.jpg,0.9990529803068782
healthy,baseline,CS+,4,tools/chisel.jpg,0.9840202231314729
healthy,baseline,CS+,4,tools/drillbit.jpg,0.539170971022614
healthy,baseline,CS+,4,tools/electricbreaker.jpg,0.9994299801442351
healthy,baseline,CS+,4,tools/faxmachine.jpg,0.9999623239458513
healthy,baseline,CS+,4,tools/gardenhose.jpg,0.12162177647732583
healthy,baseline,CS+,4,tools/gong.jpg,0.2960163180736667
healthy,baseline,CS+,4,tools/hairdryer.jpg,0.7008646846869933
healthy,baseline,CS+,4,tools/ladder.jpg,0.9743221127214887
healthy,baseline,CS+,4,tools/paintroller.jpg,0.9995151093852518
healthy,baseline,CS+,4,tools/pliers.jpg,0.041457268777018226
healthy,baseline,CS+,4,tools/plow.jpg,0.999788491194172
healthy,baseline,CS+,4,tools/plunger.jpg,0.9999999683309567
healthy,baseline,CS+,4,tools/rake.jpg,0.9999993331310282
healthy,baseline,CS+,4,tools/reflexhammer.jpg,0.999959220131064
healthy,baseline,CS+,4,tools/rollingpin.jpg,0.06485274461717062
healthy,baseline,CS+,4,tools/ropeandpulley.jpg,0.9923628784310701
healthy,baseline,CS+,4,tools/scissors.jpg,0.9999999482589046
healthy,baseline,CS+,4,tools/shoehorn.jpg,0.9999828300180628
healthy,baseline,CS+,4,tools/stove.jpg,0.0605277232778305
healthy,baseline,CS+,4,tools/transmissionwrench.jpg,0.9998299868523024
healthy,baseline,CS+,4,tools/weldinghelmet.jpg,0.999999248465753
healthy,baseline,CS+,4,tools/wheelbarrow.jpg,0.01321576692624135
healthy,baseline,CS+,5,tools/beadingtool.jpg,0.009501627330923072
healthy,baseline,CS+,5,tools/cheesegrater.jpg,0.8833221050316109
healthy,baseline,CS+,5,tools/chisel.jpg,0.9585879532870072
healthy,baseline,CS+,5,tools/drillbit.jpg,0.0006273376454353346
healthy,baseline,CS+,5,tools/electricbreaker.jpg,0.000816866435266695
healthy,baseline,CS+,5,tools/faxmachine.jpg,1.5966180814208058e-08
healthy,baseline,CS+,5,tools/gardenhose.jpg,0.08477432020468023
healthy,baseline,CS+,5,tools/gong.jpg,0.00027970731171003395
healthy,baseline,CS+,5,tools/hairdryer.jpg,0.9801215556162851
healthy,baseline,CS+,5,tools/ladder.jpg,0.12805968837487075
healthy,baseline,CS+,5,tools/paintroller.jpg,1.7236990841808456e-11
healthy,baseline,CS+,5,tools/pliers.jpg,0.9980238481187019
healthy,baseline,CS+,5,tools/plow.jpg,0.36021826152483966
healthy,baseline,CS+,5,tools/plunger.jpg,0.01299471977618868
healthy,baseline,CS+,5,tools/rake.jpg,0.9242122720689091
healthy,baseline,CS+,5,tools/reflexhammer.jpg,0.9943721438393174
healthy,baseline,CS+,5,tools/rollingpin.jpg,0.05536634667362626
healthy,baseline,CS+,5,tools/ropeandpulley.jpg,0.8657008724501818
healthy,baseline,CS+,5,tools/scissors.jpg,0.9999970466414432
healthy,baseline,CS+,5,tools/shoehorn.jpg,0.0003565617589498035
healthy,baseline,CS+,5,tools/stove.jpg,8.505130828034603e-06
healthy,baseline,CS+,5,tools/transmissionwrench.jpg,0.8786329187677638
healthy,baseline,CS+,5,tools/weldinghelmet.jpg,0.22689361960696525
healthy,baseline,CS+,5,tools/wheelbarrow.jpg,0.03721099862846766
healthy,baseline,CS+,6,tools/beadingtool.jpg,0.971119626489215
healthy,baseline,CS+,6,tools/cheesegrater.jpg,0.9567089030020726
healthy,baseline,CS+,6,tools/chisel.jpg,0.9999961245725287
healthy,baseline,CS+,6,tools/drillbit.jpg,0.8482627082650507
healthy,baseline,CS+,6,tools/electricbreaker.jpg,0.9213639581324167
healthy,baseline,CS+,6,tools/faxmachine.jpg,0.9983544723370175
healthy,baseline,CS+,6,tools/gardenhose.jpg,0.9989710480467242
healthy,baseline,CS+,6,tools/gong.jpg,0.007060412023587523
healthy,baseline,CS+,6,tools/hairdryer.jpg,0.1019534321234582
healthy,baseline,CS+,6,tools/ladder.jpg,0.9452815807166997
healthy,baseline,CS+,6,tools/paintroller.jpg,0.9999878488508608
healthy,baseline,CS+,6,tools/pliers.jpg,0.9900398654916188
healthy,baseline,CS+,6,tools/plow.jpg,0.9999982728472011
healthy,baseline,CS+,6,tools/plunger.jpg,0.9997588589397801
healthy,baseline,CS+,6,tools/rake.jpg,0.9993657310870852
healthy,baseline,CS+,6,tools/reflexhammer.jpg,0.9987158465316792
healthy,baseline,CS+,6,tools/rollingpin.jpg,0.9987198379965312
healthy,baseline,CS+,6,tools/ropeandpulley.jpg,0.9999999468153121
healthy,baseline,CS+,6,tools/scissors.jpg,0.9928094715922692
healthy,baseline,CS+,6,tools/shoehorn.jpg,0.9999838646863609
healthy,baseline,CS+,6,tools/stove.jpg,0.9988939803036263
healthy,baseline,CS+,6,tools/transmissionwrench.jpg,0.9971971590787445
healthy,baseline,CS+,6,tools/weldinghelmet.jpg,0.9982650329881575
healthy,baseline,CS+,6,tools/wheelbarrow.jpg,0.9999999555554129
healthy,baseline,CS+,7,animals/aardvark.jpg,5.591574060317263e-07
healthy,baseline,CS+,7,animals/canary.jpg,0.010525517397093702
healthy,baseline,CS+,7,animals/cat.jpg,0.9775392999670586
healthy,baseline,CS+,7,animals/caterpillarhawkmoth.jpg,0.6457651555326032
healthy,baseline,CS+,7,animals/cranebug.jpg,0.6793089268039163
healthy,baseline,CS+,7,animals/cricket.jpg,0.9997637547827622
healthy,baseline,CS+,7,animals/elephantafrican.jpg,0.9999998803568845
healthy,baseline,CS+,7,animals/finch.jpg,0.999470451871375
healthy,baseline,CS+,7,animals/flamingo.jpg,0.999684132792069
healthy,baseline,CS+,7,animals/goldfish.jpg,7.27689330098212e-05
healthy,baseline,CS+,7,animals/halibut.jpg,0.9931767001052441
healthy,baseline,CS+,7,animals/horse.jpg,5.013482506305048e-06
healthy,baseline,CS+,7,animals/hyena.jpg,0.00026390453138002665
healthy,baseline,CS+,7,animals/llama.jpg,0.9999744620374719
healthy,baseline,CS+,7,animals/marmot.jpg,0.027201439669322095
healthy,baseline,CS+,7,animals/perch.jpg,0.9990622664719466
healthy,baseline,CS+,7,animals/racoon.jpg,0.9988554825553335
healthy,baseline,CS+,7,animals/reindeer.jpg,0.999999174024219
healthy,baseline,CS+,7,animals/rhino.jpg,0.40163824437081547
healthy,baseline,CS+,7,animals/salmon.jpg,0.99742350158235
healthy,baseline,CS+,7,animals/shrimp.jpg,0.9997796084077306
healthy,baseline,CS+,7,animals/skunk.jpg,0.9999999360904704
healthy,baseline,CS+,7,animals/starfish.jpg,0.999889855046551
healthy,baseline,CS+,7,animals/zebra.jpg,0.9991194111374111
healthy,baseline,CS+,8,animals/aardvark.jpg,0.9999971979650056
healthy,baseline,CS+,8,animals/canary.jpg,0.1555681388654009
healthy,baseline,CS+,8,animals/cat.jpg,0.01558313321615553
healthy,baseline,CS+,8,animals/caterpillarhawkmoth.jpg,0.9980452062826632
healthy,baseline,CS+,8,animals/cranebug.jpg,0.9984920233826015
healthy,baseline,CS+,8,animals/cricket.jpg,0.921508071152285
healthy,baseline,CS+,8,animals/elephantafrican.jpg,0.9330045736231677
healthy,baseline,CS+,8,animals/finch.jpg,0.1725933936711379
healthy,baseline,CS+,8,animals/flamingo.jpg,0.534825520585581
healthy,baseline,CS+,8,animals/goldfish.jpg,0.9975804419561713
healthy,baseline,CS+,8,animals/halibut.jpg,0.9872501338338043
healthy,baseline,CS+,8,animals/horse.jpg,0.9955084330947136
healthy,baseline,CS+,8,animals/hyena.jpg,0.0019130212250056794
healthy,baseline,CS+,8,animals/llama.jpg,0.0065374371844397145
healthy,baseline,CS+,8,animals/marmot.jpg,0.541518766308022
healthy,baseline,CS+,8,animals/perch.jpg,0.29284823914305025
healthy,baseline,CS+,8,animals/racoon.jpg,0.45330636377082106
healthy,baseline,CS+,8,animals/reindeer.jpg,0.8077658233864045
healthy,baseline,CS+,8,animals/rhino.jpg,0.9465814949090313
healthy,baseline,CS+,8,animals/salmon.jpg,0.8451742143200202
healthy,baseline,CS+,8,animals/shrimp.jpg,0.9967420923092365
healthy,baseline,CS+,8,animals/skunk.jpg,0.4305697232289761
healthy,baseline,CS+,8,animals/starfish.jpg,0.5584517916709996
healthy,baseline,CS+,8,animals/zebra.jpg,0.9991562122881446
healthy,baseline,CS+,9,tools/airpump.jpg,0.9999996639060124
healthy,baseline,CS+,9,tools/blower.jpg,0.9999998043988524
healthy,baseline,CS+,9,tools/bucket.jpg,0.9999999766656972
healthy,baseline,CS+,9,tools/camera.jpg,0.6343328399518152
healthy,baseline,CS+,9,tools/campingstove.jpg,0.9999998965896413
healthy,baseline,CS+,9,tools/carpetblower.jpg,0.7530097848638746
healthy,baseline,CS+,9,tools/chainsaw.jpg,0.9999999140700991
healthy,baseline,CS+,9,tools/duffelbag.jpg,0.9907699780046493
healthy,baseline,CS+,9,tools/edger.jpg,0.9999984786615504
healthy,baseline,CS+,9,tools/extensioncord.jpg,0.09742285864818855
healthy,baseline,CS+,9,tools/hammer.jpg,0.9999996460550853
healthy,baseline,CS+,9,tools/jumpercables.jpg,0.9999999241015314
healthy,baseline,CS+,9,tools/measuringtape.jpg,0.9999999961081503
healthy,baseline,CS+,9,tools/microwave.jpg,0.9999810496241915
healthy,baseline,CS+,9,tools/monkeywrench.jpg,0.9999999745847605
healthy,baseline,CS+,9,tools/padlock.jpg,0.4821440327696627
healthy,baseline,CS+,9,tools/paintbrush.jpg,0.9999089767948939
healthy,baseline,CS+,9,tools/screwdriver.jpg,0.9987853010753105
healthy,baseline,CS+,9,tools/solderingtorch.jpg,0.9999912102477257
healthy,baseline,CS+,9,tools/squeegee.jpg,0.08150606216568752
healthy,baseline,CS+,9,tools/toaster.jpg,0.9792726164227381
healthy,baseline,CS+,9,tools/treadmill.jpg,6.703664500958726e-05
healthy,baseline,CS+,9,tools/videogamecontroller.jpg,0.999891699222041
healthy,baseline,CS+,9,tools/workbench.jpg,0.9999999881419696
healthy,baseline,CS+,10,tools/airpump.jpg,0.9973963293396895
healthy,baseline,CS+,10,tools/blower.jpg,0.8942971991315712
healthy,baseline,CS+,10,tools/bucket.jpg,0.9986188371265334
healthy,baseline,CS+,10,tools/camera.jpg,0.9385221561453668
healthy,baseline,CS+,10,tools/campingstove.jpg,0.37527770868210064
healthy,baseline,CS+,10,tools/carpetblower.jpg,0.7459030291287321
healthy,baseline,CS+,10,tools/chainsaw.jpg,0.998197171127633
healthy,baseline,CS+,10,tools/duffelbag.jpg,0.7093810905848377
healthy,baseline,CS+,10,tools/edger.jpg,0.9372687469776969
healthy,baseline,CS+,10,tools/extensioncord.jpg,0.9691380356196213
healthy,baseline,CS+,10,tools/hammer.jpg,0.9913137569690627
