subject,phase,condition,hc_tail,hc_body,hc_head,amyg_bla,amyg_cem,vmPFC_ers,dACC_ers
1,extinction,CS+,31.9526828289032,-22.19904923922307,-38.71859140685324,-41.50020063470264,-55.302574466256544,0.5224798621454414,-0.3378114964176442
1,extinction,CS+,1.7460462757519313,-2.9289713220016376,34.364586715162154,-6.176898132770432,-49.78896417337305,0.3359739500798397,0.13147075273343298
1,extinction,CS+,14.554578004564558,-32.68079284719518,-26.21278784260947,-19.909516680131265,35.70132911906523,-0.5762847106834967,0.6081750439289914
1,extinction,CS+,9.750814288003104,-37.0692931643209,7.6063966019266465,-16.069648047105982,-0.31153162787942323,0.5647411406273104,0.18081519808453006
1,extinction,CS+,18.84849409375872,-57.90848965258212,-73.17408315387705,-14.399149387254626,4.815053287674399,-0.5503855040724771,-0.2235823205834737
1,extinction,CS+,19.495783172334946,-20.19655954072604,-69.47883777223393,-64.10882619296738,5.156990228330388,0.4097974874521994,-0.9303566249142592
1,extinction,CS+,-35.783776392255504,-49.39654424383835,-24.66997246351644,-27.78533347593535,-45.580567584318274,0.0934195256894758,-0.0007510872227044014
1,extinction,CS+,-74.73405100958688,-117.62066836614866,-36.712602200592755,-57.18610269870233,-6.943244036506204,0.11777060394012248,0.3864025147347948
1,extinction,CS+,6.603309086390903,-52.41293720296911,0.409301108157141,-83.66068305663012,37.471031581654266,-0.7296520808179578,0.4518479824298087
1,extinction,CS+,34.061090166228155,-59.20340244190113,-27.65948962883131,-50.38570027832591,-69.65711453381707,-0.1900287519466884,0.6757694963476663
1,extinction,CS+,-13.355634082002302,-73.14993947905464,-30.71241490516437,-76.10885376230293,-171.7307245450861,0.127774341752288,0.02394060999668588
1,extinction,CS+,-33.99401097978864,-62.66516679303872,-64.68330389860819,-86.78269399852928,-178.58171276485217,-0.5638172195212334,0.10529832138473036
1,extinction,CS+,-20.078432559967037,-42.93479986287452,-25.709881241152267,-49.55793319601531,-41.09527896432316,0.6401147297765698,-0.3567088981025858
1,extinction,CS+,-99.37409714460371,-130.83968102337943,-107.4366326423792,-31.047952742204753,-38.232147975441286,0.5801855719066121,-0.1423263130466908
1,extinction,CS+,-25.450042956215995,-74.51206959904852,-50.64739663925397,-18.48497359577669,7.789946457918953,-0.34742258639746576,0.09536547843160988
1,extinction,CS+,30.76943684305464,-10.134684070944788,-6.159960747823208,76.92185197182752,86.65975278966567,0.17017401555903755,-0.3870069679552405
1,extinction,CS+,-53.54015558787754,-108.04203522446993,-156.00206270161462,-53.5861968775408,-51.11879828396965,0.03374541940682015,0.5388365694318521
1,extinction,CS+,-86.97294376918249,-98.15106885739273,-113.38523722261455,-61.73889552125144,-61.432679386699895,-0.1675214591270936,-0.25731742234182203
1,extinction,CS+,93.46137684413364,-3.14286321197712,61.42950840391351,49.17878381101363,129.90540723239678,0.7756519988419411,-0.2509264501424264
1,extinction,CS+,21.130682700020927,18.92420417593943,37.55447586154092,-14.746614992071727,52.36720653141246,0.5583086338365079,-0.654687355002064
1,extinction,CS+,27.03924258095877,-98.0291584891242,-112.43763593315373,-1.946122970056096,-50.98542741817587,-0.3150395565608163,0.31718269950369543
1,extinction,CS+,-48.0009127003806,-108.59623157494775,-123.60563022004077,-32.208598220020264,-134.86315356983857,-0.5992783823805327,0.8204298743334286
1,extinction,CS+,37.858473205566405,-69.98601193726064,-57.50877144703498,-77.6269731740339,-173.05110083257455,-0.034616894585235564,-0.5549287984932669
1,extinction,CS-,-26.825503206253053,-64.25493389529152,-70.3725097539157,-23.677083423378267,-27.26942830927232,0.4710260390742123,-0.16807304885832522
1,extinction,CS-,17.489648383004326,-39.785568939672935,-27.999740026406283,-29.719617734261607,8.045785370995016,0.7503320263861317,-0.2893914061155615
1,extinction,CS-,-34.29083706992013,-75.36869090110868,-45.324967520653146,-13.34075268146095,44.988465070724494,0.4165435259301808,-0.031053767256154857
1,extinction,CS-,56.69392760140556,-39.43532545018841,-111.8374385876063,-67.62384237061947,-100.19598105374504,-0.7556825596582097,-0.3541137852123729
1,extinction,CS-,19.769144855226788,-19.68786517107809,103.89478614767627,22.067892169733657,71.2828763513004,-0.20598070554789452,-0.006586340471957886
1,extinction,CS-,-1.7340310982295446,-28.566298194028235,-23.324183798047923,-48.26323778366824,-69.8223160329987,-0.9094654540822787,-0.025558476596502615
1,extinction,CS-,-24.04248212405614,-32.685055023915055,29.415281939788684,-7.755927379525035,17.371745109558105,0.19495760212956773,0.2500232771902868
1,extinction,CS-,13.38204836845398,-47.312739360976856,-90.81853822420335,-90.5590654513158,-54.803463901667044,-0.5486675071305717,0.2032417527956933
1,extinction,CS-,46.88997514588493,11.292375364819089,19.14122300987413,0.7299110517589324,68.65947628722472,0.1140509974418332,-0.0345954553428095
1,extinction,CS-,65.1645963532584,-29.05615373237713,-64.63798187787717,-130.35314100488608,-4.5585573771420655,0.2080689498075359,0.3155411135483218
1,extinction,CS-,61.793163899012974,24.248213101077727,-3.968368977925482,-91.76022729633051,-39.53430871402515,0.10261414493671546,-0.22064051414978345
1,extinction,CS-,46.35845055580139,-30.839218761469866,-1.5677549317038268,44.806619440743674,-2.7493188521441287,0.2958937024259571,-0.17951632163883605
1,extinction,CS-,56.04446445788656,-26.55372549794816,34.47437044502011,-3.40054870526725,8.294399373671588,0.4553839465981934,0.0645532971760573
1,extinction,CS-,-21.93915647779192,-78.2917740731626,-6.2296695656324985,11.68437384192003,32.437485060271094,0.5776583900401298,0.37263586805133136
1,extinction,CS-,106.60626521791731,-51.80770622878461,-67.492101176956,-120.17955178514534,-171.95587743029876,0.9105371244223828,0.034605093668816665
1,extinction,CS-,78.25367752483912,-5.494816387021864,-32.80759176700073,-20.607014874526122,-57.37218997057746,0.6174630367129891,0.4234040641557793
1,extinction,CS-,45.98790623801095,-6.213381323459987,-11.5803061871839,30.465115610339225,6.512904665049383,0.03943456146002959,0.1827621029282251
1,extinction,CS-,30.13781585693359,-61.39837317208986,-59.618890108441455,-36.738649980737534,-69.43597888946533,0.027299979625220086,0.5995108845525898
1,extinction,CS-,-74.11652176720756,-84.11186339404131,-47.95869895551331,-32.65102073686932,-24.69349051924313,1.2313435870795175,-0.22581719649358456
1,extinction,CS-,-69.49767221723285,-84.91593611159841,-65.0208781573194,68.49633815419783,-110.32902919544891,0.4638852799768478,-0.33247012020391026
1,extinction,CS-,-79.15983347211566,-245.93172103810954,4.867659197227488,123.93686105133196,-274.79352649520433,0.17622649196001328,-0.25543260715109056
1,extinction,CS-,73.36754387446813,-82.4877895068478,42.82938758861384,130.69467282435352,120.67449066919437,0.2535164691213121,-0.29956289416379905
2,acquisition,CS+,73.75665449599425,52.0380478822268,51.49982857836422,67.36319721503692,102.50776197971442,-1.1808556890985786,1.1355174085710915
2,acquisition,CS+,-50.572266426558286,-26.85535715731209,-78.18839658646894,-38.40966678180478,-33.044304101895065,0.2756517554470146,0.2752230450406534
2,acquisition,CS+,17.679769886657592,-8.730417612653513,-28.09663895667481,-21.280353470823986,45.00177953793453,0.00017564646871554362,-0.1188113351393995
2,acquisition,CS+,-16.846064796050392,-8.542549933706011,-29.79518973051444,-2.679151224006306,48.361277164557045,-0.3509200144484325,-0.4570870714465745
2,acquisition,CS+,34.416873699675,-16.108404489663933,-54.639732230168114,-34.61870388876308,-98.44727248411913,0.3907989544948792,0.2498515230467619
2,acquisition,CS+,7.152379237115383,9.905136620932883,27.819141575570644,-42.74389263716611,23.143629098549862,-0.4165004445048545,-0.10450775823221822
2,acquisition,CS+,16.96861497933666,-34.62220485393818,-74.30279390690242,-72.78401185815984,14.265223552019167,0.7825660872967191,0.8354444251077552
2,acquisition,CS+,6.812851522117852,8.265173775809151,-65.75896402399921,-30.689150213517927,21.606335175343045,0.7874741882333384,0.020112483140549503
2,acquisition,CS+,30.422977538779374,6.125840311522013,-24.52356884222389,-55.37006285840815,10.323836241012962,0.3170343558372621,-0.2418626006998388
2,acquisition,CS+,-42.1284229097267,-26.926900501434623,-84.94837986294334,-65.38886583935131,5.504957076830743,0.01970749481645173,0.13891074439177206
2,acquisition,CS+,-0.6923487161596616,-4.204406473703764,22.559486196943997,17.59004758190025,-86.5938090177683,-0.1731542765646246,0.5937987399329216
2,acquisition,CS+,29.60232587531209,12.14821083336086,-3.0359392758657235,0.5166259050369263,51.39255856244992,-0.08403747947973783,0.05447076650215814
2,acquisition,CS+,-8.472222663462162,-23.05321624776819,-8.568021147208807,-61.49503209590912,126.88854677860552,0.6195767893135231,-0.5487409167543761
2,acquisition,CS+,-24.854206850131348,-54.640396446972105,-95.9223110288624,-30.758767859908662,-15.980165139222755,0.2397100445951457,-0.30314026083280565
2,acquisition,CS+,51.60590668270986,22.030894939388553,40.53271072644453,39.47489756697958,29.951237247540398,0.29492942856234344,0.3448695067472699
2,acquisition,CS+,-46.128689984480545,-31.20958104500404,57.44835992933378,-18.751753526384178,-115.6341940225699,0.046095837239439386,-0.07295070363565284
2,acquisition,CS+,-16.80455678453048,-31.65202129542173,-32.222566020559285,-25.858167457851497,-37.86298145392002,-1.1270966570751717,0.19288064026604101
2,acquisition,CS+,-27.833594066401318,-18.20594988812457,34.78941755640436,52.6856379498135,157.02621054038022,-0.2980903630210148,0.7735637740482991
2,acquisition,CS+,-31.64068846187244,-35.363181093236896,-17.91635952616584,-42.691067422520035,-139.47561605160053,-0.7786242505846223,0.7344253103474584
2,acquisition,CS+,2.1462322771549225,-20.197010747678988,6.8779614571283565,-0.5898154293948954,-58.57239880928626,-0.9199291968242692,0.2569201690584623
2,acquisition,CS+,-10.242971961696943,-27.558807160828138,-11.923048119881802,-52.287493669444856,-96.15810885796179,0.6961026922835184,-0.128900958722443
2,acquisition,CS+,15.504355495174725,-13.249461821720494,-44.118090004081566,-6.458327837423845,71.87540729229265,-1.3911677756357583,0.5686759472852421
2,acquisition,CS+,-49.13334661722183,-55.65315279593835,-53.57791994115305,-3.9826908818700097,-223.84477793864718,0.01061345298491519,-0.4310122154293104
2,acquisition,CS+,-40.17136712869009,-43.54061381371466,-7.872607061143457,1.1112721898339009,3.5558760471833057,0.09046805365864187,0.9282938492598684
2,acquisition,CS-,36.87128728628159,9.76229412804593,7.080920144298372,-26.747397509014068,37.19650746003176,-0.4494897315163652,0.27684135196227805
2,acquisition,CS-,14.363171448310215,-7.933198093057988,-4.279664955900971,-17.79738041541793,8.50416778601133,-1.239256257017322,0.036510874742158056
2,acquisition,CS-,-22.18604010343552,-26.784720524981786,-24.082507214602643,-38.09132215678692,-14.277954486700207,-0.8231400390473274,-0.08186735820204323
2,acquisition,CS-,13.034999797741573,-7.521406492034157,-4.719574140197427,-23.625640758601104,-21.429532589056553,1.2936391263315912,0.31954992261859155
2,acquisition,CS-,-16.452630917231247,-27.708396282169844,-66.12855304627729,-43.782634338465606,-53.88940077255933,1.5206619306978015,0.13144636316456113
2,acquisition,CS-,-20.32212605824073,-51.62281643787584,-120.52490744788264,-126.778652195497,-58.51779869275215,0.15277053009590658,-0.4984167001205896
2,acquisition,CS-,-59.6052504889667,-41.66009570248835,-56.53796938670105,-43.12148737040433,-21.24984123615118,0.5729069295184775,0.00918134038897792
2,acquisition,CS-,-4.544290026028952,-26.15147515300375,-31.07070469600561,-21.870745044133876,-3.861221484648876,0.0336861723424827,0.0014428303635813918
2,acquisition,CS-,31.029064644128084,5.115779902745079,53.24309957380125,28.784725865450767,46.45715226271214,-1.5551590122508003,0.10283440814422673
2,acquisition,CS-,-43.36575490732989,-69.4586741053141,-98.31173525054074,-81.24603781808506,3.890809034689879,-0.4738847498402591,-0.1401296027577044
2,acquisition,CS-,49.09408005326986,5.612814103509043,19.473204872664613,-4.167455457015471,7.683762739866206,0.474002361902031,0.2205246737195747
2,acquisition,CS-,17.673553931216397,-8.895274819253563,-37.24442234829333,-95.41793972362171,11.5682477584252,0.14427927598779905,-0.7022203194805138
2,acquisition,CS-,83.8189114580552,21.943094573178133,4.522128889546591,-13.20243089402264,-9.993506969549717,-0.05832678722895469,0.2546069503942168
2,acquisition,CS-,-50.85223113745451,-54.13307068767129,-81.78839323259669,-18.57697662711143,-100.5031862686842,0.6909517706986447,0.26163075519545737
2,acquisition,CS-,-5.17043028275172,-18.277672543630494,-2.498907635153751,15.569172263687305,-52.62432521428817,-1.541301356718742,-0.19105099241701776
2,acquisition,CS-,19.412264859614268,-11.853906504400484,-7.466519519422183,-11.208723079074511,-53.58088380251176,1.8737745855344885,0.1515003138453848
2,acquisition,CS-,29.389025208540264,14.204000145524411,19.195647078858322,-10.566539755869996,-76.97513778393085,0.4351784412634064,0.8035783848680308
2,acquisition,CS-,28.951481357216835,2.527071638749196,58.79675635924706,-23.096093848618594,44.458439851418525,-0.9498817656886248,-0.16779155507183946
2,acquisition,CS-,-3.5803090284268064,-8.686664336934113,-21.317997169741517,-67.56990486275066,-125.39277634253868,-1.1657930994226189,0.2913600339080705
2,acquisition,CS-,14.871782774726551,-29.047921351024083,-58.752421012291535,2.5529302510348235,-98.10237711209517,-1.6298651314981782,-0.2149502436438627
2,acquisition,CS-,-11.97064490119616,-40.840405303043326,-39.06864304549595,-10.612119686603542,-88.75505754580864,0.9147047560932484,0.4637176864651325
2,acquisition,CS-,-11.427151575684547,-32.25012999314528,-43.96706302525729,-58.976553058624276,-32.020753970512985,0.5841786907135971,0.33213297583162205
2,acquisition,CS-,57.521280984083816,4.965949000893059,34.8066476361286,24.43287047256123,-62.046111754882034,-0.2658478679251203,0.04152805739801202
2,baseline,CS+,-25.10674225414793,-54.474404833146494,-108.21127186936035,-11.743795742771844,-28.451983830867672,1.1720395033203617,0.7316929117815321
2,baseline,CS+,-26.020436684290573,-55.79307006348621,-109.9365600903006,-35.39002739082682,-57.78269229791104,0.43425368247926505,0.2461360556845759
2,baseline,CS+,-8.216570357481638,-32.88384147823512,-29.24364652453795,-45.99263814538718,-5.771404477266165,0.9440436148463324,-0.1154600610331936
2,baseline,CS+,-18.26409015059471,-31.612491424267112,-98.86336647247421,-62.56169084229253,-30.610025552602917,1.267131658012015,0.040267615180121334
