subject,stimulus,source_memory
13,tools/eraser.jpg,baseline
13,tools/extensioncord.jpg,acquisition
13,tools/fan.jpg,acquisition
13,tools/faxmachine.jpg,baseline
13,tools/gardenhose.jpg,extinction
13,tools/gong.jpg,acquisition
13,tools/hairdryer.jpg,acquisition
13,tools/hammer.jpg,baseline
13,tools/jumpercables.jpg,acquisition
13,tools/ladder.jpg,acquisition
13,tools/lawnmower.jpg,baseline
13,tools/levelmount.jpg,baseline
13,tools/mallet.jpg,extinction
13,tools/measuringcups.jpg,baseline
13,tools/measuringdevice.jpg,extinction
13,tools/measuringtape.jpg,baseline
13,tools/microwave.jpg,extinction
13,tools/monkeywrench.jpg,extinction
13,tools/padlock.jpg,acquisition
13,tools/paintbrush.jpg,acquisition
13,tools/paintroller.jpg,baseline
13,tools/pliers.jpg,extinction
13,tools/plow.jpg,acquisition
13,tools/plunger.jpg,extinction
13,tools/pruner.jpg,acquisition
13,tools/rake.jpg,extinction
13,tools/reflexhammer.jpg,extinction
13,tools/rollingpin.jpg,baseline
13,tools/ropeandpulley.jpg,acquisition
13,tools/routerplane.jpg,baseline
13,tools/ruler.jpg,baseline
13,tools/sander.jpg,acquisition
13,tools/scissors.jpg,extinction
13,tools/screwdriver.jpg,extinction
13,tools/shoehorn.jpg,extinction
13,tools/solderingtorch.jpg,acquisition
13,tools/sparkplug.jpg,baseline
13,tools/spoon.jpg,baseline
13,tools/squeegee.jpg,acquisition
13,tools/stove.jpg,acquisition
13,tools/thermometer.jpg,extinction
13,tools/toaster.jpg,baseline
13,tools/transmissionwrench.jpg,acquisition
13,tools/treadmill.jpg,extinction
13,tools/tubeflaring.jpg,baseline
13,tools/vegetablepeeler.jpg,acquisition
13,tools/viceclamp.jpg,extinction
13,tools/videogamecontroller.jpg,baseline
13,tools/weedeater.jpg,acquisition
13,tools/weldinghelmet.jpg,baseline
13,tools/wheelbarrow.jpg,baseline
13,tools/woodchipper.jpg,acquisition
13,tools/workbench.jpg,acquisition
13,tools/wrench.jpg,baseline
14,animals/aardvark.jpg,extinction
14,animals/angelfish.jpg,extinction
14,animals/ant.jpg,acquisition
14,animals/anteater.jpg,extinction
14,animals/assassinbug.jpg,acquisition
14,animals/baboon.jpg,extinction
14,animals/baldeagle.jpg,acquisition
14,animals/boar.jpg,acquisition
14,animals/brown_bear.jpg,acquisition
14,animals/camel.jpg,extinction
14,animals/canary.jpg,baseline
14,animals/carp.jpg,acquisition
14,animals/cat.jpg,acquisition
14,animals/caterpillarhawkmoth.jpg,acquisition
14,animals/caterpillarpeacockmoth.jpg,acquisition
14,animals/catfish.jpg,extinction
14,animals/chipmunk.jpg,extinction
14,animals/cow.jpg,acquisition
14,animals/cranebug.jpg,baseline
14,animals/cricket.jpg,baseline
14,animals/crow.jpg,acquisition
14,animals/dragonfly.jpg,acquisition
14,animals/dramaderry.jpg,acquisition
14,animals/duck.jpg,acquisition
14,animals/elephantafrican.jpg,extinction
14,animals/finch.jpg,baseline
14,animals/firebug.jpg,acquisition
14,animals/flamingo.jpg,baseline
14,animals/flea.jpg,acquisition
14,animals/gerbil.jpg,acquisition
14,animals/giraffe.jpg,extinction
14,animals/goldfish.jpg,baseline
14,animals/halibut.jpg,extinction
14,animals/herculesbeetle.jpg,acquisition
14,animals/herring.jpg,baseline
14,animals/horse.jpg,extinction
14,animals/hummingbird.jpg,extinction
14,animals/hyena.jpg,acquisition
14,animals/leopard.jpg,acquisition
14,animals/llama.jpg,acquisition
14,animals/mahimahi.jpg,baseline
14,animals/marmot.jpg,baseline
14,animals/mink.jpg,acquisition
14,animals/mole.jpg,acquisition
14,animals/mouse.jpg,acquisition
14,animals/ostrich.jpg,baseline
14,animals/palmcockatoo.jpg,acquisition
14,animals/partridge.jpg,baseline
14,animals/pelican.jpg,baseline
14,animals/perch.jpg,baseline
14,animals/pigeon.jpg,extinction
14,animals/pike.jpg,acquisition
14,animals/porcupine.jpg,acquisition
14,animals/prayingmantis.jpg,acquisition
14,animals/quail.jpg,baseline
14,animals/rabbit.jpg,baseline
14,animals/racoon.jpg,acquisition
14,animals/reindeer.jpg,baseline
14,animals/rhino.jpg,baseline
14,animals/salmon.jpg,baseline
14,animals/seal.jpg,acquisition
14,animals/shark.jpg,acquisition
14,animals/sheep.jpg,acquisition
14,animals/shrimp.jpg,extinction
14,animals/skunk.jpg,acquisition
14,animals/snail.jpg,acquisition
14,animals/snapper.jpg,baseline
14,animals/starfish.jpg,baseline
14,animals/tiger.jpg,acquisition
14,animals/turkey.jpg,acquisition
14,animals/waterbuffalo.jpg,baseline
14,animals/zebra.jpg,acquisition
14,tools/airpump.jpg,extinction
14,tools/beadingtool.jpg,acquisition
14,tools/beaker.jpg,extinction
14,tools/benchdogs.jpg,extinction
14,tools/blackboard.jpg,extinction
14,tools/blower.jpg,acquisition
14,tools/broom.jpg,baseline
14,tools/bucket.jpg,extinction
14,tools/camera.jpg,acquisition
14,tools/campingstove.jpg,acquisition
14,tools/carpetblower.jpg,extinction
14,tools/chainsaw.jpg,acquisition
14,tools/cheesegrater.jpg,acquisition
14,tools/chisel.jpg,baseline
14,tools/drillbit.jpg,acquisition
14,tools/duffelbag.jpg,extinction
14,tools/edger.jpg,extinction
14,tools/electricbreaker.jpg,baseline
14,tools/eraser.jpg,acquisition
14,tools/extensioncord.jpg,baseline
14,tools/fan.jpg,acquisition
14,tools/faxmachine.jpg,baseline
14,tools/gardenhose.jpg,acquisition
14,tools/gong.jpg,acquisition
14,tools/hairdryer.jpg,acquisition
14,tools/hammer.jpg,extinction
14,tools/jumpercables.jpg,baseline
14,tools/ladder.jpg,acquisition
14,tools/lawnmower.jpg,extinction
14,tools/levelmount.jpg,baseline
14,tools/mallet.jpg,extinction
14,tools/measuringcups.jpg,baseline
14,tools/measuringdevice.jpg,acquisition
14,tools/measuringtape.jpg,extinction
14,tools/microwave.jpg,baseline
14,tools/monkeywrench.jpg,baseline
14,tools/padlock.jpg,acquisition
14,tools/paintbrush.jpg,extinction
14,tools/paintroller.jpg,baseline
14,tools/pliers.jpg,baseline
14,tools/plow.jpg,extinction
14,tools/plunger.jpg,acquisition
14,tools/pruner.jpg,baseline
14,tools/rake.jpg,acquisition
14,tools/reflexhammer.jpg,extinction
14,tools/rollingpin.jpg,acquisition
14,tools/ropeandpulley.jpg,extinction
14,tools/routerplane.jpg,acquisition
14,tools/ruler.jpg,acquisition
14,tools/sander.jpg,baseline
14,tools/scissors.jpg,baseline
14,tools/screwdriver.jpg,baseline
14,tools/shoehorn.jpg,acquisition
14,tools/solderingtorch.jpg,baseline
14,tools/sparkplug.jpg,extinction
14,tools/spoon.jpg,baseline
14,tools/squeegee.jpg,extinction
14,tools/stove.jpg,acquisition
14,tools/thermometer.jpg,acquisition
14,tools/toaster.jpg,acquisition
14,tools/transmissionwrench.jpg,baseline
14,tools/treadmill.jpg,baseline
14,tools/tubeflaring.jpg,extinction
14,tools/vegetablepeeler.jpg,extinction
14,tools/viceclamp.jpg,baseline
14,tools/videogamecontroller.jpg,extinction
14,tools/weedeater.jpg,extinction
14,tools/weldinghelmet.jpg,baseline
14,tools/wheelbarrow.jpg,baseline
14,tools/woodchipper.jpg,extinction
14,tools/workbench.jpg,baseline
14,tools/wrench.jpg,baseline
15,animals/aardvark.jpg,acquisition
15,animals/angelfish.jpg,extinction
15,animals/ant.jpg,acquisition
15,animals/anteater.jpg,acquisition
15,animals/assassinbug.jpg,extinction
15,animals/baboon.jpg,acquisition
15,animals/baldeagle.jpg,extinction
15,animals/boar.jpg,acquisition
15,animals/brown_bear.jpg,extinction
15,animals/camel.jpg,extinction
15,animals/canary.jpg,acquisition
15,animals/carp.jpg,acquisition
15,animals/cat.jpg,extinction
15,animals/caterpillarhawkmoth.jpg,acquisition
15,animals/caterpillarpeacockmoth.jpg,acquisition
15,animals/catfish.jpg,acquisition
15,animals/chipmunk.jpg,acquisition
15,animals/cow.jpg,acquisition
15,animals/cranebug.jpg,acquisition
15,animals/cricket.jpg,acquisition
15,animals/crow.jpg,acquisition
15,animals/dragonfly.jpg,acquisition
15,animals/dramaderry.jpg,acquisition
15,animals/duck.jpg,acquisition
15,animals/elephantafrican.jpg,acquisition
15,animals/finch.jpg,acquisition
15,animals/firebug.jpg,acquisition
15,animals/flamingo.jpg,acquisition
15,animals/flea.jpg,acquisition
15,animals/gerbil.jpg,acquisition
15,animals/giraffe.jpg,acquisition
15,animals/goldfish.jpg,acquisition
15,animals/halibut.jpg,extinction
15,animals/herculesbeetle.jpg,acquisition
15,animals/herring.jpg,acquisition
15,animals/horse.jpg,baseline
15,animals/hummingbird.jpg,acquisition
15,animals/hyena.jpg,acquisition
15,animals/leopard.jpg,baseline
15,animals/llama.jpg,acquisition
15,animals/mahimahi.jpg,acquisition
15,animals/marmot.jpg,acquisition
15,animals/mink.jpg,extinction
15,animals/mole.jpg,acquisition
15,animals/mouse.jpg,acquisition
15,animals/ostrich.jpg,acquisition
15,animals/palmcockatoo.jpg,extinction
15,animals/partridge.jpg,acquisition
15,animals/pelican.jpg,acquisition
15,animals/perch.jpg,acquisition
15,animals/pigeon.jpg,acquisition
15,animals/pike.jpg,acquisition
15,animals/porcupine.jpg,acquisition
15,animals/prayingmantis.jpg,acquisition
15,animals/quail.jpg,acquisition
15,animals/rabbit.jpg,acquisition
15,animals/racoon.jpg,acquisition
15,animals/reindeer.jpg,acquisition
15,animals/rhino.jpg,baseline
15,animals/salmon.jpg,acquisition
15,animals/seal.jpg,acquisition
15,animals/shark.jpg,extinction
15,animals/sheep.jpg,acquisition
15,animals/shrimp.jpg,acquisition
15,animals/skunk.jpg,acquisition
15,animals/snail.jpg,extinction
15,animals/snapper.jpg,acquisition
15,animals/starfish.jpg,acquisition
15,animals/tiger.jpg,baseline
15,animals/turkey.jpg,extinction
15,animals/waterbuffalo.jpg,acquisition
15,animals/zebra.jpg,acquisition
15,tools/airpump.jpg,acquisition
15,tools/beadingtool.jpg,extinction
15,tools/beaker.jpg,extinction
15,tools/benchdogs.jpg,extinction
15,tools/blackboard.jpg,extinction
15,tools/blower.jpg,extinction
15,tools/broom.jpg,baseline
15,tools/bucket.jpg,extinction
15,tools/camera.jpg,extinction
15,tools/campingstove.jpg,acquisition
15,tools/carpetblower.jpg,baseline
15,tools/chainsaw.jpg,acquisition
15,tools/cheesegrater.jpg,acquisition
15,tools/chisel.jpg,acquisition
15,tools/drillbit.jpg,extinction
15,tools/duffelbag.jpg,baseline
15,tools/edger.jpg,acquisition
15,tools/electricbreaker.jpg,acquisition
15,tools/eraser.jpg,acquisition
15,tools/extensioncord.jpg,extinction
15,tools/fan.jpg,acquisition
15,tools/faxmachine.jpg,extinction
15,tools/gardenhose.jpg,acquisition
15,tools/gong.jpg,acquisition
15,tools/hairdryer.jpg,acquisition
15,tools/hammer.jpg,baseline
15,tools/jumpercables.jpg,acquisition
15,tools/ladder.jpg,acquisition
15,tools/lawnmower.jpg,extinction
15,tools/levelmount.jpg,extinction
15,tools/mallet.jpg,extinction
15,tools/measuringcups.jpg,acquisition
15,tools/measuringdevice.jpg,extinction
15,tools/measuringtape.jpg,acquisition
15,tools/microwave.jpg,extinction
15,tools/monkeywrench.jpg,acquisition
15,tools/padlock.jpg,baseline
15,tools/paintbrush.jpg,acquisition
15,tools/paintroller.jpg,acquisition
15,tools/pliers.jpg,acquisition
15,tools/plow.jpg,acquisition
15,tools/plunger.jpg,extinction
15,tools/pruner.jpg,extinction
15,tools/rake.jpg,baseline
15,tools/reflexhammer.jpg,extinction
15,tools/rollingpin.jpg,acquisition
15,tools/ropeandpulley.jpg,extinction
15,tools/routerplane.jpg,extinction
15,tools/ruler.jpg,extinction
15,tools/sander.jpg,extinction
15,tools/scissors.jpg,acquisition
15,tools/screwdriver.jpg,baseline
15,tools/shoehorn.jpg,extinction
15,tools/solderingtorch.jpg,extinction
15,tools/sparkplug.jpg,acquisition
15,tools/spoon.jpg,extinction
15,tools/squeegee.jpg,baseline
15,tools/stove.jpg,extinction
15,tools/thermometer.jpg,acquisition
15,tools/toaster.jpg,extinction
15,tools/transmissionwrench.jpg,extinction
15,tools/treadmill.jpg,extinction
15,tools/tubeflaring.jpg,acquisition
15,tools/vegetablepeeler.jpg,extinction
15,tools/viceclamp.jpg,acquisition
15,tools/videogamecontroller.jpg,acquisition
15,tools/weedeater.jpg,acquisition
15,tools/weldinghelmet.jpg,acquisition
15,tools/wheelbarrow.jpg,acquisition
15,tools/woodchipper.jpg,extinction
15,tools/workbench.jpg,acquisition
15,tools/wrench.jpg,acquisition
16,animals/aardvark.jpg,baseline
16,animals/angelfish.jpg,baseline
16,animals/ant.jpg,baseline
16,animals/anteater.jpg,baseline
16,animals/assassinbug.jpg,extinction
16,animals/baboon.jpg,baseline
16,animals/baldeagle.jpg,baseline
16,animals/boar.jpg,extinction
16,animals/brown_bear.jpg,extinction
16,animals/camel.jpg,extinction
16,animals/canary.jpg,baseline
16,animals/carp.jpg,extinction
16,animals/cat.jpg,acquisition
16,animals/caterpillarhawkmoth.jpg,extinction
16,animals/caterpillarpeacockmoth.jpg,extinction
16,animals/catfish.jpg,extinction
16,animals/chipmunk.jpg,extinction
16,animals/cow.jpg,acquisition
16,animals/cranebug.jpg,baseline
16,animals/cricket.jpg,acquisition
16,animals/crow.jpg,extinction
16,animals/dragonfly.jpg,extinction
16,animals/dramaderry.jpg,baseline
16,animals/duck.jpg,baseline
16,animals/elephantafrican.jpg,acquisition
16,animals/finch.jpg,baseline
16,animals/firebug.jpg,extinction
16,animals/flamingo.jpg,baseline
16,animals/flea.jpg,baseline
16,animals/gerbil.jpg,extinction
16,animals/giraffe.jpg,baseline
16,animals/goldfish.jpg,baseline
16,animals/halibut.jpg,extinction
16,animals/herculesbeetle.jpg,baseline
16,animals/herring.jpg,extinction
16,animals/horse.jpg,acquisition
16,animals/hummingbird.jpg,extinction
16,animals/hyena.jpg,baseline
16,animals/leopard.jpg,baseline
16,animals/llama.jpg,extinction
16,animals/mahimahi.jpg,acquisition
16,animals/marmot.jpg,acquisition
16,animals/mink.jpg,extinction
16,animals/mole.jpg,acquisition
16,animals/mouse.jpg,baseline
16,animals/ostrich.jpg,extinction
16,animals/palmcockatoo.jpg,acquisition
16,animals/partridge.jpg,extinction
16,animals/pelican.jpg,baseline
16,animals/perch.jpg,extinction
16,animals/pigeon.jpg,extinction
16,animals/pike.jpg,baseline
16,animals/porcupine.jpg,baseline
16,animals/prayingmantis.jpg,baseline
16,animals/quail.jpg,baseline
16,animals/rabbit.jpg,baseline
16,animals/racoon.jpg,acquisition
16,animals/reindeer.jpg,acquisition
16,animals/rhino.jpg,baseline
16,animals/salmon.jpg,extinction
16,animals/seal.jpg,baseline
16,animals/shark.jpg,extinction
16,animals/sheep.jpg,acquisition
16,animals/shrimp.jpg,baseline
16,animals/skunk.jpg,extinction
16,animals/snail.jpg,extinction
16,animals/snapper.jpg,baseline
16,animals/starfish.jpg,baseline
16,animals/tiger.jpg,acquisition
16,animals/turkey.jpg,baseline
16,animals/waterbuffalo.jpg,acquisition
16,animals/zebra.jpg,extinction
16,tools/airpump.jpg,acquisition
16,tools/beadingtool.jpg,acquisition
16,tools/beaker.jpg,baseline
16,tools/benchdogs.jpg,acquisition
16,tools/blackboard.jpg,acquisition
16,tools/blower.jpg,extinction
16,tools/broom.jpg,acquisition
16,tools/bucket.jpg,acquisition
16,tools/camera.jpg,acquisition
16,tools/campingstove.jpg,extinction
16,tools/carpetblower.jpg,acquisition
16,tools/chainsaw.jpg,acquisition
16,tools/cheesegrater.jpg,extinction
16,tools/chisel.jpg,acquisition
16,tools/drillbit.jpg,acquisition
16,tools/duffelbag.jpg,acquisition
16,tools/edger.jpg,acquisition
16,tools/electricbreaker.jpg,acquisition
16,tools/eraser.jpg,acquisition
16,tools/extensioncord.jpg,acquisition
16,tools/fan.jpg,acquisition
16,tools/faxmachine.jpg,acquisition
16,tools/gardenhose.jpg,extinction
16,tools/gong.jpg,acquisition
16,tools/hairdryer.jpg,extinction
16,tools/hammer.jpg,baseline
16,tools/jumpercables.jpg,acquisition
16,tools/ladder.jpg,acquisition
16,tools/lawnmower.jpg,acquisition
16,tools/levelmount.jpg,acquisition
16,tools/mallet.jpg,acquisition
16,tools/measuringcups.jpg,acquisition
16,tools/measuringdevice.jpg,acquisition
16,tools/measuringtape.jpg,extinction
16,tools/microwave.jpg,acquisition
16,tools/monkeywrench.jpg,baseline
16,tools/padlock.jpg,extinction
16,tools/paintbrush.jpg,baseline
16,tools/paintroller.jpg,extinction
16,tools/pliers.jpg,extinction
16,tools/plow.jpg,baseline
16,tools/plunger.jpg,acquisition
16,tools/pruner.jpg,extinction
16,tools/rake.jpg,acquisition
16,tools/reflexhammer.jpg,baseline
16,tools/rollingpin.jpg,acquisition
16,tools/ropeandpulley.jpg,acquisition
16,tools/routerplane.jpg,acquisition
16,tools/ruler.jpg,baseline
16,tools/sander.jpg,acquisition
16,tools/scissors.jpg,extinction
16,tools/screwdriver.jpg,extinction
16,tools/shoehorn.jpg,acquisition
16,tools/solderingtorch.jpg,acquisition
16,tools/sparkplug.jpg,acquisition
16,tools/spoon.jpg,acquisition
16,tools/squeegee.jpg,acquisition
16,tools/stove.jpg,extinction
16,tools/thermometer.jpg,acquisition
16,tools/toaster.jpg,acquisition
16,tools/transmissionwrench.jpg,acquisition
16,tools/treadmill.jpg,acquisition
16,tools/tubeflaring.jpg,acquisition
16,tools/vegetablepeeler.jpg,acquisition
16,tools/viceclamp.jpg,acquisition
16,tools/videogamecontroller.jpg,extinction
16,tools/weedeater.jpg,acquisition
16,tools/weldinghelmet.jpg,extinction
16,tools/wheelbarrow.jpg,acquisition
16,tools/woodchipper.jpg,acquisition
16,tools/workbench.jpg,baseline
16,tools/wrench.jpg,acquisition
17,animals/aardvark.jpg,extinction
17,animals/angelfish.jpg,extinction
17,animals/ant.jpg,extinction
17,animals/anteater.jpg,acquisition
17,animals/assassinbug.jpg,acquisition
17,animals/baboon.jpg,baseline
17,animals/baldeagle.jpg,baseline
17,animals/boar.jpg,acquisition
17,animals/brown_bear.jpg,extinction
17,animals/camel.jpg,extinction
17,animals/canary.jpg,acquisition
17,animals/carp.jpg,acquisition
17,animals/cat.jpg,acquisition
17,animals/caterpillarhawkmoth.jpg,baseline
17,animals/caterpillarpeacockmoth.jpg,acquisition
17,animals/catfish.jpg,extinction
17,animals/chipmunk.jpg,baseline
17,animals/cow.jpg,baseline
17,animals/cranebug.jpg,acquisition
17,animals/cricket.jpg,extinction
17,animals/crow.jpg,baseline
17,animals/dragonfly.jpg,baseline
17,animals/dramaderry.jpg,extinction
17,animals/duck.jpg,extinction
17,animals/elephantafrican.jpg,acquisition
17,animals/finch.jpg,acquisition
17,animals/firebug.jpg,extinction
17,animals/flamingo.jpg,baseline
17,animals/flea.jpg,acquisition
17,animals/gerbil.jpg,baseline
17,animals/giraffe.jpg,extinction
17,animals/goldfish.jpg,baseline
17,animals/halibut.jpg,baseline
17,animals/herculesbeetle.jpg,acquisition
17,animals/herring.jpg,acquisition
17,animals/horse.jpg,acquisition
17,animals/hummingbird.jpg,extinction
17,animals/hyena.jpg,baseline
17,animals/leopard.jpg,baseline
17,animals/llama.jpg,extinction
17,animals/mahimahi.jpg,baseline
17,animals/marmot.jpg,baseline
17,animals/mink.jpg,extinction
17,animals/mole.jpg,acquisition
17,animals/mouse.jpg,baseline
17,animals/ostrich.jpg,acquisition
17,animals/palmcockatoo.jpg,extinction
17,animals/partridge.jpg,baseline
17,animals/pelican.jpg,acquisition
17,animals/perch.jpg,extinction
17,animals/pigeon.jpg,extinction
17,animals/pike.jpg,acquisition
17,animals/porcupine.jpg,acquisition
17,animals/prayingmantis.jpg,baseline
17,animals/quail.jpg,baseline
17,animals/rabbit.jpg,extinction
17,animals/racoon.jpg,acquisition
17,animals/reindeer.jpg,acquisition
17,animals/rhino.jpg,extinction
17,animals/salmon.jpg,acquisition
17,animals/seal.jpg,acquisition
17,animals/shark.jpg,extinction
17,animals/sheep.jpg,baseline
17,animals/shrimp.jpg,acquisition
17,animals/skunk.jpg,extinction
17,animals/snail.jpg,baseline
17,animals/snapper.jpg,acquisition
17,animals/starfish.jpg,acquisition
17,animals/tiger.jpg,baseline
17,animals/turkey.jpg,extinction
17,animals/waterbuffalo.jpg,acquisition
17,animals/zebra.jpg,baseline
17,tools/airpump.jpg,acquisition
17,tools/beadingtool.jpg,acquisition
17,tools/beaker.jpg,acquisition
17,tools/benchdogs.jpg,acquisition
17,tools/blackboard.jpg,acquisition
17,tools/blower.jpg,extinction
17,tools/broom.jpg,acquisition
17,tools/bucket.jpg,baseline
17,tools/camera.jpg,acquisition
17,tools/campingstove.jpg,extinction
17,tools/carpetblower.jpg,extinction
17,tools/chainsaw.jpg,baseline
17,tools/cheesegrater.jpg,acquisition
17,tools/chisel.jpg,acquisition
17,tools/drillbit.jpg,acquisition
17,tools/duffelbag.jpg,acquisition
17,tools/edger.jpg,acquisition
17,tools/electricbreaker.jpg,acquisition
17,tools/eraser.jpg,baseline
17,tools/extensioncord.jpg,acquisition
17,tools/fan.jpg,acquisition
17,tools/faxmachine.jpg,acquisition
17,tools/gardenhose.jpg,acquisition
17,tools/gong.jpg,acquisition
17,tools/hairdryer.jpg,acquisition
17,tools/hammer.jpg,acquisition
17,tools/jumpercables.jpg,acquisition
17,tools/ladder.jpg,acquisition
17,tools/lawnmower.jpg,acquisition
17,tools/levelmount.jpg,acquisition
17,tools/mallet.jpg,extinction
17,tools/measuringcups.jpg,acquisition
17,tools/measuringdevice.jpg,extinction
17,tools/measuringtape.jpg,acquisition
17,tools/microwave.jpg,acquisition
17,tools/monkeywrench.jpg,acquisition
17,tools/padlock.jpg,acquisition
17,tools/paintbrush.jpg,acquisition
17,tools/paintroller.jpg,acquisition
17,tools/pliers.jpg,acquisition
17,tools/plow.jpg,acquisition
17,tools/plunger.jpg,acquisition
17,tools/pruner.jpg,baseline
17,tools/rake.jpg,acquisition
17,tools/reflexhammer.jpg,acquisition
17,tools/rollingpin.jpg,acquisition
17,tools/ropeandpulley.jpg,acquisition
17,tools/routerplane.jpg,acquisition
17,tools/ruler.jpg,extinction
17,tools/sander.jpg,extinction
17,tools/scissors.jpg,baseline
17,tools/screwdriver.jpg,acquisition
17,tools/shoehorn.jpg,acquisition
17,tools/solderingtorch.jpg,acquisition
17,tools/sparkplug.jpg,acquisition
17,tools/spoon.jpg,acquisition
17,tools/squeegee.jpg,extinction
17,tools/stove.jpg,acquisition
17,tools/thermometer.jpg,acquisition
17,tools/toaster.jpg,extinction
17,tools/transmissionwrench.jpg,extinction
17,tools/treadmill.jpg,acquisition
17,tools/tubeflaring.jpg,extinction
17,tools/vegetablepeeler.jpg,baseline
17,tools/viceclamp.jpg,acquisition
17,tools/videogamecontroller.jpg,acquisition
17,tools/weedeater.jpg,acquisition
17,tools/weldinghelmet.jpg,acquisition
17,tools/wheelbarrow.jpg,acquisition
17,tools/woodchipper.jpg,acquisition
17,tools/workbench.jpg,acquisition
17,tools/wrench.jpg,acquisition
19,animals/aardvark.jpg,extinction
19,animals/angelfish.jpg,extinction
19,animals/ant.jpg,acquisition
19,animals/anteater.jpg,extinction
19,animals/assassinbug.jpg,acquisition
19,animals/baboon.jpg,baseline
19,animals/baldeagle.jpg,baseline
19,animals/boar.jpg,acquisition
19,animals/brown_bear.jpg,extinction
19,animals/camel.jpg,extinction
19,animals/canary.jpg,baseline
19,animals/carp.jpg,baseline
19,animals/cat.jpg,acquisition
19,animals/caterpillarhawkmoth.jpg,baseline
19,animals/caterpillarpeacockmoth.jpg,baseline
19,animals/catfish.jpg,acquisition
19,animals/chipmunk.jpg,acquisition
19,animals/cow.jpg,extinction
19,animals/cranebug.jpg,acquisition
19,animals/cricket.jpg,baseline
19,animals/crow.jpg,baseline
19,animals/dragonfly.jpg,extinction
19,animals/dramaderry.jpg,extinction
19,animals/duck.jpg,extinction
19,animals/elephantafrican.jpg,acquisition
19,animals/finch.jpg,baseline
19,animals/firebug.jpg,extinction
19,animals/flamingo.jpg,extinction
19,animals/flea.jpg,extinction
19,animals/gerbil.jpg,baseline
19,animals/giraffe.jpg,extinction
19,animals/goldfish.jpg,baseline
19,animals/halibut.jpg,baseline
19,animals/herculesbeetle.jpg,acquisition
19,animals/herring.jpg,acquisition
19,animals/horse.jpg,baseline
19,animals/hummingbird.jpg,extinction
19,animals/hyena.jpg,extinction
19,animals/leopard.jpg,acquisition
19,animals/llama.jpg,extinction
19,animals/mahimahi.jpg,extinction
19,animals/marmot.jpg,baseline
19,animals/mink.jpg,extinction
19,animals/mole.jpg,baseline
19,animals/mouse.jpg,baseline
19,animals/ostrich.jpg,acquisition
19,animals/palmcockatoo.jpg,extinction
19,animals/partridge.jpg,extinction
19,animals/pelican.jpg,acquisition
19,animals/perch.jpg,extinction
19,animals/pigeon.jpg,baseline
19,animals/pike.jpg,extinction
19,animals/porcupine.jpg,baseline
19,animals/prayingmantis.jpg,baseline
19,animals/quail.jpg,acquisition
19,animals/rabbit.jpg,baseline
19,animals/racoon.jpg,baseline
19,animals/reindeer.jpg,extinction
19,animals/rhino.jpg,baseline
19,animals/salmon.jpg,extinction
19,animals/seal.jpg,extinction
19,animals/shark.jpg,acquisition
19,animals/sheep.jpg,acquisition
19,animals/shrimp.jpg,baseline
19,animals/skunk.jpg,extinction
19,animals/snail.jpg,extinction
19,animals/snapper.jpg,acquisition
19,animals/starfish.jpg,baseline
19,animals/tiger.jpg,acquisition
19,animals/turkey.jpg,extinction
19,animals/waterbuffalo.jpg,baseline
19,animals/zebra.jpg,baseline
19,tools/airpump.jpg,extinction
19,tools/beadingtool.jpg,baseline
19,tools/beaker.jpg,acquisition
19,tools/benchdogs.jpg,extinction
19,tools/blackboard.jpg,acquisition
19,tools/blower.jpg,extinction
19,tools/broom.jpg,baseline
19,tools/bucket.jpg,extinction
19,tools/camera.jpg,acquisition
19,tools/campingstove.jpg,extinction
19,tools/carpetblower.jpg,extinction
19,tools/chainsaw.jpg,extinction
19,tools/cheesegrater.jpg,extinction
19,tools/chisel.jpg,baseline
19,tools/drillbit.jpg,acquisition
19,tools/duffelbag.jpg,acquisition
19,tools/edger.jpg,baseline
19,tools/electricbreaker.jpg,baseline
19,tools/eraser.jpg,baseline
19,tools/extensioncord.jpg,acquisition
19,tools/fan.jpg,extinction
19,tools/faxmachine.jpg,extinction
19,tools/gardenhose.jpg,baseline
19,tools/gong.jpg,baseline
19,tools/hairdryer.jpg,extinction
19,tools/hammer.jpg,extinction
19,tools/jumpercables.jpg,acquisition
19,tools/ladder.jpg,acquisition
19,tools/lawnmower.jpg,extinction
19,tools/levelmount.jpg,extinction
19,tools/mallet.jpg,baseline
19,tools/measuringcups.jpg,extinction
19,tools/measuringdevice.jpg,extinction
19,tools/measuringtape.jpg,extinction
19,tools/microwave.jpg,extinction
19,tools/monkeywrench.jpg,extinction
19,tools/padlock.jpg,baseline
19,tools/paintbrush.jpg,extinction
19,tools/paintroller.jpg,baseline
19,tools/pliers.jpg,extinction
19,tools/plow.jpg,extinction
19,tools/plunger.jpg,baseline
19,tools/pruner.jpg,extinction
19,tools/rake.jpg,extinction
19,tools/reflexhammer.jpg,extinction
19,tools/rollingpin.jpg,extinction
19,tools/ropeandpulley.jpg,baseline
19,tools/routerplane.jpg,acquisition
19,tools/ruler.jpg,extinction
19,tools/sander.jpg,baseline
19,tools/scissors.jpg,acquisition
19,tools/screwdriver.jpg,baseline
19,tools/shoehorn.jpg,extinction
19,tools/solderingtorch.jpg,baseline
19,tools/sparkplug.jpg,acquisition
19,tools/spoon.jpg,extinction
19,tools/squeegee.jpg,baseline
19,tools/stove.jpg,acquisition
19,tools/thermometer.jpg,baseline
19,tools/toaster.jpg,extinction
