roi,cope,subject,phase,beta
A9m,CS+A,108,memory_run-02,0.162084
A9m,CS+A,108,memory_run-03,0.072100624
A9m,CS+A,109,memory_run-01,0.008698995
A9m,CS+A,109,memory_run-02,0.12750798
A9m,CS+A,109,memory_run-03,-0.0138645
A9m,CS+A,110,memory_run-01,0.32798317
A9m,CS+A,110,memory_run-02,0.15155286
A9m,CS+A,110,memory_run-03,0.017283792
A9m,CS+A,111,memory_run-01,0.23266396
A9m,CS+A,111,memory_run-02,-0.026467716
A9m,CS+A,111,memory_run-03,-0.12056659
A9m,CS+A,112,memory_run-01,0.15163231
A9m,CS+A,112,memory_run-02,-0.07139918
A9m,CS+A,112,memory_run-03,-0.04078643
A9m,CS+A,113,memory_run-01,0.33328086
A9m,CS+A,113,memory_run-02,0.29431805
A9m,CS+A,113,memory_run-03,0.28825232
A9m,CS+A,114,memory_run-01,0.0341979
A9m,CS+A,114,memory_run-02,0.05116014
A9m,CS+A,114,memory_run-03,0.1330913
A9m,CS+A,115,memory_run-01,0.33521226
A9m,CS+A,115,memory_run-02,0.21272819
A9m,CS+A,115,memory_run-03,0.09453126
A9m,CS+A,116,memory_run-01,0.14286718
A9m,CS+A,116,memory_run-02,0.32822666
A9m,CS+A,116,memory_run-03,0.3843709
A9m,CS+A,117,memory_run-01,0.356734
A9m,CS+A,117,memory_run-02,0.12997662
A9m,CS+A,117,memory_run-03,0.5236025
A9m,CS+A,118,memory_run-01,0.27275926
A9m,CS+A,118,memory_run-02,0.17420547
A9m,CS+A,118,memory_run-03,0.38958046
A9m,CS+A,120,memory_run-01,0.12287607
A9m,CS+A,120,memory_run-02,0.13258542
A9m,CS+A,120,memory_run-03,0.16539316
A9m,CS+A,121,memory_run-01,0.091168694
A9m,CS+A,121,memory_run-02,-0.04498952
A9m,CS+A,121,memory_run-03,0.033747666
A9m,CS+A,122,memory_run-01,0.2292361
A9m,CS+A,122,memory_run-02,0.2435028
A9m,CS+A,122,memory_run-03,0.30599245
A9m,CS+A,123,memory_run-01,0.18211927
A9m,CS+A,123,memory_run-02,0.23538949
A9m,CS+A,123,memory_run-03,0.31369382
A9m,CS+A,124,memory_run-01,0.27397484
A9m,CS+A,124,memory_run-02,0.0072886706
A9m,CS+A,124,memory_run-03,-0.09036894
A9m,CS+A,125,memory_run-01,0.52970874
A9m,CS+A,125,memory_run-02,0.51238304
A9m,CS+A,125,memory_run-03,0.26257235
A9m,CS-A,1,memory_run-01,0.016746035
A9m,CS-A,1,memory_run-02,-0.035648298
A9m,CS-A,1,memory_run-03,0.12904093
A9m,CS-A,2,memory_run-01,0.1613434
A9m,CS-A,2,memory_run-02,-0.056151863
A9m,CS-A,2,memory_run-03,0.25331825
A9m,CS-A,3,memory_run-01,0.41825777
A9m,CS-A,3,memory_run-02,0.18942739
A9m,CS-A,3,memory_run-03,0.1262084
A9m,CS-A,4,memory_run-01,-0.14178458
A9m,CS-A,4,memory_run-02,0.08945517
A9m,CS-A,4,memory_run-03,0.121515825
A9m,CS-A,5,memory_run-01,-0.021914605
A9m,CS-A,5,memory_run-02,0.066054545
A9m,CS-A,5,memory_run-03,0.074998274
A9m,CS-A,6,memory_run-01,0.4468477
A9m,CS-A,6,memory_run-02,0.2657931
A9m,CS-A,6,memory_run-03,-0.12823401
A9m,CS-A,7,memory_run-01,0.11979772
A9m,CS-A,7,memory_run-02,0.17624211
A9m,CS-A,7,memory_run-03,0.123200454
A9m,CS-A,8,memory_run-01,0.38999
A9m,CS-A,8,memory_run-02,0.4410804
A9m,CS-A,8,memory_run-03,0.44309238
A9m,CS-A,9,memory_run-01,0.2566241
A9m,CS-A,9,memory_run-02,0.0915008
A9m,CS-A,9,memory_run-03,0.06992115
A9m,CS-A,10,memory_run-01,0.40450668
A9m,CS-A,10,memory_run-02,0.1209376
A9m,CS-A,10,memory_run-03,0.1913234
A9m,CS-A,12,memory_run-01,0.09542907
A9m,CS-A,12,memory_run-02,0.02598106
A9m,CS-A,12,memory_run-03,0.32331395
A9m,CS-A,13,memory_run-01,-0.0865719
A9m,CS-A,13,memory_run-02,0.29474404
A9m,CS-A,13,memory_run-03,0.015174351
A9m,CS-A,14,memory_run-01,0.020474788
A9m,CS-A,14,memory_run-02,0.006194022
A9m,CS-A,14,memory_run-03,-0.05613678
A9m,CS-A,15,memory_run-01,-0.15471227
A9m,CS-A,15,memory_run-02,-0.016834253
A9m,CS-A,15,memory_run-03,-0.14468966
A9m,CS-A,16,memory_run-01,0.47409645
A9m,CS-A,16,memory_run-02,0.28362918
A9m,CS-A,16,memory_run-03,0.26354206
A9m,CS-A,17,memory_run-01,0.33238864
A9m,CS-A,17,memory_run-02,0.3564219
A9m,CS-A,17,memory_run-03,0.26116535
A9m,CS-A,18,memory_run-01,0.13961607
A9m,CS-A,18,memory_run-02,-0.0044422727
A9m,CS-A,18,memory_run-03,0.05185865
A9m,CS-A,19,memory_run-01,0.45854542
A9m,CS-A,19,memory_run-02,0.38524988
A9m,CS-A,19,memory_run-03,0.32681018
A9m,CS-A,20,memory_run-01,-0.15170994
A9m,CS-A,20,memory_run-02,0.02785151
A9m,CS-A,20,memory_run-03,0.046524864
A9m,CS-A,21,memory_run-01,0.52652645
A9m,CS-A,21,memory_run-02,0.30598408
A9m,CS-A,21,memory_run-03,0.34461367
A9m,CS-A,23,memory_run-01,0.061400846
A9m,CS-A,23,memory_run-02,0.049682032
A9m,CS-A,23,memory_run-03,0.25064522
A9m,CS-A,24,memory_run-01,0.38667983
A9m,CS-A,24,memory_run-02,0.39416745
A9m,CS-A,24,memory_run-03,0.16315675
A9m,CS-A,25,memory_run-01,0.2055662
A9m,CS-A,25,memory_run-02,0.11291066
A9m,CS-A,25,memory_run-03,-0.03625377
A9m,CS-A,26,memory_run-01,0.16634922
A9m,CS-A,26,memory_run-02,0.04459213
A9m,CS-A,26,memory_run-03,0.13867211
A9m,CS-A,101,memory_run-01,0.15305848
A9m,CS-A,101,memory_run-02,0.21912676
A9m,CS-A,101,memory_run-03,0.05309342
A9m,CS-A,102,memory_run-01,0.2614243
A9m,CS-A,102,memory_run-02,0.22608185
A9m,CS-A,102,memory_run-03,0.08190163
A9m,CS-A,103,memory_run-01,0.29468516
A9m,CS-A,103,memory_run-02,0.05772041
A9m,CS-A,103,memory_run-03,0.28133982
A9m,CS-A,104,memory_run-01,0.49478588
A9m,CS-A,104,memory_run-02,-0.06285485
A9m,CS-A,104,memory_run-03,-0.14739652
A9m,CS-A,105,memory_run-01,0.31931916
A9m,CS-A,105,memory_run-02,0.20592411
A9m,CS-A,105,memory_run-03,0.22759257
A9m,CS-A,106,memory_run-01,-0.072418496
A9m,CS-A,106,memory_run-02,-0.033629354
A9m,CS-A,106,memory_run-03,-0.0551873
A9m,CS-A,107,memory_run-01,0.1496306
A9m,CS-A,107,memory_run-02,-0.046853594
A9m,CS-A,107,memory_run-03,-0.04236161
A9m,CS-A,108,memory_run-01,-0.085519195
A9m,CS-A,108,memory_run-02,0.09641065
A9m,CS-A,108,memory_run-03,0.26791415
A9m,CS-A,109,memory_run-01,-0.10907246
A9m,CS-A,109,memory_run-02,0.21531296
A9m,CS-A,109,memory_run-03,0.11332561
A9m,CS-A,110,memory_run-01,0.35354796
A9m,CS-A,110,memory_run-02,0.18541831
A9m,CS-A,110,memory_run-03,0.11035447
A9m,CS-A,111,memory_run-01,0.08160226
A9m,CS-A,111,memory_run-02,0.14905255
A9m,CS-A,111,memory_run-03,0.038504243
A9m,CS-A,112,memory_run-01,0.25638768
A9m,CS-A,112,memory_run-02,-0.07139093
A9m,CS-A,112,memory_run-03,-0.11218939
A9m,CS-A,113,memory_run-01,0.48244956
A9m,CS-A,113,memory_run-02,0.37491393
A9m,CS-A,113,memory_run-03,0.52948505
A9m,CS-A,114,memory_run-01,-0.23020808
A9m,CS-A,114,memory_run-02,0.16673738
A9m,CS-A,114,memory_run-03,0.122261845
A9m,CS-A,115,memory_run-01,0.493519
A9m,CS-A,115,memory_run-02,0.12957196
A9m,CS-A,115,memory_run-03,0.076931864
A9m,CS-A,116,memory_run-01,0.2565127
A9m,CS-A,116,memory_run-02,0.25369233
A9m,CS-A,116,memory_run-03,0.21291837
A9m,CS-A,117,memory_run-01,0.26391268
A9m,CS-A,117,memory_run-02,0.45190877
A9m,CS-A,117,memory_run-03,0.21774201
A9m,CS-A,118,memory_run-01,0.3144382
A9m,CS-A,118,memory_run-02,0.14451496
A9m,CS-A,118,memory_run-03,0.4322163
A9m,CS-A,120,memory_run-01,0.16495398
A9m,CS-A,120,memory_run-02,-0.015204092
A9m,CS-A,120,memory_run-03,0.018900003
A9m,CS-A,121,memory_run-01,0.04275132
A9m,CS-A,121,memory_run-02,-0.02079333
A9m,CS-A,121,memory_run-03,0.14990048
A9m,CS-A,122,memory_run-01,0.21364059
A9m,CS-A,122,memory_run-02,0.28000635
A9m,CS-A,122,memory_run-03,0.4269486
A9m,CS-A,123,memory_run-01,0.2104372
A9m,CS-A,123,memory_run-02,0.15149261
A9m,CS-A,123,memory_run-03,0.40392607
A9m,CS-A,124,memory_run-01,0.26488268
A9m,CS-A,124,memory_run-02,0.0631945
A9m,CS-A,124,memory_run-03,0.0153769385
A9m,CS-A,125,memory_run-01,0.93634653
A9m,CS-A,125,memory_run-02,0.4139596
A9m,CS-A,125,memory_run-03,0.14142029
A9m,CS+E,1,memory_run-01,0.10300211
A9m,CS+E,1,memory_run-02,-0.08597155
A9m,CS+E,1,memory_run-03,0.0081346985
A9m,CS+E,2,memory_run-01,0.340426
A9m,CS+E,2,memory_run-02,0.23142046
A9m,CS+E,2,memory_run-03,0.064151265
A9m,CS+E,3,memory_run-01,0.34718677
A9m,CS+E,3,memory_run-02,0.21160309
A9m,CS+E,3,memory_run-03,0.11083525
A9m,CS+E,4,memory_run-01,-0.078625835
A9m,CS+E,4,memory_run-02,-0.025930999
A9m,CS+E,4,memory_run-03,-0.03400665
A9m,CS+E,5,memory_run-01,0.025865601
A9m,CS+E,5,memory_run-02,-0.05288668
A9m,CS+E,5,memory_run-03,0.004685758
A9m,CS+E,6,memory_run-01,0.40930176
A9m,CS+E,6,memory_run-02,0.20949084
A9m,CS+E,6,memory_run-03,-0.087051764
A9m,CS+E,7,memory_run-01,0.19884989
A9m,CS+E,7,memory_run-02,0.0756532
A9m,CS+E,7,memory_run-03,0.07611867
A9m,CS+E,8,memory_run-01,0.65016544
A9m,CS+E,8,memory_run-02,0.5295886
A9m,CS+E,8,memory_run-03,0.40378842
A9m,CS+E,9,memory_run-01,0.25156376
A9m,CS+E,9,memory_run-02,0.12515181
A9m,CS+E,9,memory_run-03,0.098623626
A9m,CS+E,10,memory_run-01,0.2879365
A9m,CS+E,10,memory_run-02,0.43119264
A9m,CS+E,10,memory_run-03,0.26868993
A9m,CS+E,12,memory_run-01,0.17232822
A9m,CS+E,12,memory_run-02,0.063497834
A9m,CS+E,12,memory_run-03,0.22113921
A9m,CS+E,13,memory_run-01,0.0086881155
A9m,CS+E,13,memory_run-02,0.25352466
A9m,CS+E,13,memory_run-03,0.037369683
A9m,CS+E,14,memory_run-01,0.0904957
A9m,CS+E,14,memory_run-02,-0.11275962
A9m,CS+E,14,memory_run-03,-0.029873785
A9m,CS+E,15,memory_run-01,0.0058128056
A9m,CS+E,15,memory_run-02,-0.048001975
A9m,CS+E,15,memory_run-03,-0.07751036
A9m,CS+E,16,memory_run-01,0.37095731
A9m,CS+E,16,memory_run-02,0.2016126
A9m,CS+E,16,memory_run-03,0.18117799
A9m,CS+E,17,memory_run-01,0.43460962
A9m,CS+E,17,memory_run-02,0.4649105
A9m,CS+E,17,memory_run-03,0.14025682
A9m,CS+E,18,memory_run-01,0.08314011
A9m,CS+E,18,memory_run-02,-0.044936713
A9m,CS+E,18,memory_run-03,0.0026172898
A9m,CS+E,19,memory_run-01,0.564785
A9m,CS+E,19,memory_run-02,0.19492342
A9m,CS+E,19,memory_run-03,0.36454153
A9m,CS+E,20,memory_run-01,-0.1013096
A9m,CS+E,20,memory_run-02,-0.047873307
A9m,CS+E,20,memory_run-03,0.020218
A9m,CS+E,21,memory_run-01,0.5214803
A9m,CS+E,21,memory_run-02,0.28550908
A9m,CS+E,21,memory_run-03,0.21805452
A9m,CS+E,23,memory_run-01,0.056983475
A9m,CS+E,23,memory_run-02,0.13123994
A9m,CS+E,23,memory_run-03,0.4138369
A9m,CS+E,24,memory_run-01,0.19640678
A9m,CS+E,24,memory_run-02,0.28496966
A9m,CS+E,24,memory_run-03,0.27556553
A9m,CS+E,25,memory_run-01,0.22560106
A9m,CS+E,25,memory_run-02,0.11666064
A9m,CS+E,25,memory_run-03,0.014949055
A9m,CS+E,26,memory_run-01,0.009533798
A9m,CS+E,26,memory_run-02,0.100196555
A9m,CS+E,26,memory_run-03,-0.0545259
A9m,CS+E,101,memory_run-01,0.31084585
A9m,CS+E,101,memory_run-02,0.2770728
A9m,CS+E,101,memory_run-03,0.13841017
A9m,CS+E,102,memory_run-01,0.0041531315
A9m,CS+E,102,memory_run-02,0.02176163
A9m,CS+E,102,memory_run-03,-0.059819844
A9m,CS+E,103,memory_run-01,0.2871345
A9m,CS+E,103,memory_run-02,0.18448643
A9m,CS+E,103,memory_run-03,0.2307775
A9m,CS+E,104,memory_run-01,0.46944162
A9m,CS+E,104,memory_run-02,-0.10982245
A9m,CS+E,104,memory_run-03,0.058368213
A9m,CS+E,105,memory_run-01,0.30755004
A9m,CS+E,105,memory_run-02,0.2776935
A9m,CS+E,105,memory_run-03,0.20023257
A9m,CS+E,106,memory_run-01,0.025038874
A9m,CS+E,106,memory_run-02,-0.041402277
A9m,CS+E,106,memory_run-03,-0.12119759
A9m,CS+E,107,memory_run-01,0.10270786
A9m,CS+E,107,memory_run-02,0.012154117
A9m,CS+E,107,memory_run-03,-0.0208286
A9m,CS+E,108,memory_run-01,0.0014305562
A9m,CS+E,108,memory_run-02,0.028617073
A9m,CS+E,108,memory_run-03,0.065063335
A9m,CS+E,109,memory_run-01,-0.076637134
A9m,CS+E,109,memory_run-02,-0.0016590254
A9m,CS+E,109,memory_run-03,-0.003507576
A9m,CS+E,110,memory_run-01,0.36583084
A9m,CS+E,110,memory_run-02,0.1465575
A9m,CS+E,110,memory_run-03,0.07078326
A9m,CS+E,111,memory_run-01,0.22432311
A9m,CS+E,111,memory_run-02,0.14786527
A9m,CS+E,111,memory_run-03,0.16434416
A9m,CS+E,112,memory_run-01,0.18522395
A9m,CS+E,112,memory_run-02,0.0638042
A9m,CS+E,112,memory_run-03,0.16616459
A9m,CS+E,113,memory_run-01,0.4692228
A9m,CS+E,113,memory_run-02,0.30660772
A9m,CS+E,113,memory_run-03,0.34042785
A9m,CS+E,114,memory_run-01,-0.14400004
A9m,CS+E,114,memory_run-02,-0.02532184
A9m,CS+E,114,memory_run-03,0.010747014
A9m,CS+E,115,memory_run-01,0.3931606
A9m,CS+E,115,memory_run-02,0.33232328
A9m,CS+E,115,memory_run-03,0.25119615
A9m,CS+E,116,memory_run-01,0.051654078
A9m,CS+E,116,memory_run-02,0.2944433
A9m,CS+E,116,memory_run-03,0.21813436
A9m,CS+E,117,memory_run-01,0.049404476
A9m,CS+E,117,memory_run-02,0.41096503
A9m,CS+E,117,memory_run-03,0.3760001
A9m,CS+E,118,memory_run-01,0.059774898
A9m,CS+E,118,memory_run-02,0.08241202
A9m,CS+E,118,memory_run-03,0.46398693
A9m,CS+E,120,memory_run-01,0.28927583
A9m,CS+E,120,memory_run-02,0.046324704
A9m,CS+E,120,memory_run-03,0.025810687
A9m,CS+E,121,memory_run-01,0.0058661727
A9m,CS+E,121,memory_run-02,-0.12716484
A9m,CS+E,121,memory_run-03,0.08585754
A9m,CS+E,122,memory_run-01,0.24784204
A9m,CS+E,122,memory_run-02,0.19329347
A9m,CS+E,122,memory_run-03,0.38203245
A9m,CS+E,123,memory_run-01,0.14742959
A9m,CS+E,123,memory_run-02,0.16552436
A9m,CS+E,123,memory_run-03,0.20550191
A9m,CS+E,124,memory_run-01,0.17083256
A9m,CS+E,124,memory_run-02,0.041287307
A9m,CS+E,124,memory_run-03,0.021975486
A9m,CS+E,125,memory_run-01,0.6820199
A9m,CS+E,125,memory_run-02,0.486538
A9m,CS+E,125,memory_run-03,0.3080684
A9m,CS-E,1,memory_run-01,0.0027371384
A9m,CS-E,1,memory_run-02,-0.001158908
A9m,CS-E,1,memory_run-03,0.08565205
A9m,CS-E,2,memory_run-01,0.26617482
A9m,CS-E,2,memory_run-02,0.004639584
A9m,CS-E,2,memory_run-03,0.2130838
A9m,CS-E,3,memory_run-01,0.27912125
A9m,CS-E,3,memory_run-02,0.22082241
A9m,CS-E,3,memory_run-03,0.12668298
A9m,CS-E,4,memory_run-01,0.0402441
A9m,CS-E,4,memory_run-02,-0.06411668
A9m,CS-E,4,memory_run-03,-0.10470369
A9m,CS-E,5,memory_run-01,0.031266402
A9m,CS-E,5,memory_run-02,0.032653783
A9m,CS-E,5,memory_run-03,-0.023884742
A9m,CS-E,6,memory_run-01,0.31793088
A9m,CS-E,6,memory_run-02,0.36249906
A9m,CS-E,6,memory_run-03,0.0832803
A9m,CS-E,7,memory_run-01,0.118014134
A9m,CS-E,7,memory_run-02,-0.002119467
A9m,CS-E,7,memory_run-03,0.06132666
A9m,CS-E,8,memory_run-01,0.49429753
A9m,CS-E,8,memory_run-02,0.48195964
A9m,CS-E,8,memory_run-03,0.2693107
A9m,CS-E,9,memory_run-01,0.26758537
A9m,CS-E,9,memory_run-02,0.14384782
A9m,CS-E,9,memory_run-03,0.21207385
A9m,CS-E,10,memory_run-01,0.2658997
A9m,CS-E,10,memory_run-02,0.24808846
A9m,CS-E,10,memory_run-03,0.17425558
A9m,CS-E,12,memory_run-01,0.03608773
A9m,CS-E,12,memory_run-02,0.07667434
A9m,CS-E,12,memory_run-03,0.17090064
A9m,CS-E,13,memory_run-01,0.11781261
A9m,CS-E,13,memory_run-02,0.21110648
A9m,CS-E,13,memory_run-03,-0.16674086
A9m,CS-E,14,memory_run-01,-0.2129404
A9m,CS-E,14,memory_run-02,-0.10043826
A9m,CS-E,14,memory_run-03,-0.10352567
A9m,CS-E,15,memory_run-01,-0.042022005
A9m,CS-E,15,memory_run-02,-0.044008534
A9m,CS-E,15,memory_run-03,-0.038118128
A9m,CS-E,16,memory_run-01,0.36451927
A9m,CS-E,16,memory_run-02,0.31279728
A9m,CS-E,16,memory_run-03,0.1809915
A9m,CS-E,17,memory_run-01,0.448275
A9m,CS-E,17,memory_run-02,0.29091164
A9m,CS-E,17,memory_run-03,0.23951755
A9m,CS-E,18,memory_run-01,0.16192357
A9m,CS-E,18,memory_run-02,-0.038700026
A9m,CS-E,18,memory_run-03,-0.034480497
A9m,CS-E,19,memory_run-01,0.4148588
A9m,CS-E,19,memory_run-02,0.34373364
A9m,CS-E,19,memory_run-03,0.3160779
A9m,CS-E,20,memory_run-01,0.01841485
A9m,CS-E,20,memory_run-02,-0.069028415
A9m,CS-E,20,memory_run-03,0.02242286
A9m,CS-E,21,memory_run-01,0.6037055
A9m,CS-E,21,memory_run-02,0.4395037
A9m,CS-E,21,memory_run-03,0.1546527
A9m,CS-E,23,memory_run-01,0.016623572
A9m,CS-E,23,memory_run-02,0.118972994
A9m,CS-E,23,memory_run-03,0.39146802
A9m,CS-E,24,memory_run-01,0.17213865
A9m,CS-E,24,memory_run-02,0.41978103
A9m,CS-E,24,memory_run-03,0.12430346
A9m,CS-E,25,memory_run-01,0.10674888
A9m,CS-E,25,memory_run-02,0.04626037
A9m,CS-E,25,memory_run-03,-0.0088229645
A9m,CS-E,26,memory_run-01,0.07432683
A9m,CS-E,26,memory_run-02,0.10467022
A9m,CS-E,26,memory_run-03,0.108574435
A9m,CS-E,101,memory_run-01,0.17150392
A9m,CS-E,101,memory_run-02,0.15384519
A9m,CS-E,101,memory_run-03,0.05013307
A9m,CS-E,102,memory_run-01,0.085753515
A9m,CS-E,102,memory_run-02,0.12050737
A9m,CS-E,102,memory_run-03,0.17976153
A9m,CS-E,103,memory_run-01,0.22589557
A9m,CS-E,103,memory_run-02,0.15560685
A9m,CS-E,103,memory_run-03,0.2326215
A9m,CS-E,104,memory_run-01,0.3531361
A9m,CS-E,104,memory_run-02,-0.0679019
A9m,CS-E,104,memory_run-03,-0.0923577
A9m,CS-E,105,memory_run-01,0.4057093
A9m,CS-E,105,memory_run-02,0.2683774
A9m,CS-E,105,memory_run-03,0.2308173
A9m,CS-E,106,memory_run-01,0.016221741
A9m,CS-E,106,memory_run-02,-0.06726652
A9m,CS-E,106,memory_run-03,-0.09665969
A9m,CS-E,107,memory_run-01,0.09912713
A9m,CS-E,107,memory_run-02,-0.06865709
A9m,CS-E,107,memory_run-03,-0.18573026
A9m,CS-E,108,memory_run-01,0.051114213
A9m,CS-E,108,memory_run-02,0.088598445
A9m,CS-E,108,memory_run-03,0.059358858
A9m,CS-E,109,memory_run-01,-0.13685414
A9m,CS-E,109,memory_run-02,0.10453488
A9m,CS-E,109,memory_run-03,-0.039552674
A9m,CS-E,110,memory_run-01,0.27490908
A9m,CS-E,110,memory_run-02,0.14453071
A9m,CS-E,110,memory_run-03,-0.021020392
A9m,CS-E,111,memory_run-01,0.17050683
A9m,CS-E,111,memory_run-02,0.18346737
A9m,CS-E,111,memory_run-03,0.16667949
A9m,CS-E,112,memory_run-01,0.08316172
A9m,CS-E,112,memory_run-02,0.03812281
A9m,CS-E,112,memory_run-03,-0.04691362
A9m,CS-E,113,memory_run-01,0.35929054
A9m,CS-E,113,memory_run-02,0.20661955
A9m,CS-E,113,memory_run-03,0.30206808
A9m,CS-E,114,memory_run-01,-0.12168173
A9m,CS-E,114,memory_run-02,0.1020844
A9m,CS-E,114,memory_run-03,0.044009253
A9m,CS-E,115,memory_run-01,0.4300955
A9m,CS-E,115,memory_run-02,0.2850285
A9m,CS-E,115,memory_run-03,0.13671899
A9m,CS-E,116,memory_run-01,0.18644793
A9m,CS-E,116,memory_run-02,0.3190243
A9m,CS-E,116,memory_run-03,0.2851079
A9m,CS-E,117,memory_run-01,0.22111006
A9m,CS-E,117,memory_run-02,0.21922177
A9m,CS-E,117,memory_run-03,0.35547155
A9m,CS-E,118,memory_run-01,0.16928221
A9m,CS-E,118,memory_run-02,0.051478762
A9m,CS-E,118,memory_run-03,0.3801363
A9m,CS-E,120,memory_run-01,0.29315695
A9m,CS-E,120,memory_run-02,0.021937648
A9m,CS-E,120,memory_run-03,0.047863524
A9m,CS-E,121,memory_run-01,-0.03528485
A9m,CS-E,121,memory_run-02,-0.06449388
A9m,CS-E,121,memory_run-03,0.07420928
A9m,CS-E,122,memory_run-01,0.28785
A9m,CS-E,122,memory_run-02,0.2885192
A9m,CS-E,122,memory_run-03,0.28821635
A9m,CS-E,123,memory_run-01,0.19212691
A9m,CS-E,123,memory_run-02,0.28309667
A9m,CS-E,123,memory_run-03,0.33095866
A9m,CS-E,124,memory_run-01,0.23369409
A9m,CS-E,124,memory_run-02,-0.08983679
A9m,CS-E,124,memory_run-03,-0.05159333
A9m,CS-E,125,memory_run-01,0.66965526
A9m,CS-E,125,memory_run-02,0.5227018
A9m,CS-E,125,memory_run-03,0.30996647
A8m,CS+B,1,memory_run-01,0.04122161
A8m,CS+B,1,memory_run-02,-0.06209294
A8m,CS+B,1,memory_run-03,-0.002724843
A8m,CS+B,2,memory_run-01,0.16589457
A8m,CS+B,2,memory_run-02,0.10880651
A8m,CS+B,2,memory_run-03,0.19425587
A8m,CS+B,3,memory_run-01,0.44903275
A8m,CS+B,3,memory_run-02,0.19360456
A8m,CS+B,3,memory_run-03,0.21254127
A8m,CS+B,4,memory_run-01,0.20725648
A8m,CS+B,4,memory_run-02,0.2463591
A8m,CS+B,4,memory_run-03,-0.029649453
A8m,CS+B,5,memory_run-01,0.16436706
A8m,CS+B,5,memory_run-02,0.0040924023
A8m,CS+B,5,memory_run-03,-0.016505549
A8m,CS+B,6,memory_run-01,0.6978115
A8m,CS+B,6,memory_run-02,0.41658673
A8m,CS+B,6,memory_run-03,0.17628565
A8m,CS+B,7,memory_run-01,0.00078997354
A8m,CS+B,7,memory_run-02,0.28868103
A8m,CS+B,7,memory_run-03,0.1849487
A8m,CS+B,8,memory_run-01,0.6608767
A8m,CS+B,8,memory_run-02,0.7301197
A8m,CS+B,8,memory_run-03,0.72691643
A8m,CS+B,9,memory_run-01,0.40929604
A8m,CS+B,9,memory_run-02,0.13994257
A8m,CS+B,9,memory_run-03,0.071572475
A8m,CS+B,10,memory_run-01,0.49617264
A8m,CS+B,10,memory_run-02,0.34937474
A8m,CS+B,10,memory_run-03,0.30926314
A8m,CS+B,12,memory_run-01,0.21283118
A8m,CS+B,12,memory_run-02,0.31728953
A8m,CS+B,12,memory_run-03,0.30466226
A8m,CS+B,13,memory_run-01,0.3577238
A8m,CS+B,13,memory_run-02,0.44957688
A8m,CS+B,13,memory_run-03,0.12342412
A8m,CS+B,14,memory_run-01,0.44144186
A8m,CS+B,14,memory_run-02,0.16441248
A8m,CS+B,14,memory_run-03,0.114142574
A8m,CS+B,15,memory_run-01,0.4512473
A8m,CS+B,15,memory_run-02,0.37909815
A8m,CS+B,15,memory_run-03,0.42872056
A8m,CS+B,16,memory_run-01,0.37824795
A8m,CS+B,16,memory_run-02,0.35894728
A8m,CS+B,16,memory_run-03,0.26490152
A8m,CS+B,17,memory_run-01,0.13069083
A8m,CS+B,17,memory_run-02,0.14441131
A8m,CS+B,17,memory_run-03,0.099371254
A8m,CS+B,18,memory_run-01,0.2810953
A8m,CS+B,18,memory_run-02,0.02986742
A8m,CS+B,18,memory_run-03,-0.11846161
A8m,CS+B,19,memory_run-01,-0.13827372
A8m,CS+B,19,memory_run-02,0.14780685
A8m,CS+B,19,memory_run-03,0.3775486
A8m,CS+B,20,memory_run-01,0.16228485
A8m,CS+B,20,memory_run-02,-0.14576745
A8m,CS+B,20,memory_run-03,0.01354883
A8m,CS+B,21,memory_run-01,0.79185945
A8m,CS+B,21,memory_run-02,0.5532924
A8m,CS+B,21,memory_run-03,0.6384925
A8m,CS+B,23,memory_run-01,0.28257114
A8m,CS+B,23,memory_run-02,0.11025417
A8m,CS+B,23,memory_run-03,0.547756
A8m,CS+B,24,memory_run-01,0.44768077
A8m,CS+B,24,memory_run-02,0.29381937
A8m,CS+B,24,memory_run-03,-0.14524329
A8m,CS+B,25,memory_run-01,0.2991803
A8m,CS+B,25,memory_run-02,0.1518355
A8m,CS+B,25,memory_run-03,0.27621934
A8m,CS+B,26,memory_run-01,-0.107908756
A8m,CS+B,26,memory_run-02,-0.03665757
A8m,CS+B,26,memory_run-03,0.13504192
A8m,CS+B,101,memory_run-01,0.34665343
A8m,CS+B,101,memory_run-02,0.3943805
A8m,CS+B,101,memory_run-03,0.0201551
A8m,CS+B,102,memory_run-01,0.38539758
A8m,CS+B,102,memory_run-02,0.1650623
A8m,CS+B,102,memory_run-03,0.32811913
A8m,CS+B,103,memory_run-01,0.5503628
A8m,CS+B,103,memory_run-02,0.3989385
A8m,CS+B,103,memory_run-03,0.28245565
A8m,CS+B,104,memory_run-01,0.30615282
A8m,CS+B,104,memory_run-02,-0.02592922
A8m,CS+B,104,memory_run-03,0.08419235
A8m,CS+B,105,memory_run-01,0.4931096
A8m,CS+B,105,memory_run-02,0.34019428
A8m,CS+B,105,memory_run-03,0.17001519
A8m,CS+B,106,memory_run-01,-0.0017870486
A8m,CS+B,106,memory_run-02,0.17257914
A8m,CS+B,106,memory_run-03,-0.003815464
A8m,CS+B,107,memory_run-01,0.27688813
A8m,CS+B,107,memory_run-02,-0.03170111
A8m,CS+B,107,memory_run-03,0.016913777
A8m,CS+B,108,memory_run-01,0.50868887
A8m,CS+B,108,memory_run-02,0.66899204
A8m,CS+B,108,memory_run-03,0.6507867
