group,memory_phase,roi,condition,el,subject,rsa
healthy,encoding,A14m,CS-,early,4,0.08631795581438924
healthy,encoding,A14m,CS-,early,5,0.14670151646596705
healthy,encoding,A14m,CS-,early,6,0.225642470456696
healthy,encoding,A14m,CS-,early,7,0.14674045737192168
healthy,encoding,A14m,CS-,early,8,0.08508118056094016
healthy,encoding,A14m,CS-,early,9,0.3259951093894427
healthy,encoding,A14m,CS-,early,10,0.03683319164522173
healthy,encoding,A14m,CS-,early,12,0.030121991972534186
healthy,encoding,A14m,CS-,early,13,0.028689030448338284
healthy,encoding,A14m,CS-,early,14,0.20189520451006102
healthy,encoding,A14m,CS-,early,15,0.1015610561219969
healthy,encoding,A14m,CS-,early,16,0.06265442985893759
healthy,encoding,A14m,CS-,early,17,0.034585777770454025
healthy,encoding,A14m,CS-,early,18,0.03608778124225948
healthy,encoding,A14m,CS-,early,19,0.03442165053153473
healthy,encoding,A14m,CS-,early,21,0.09542285806299566
healthy,encoding,A14m,CS-,early,23,0.07073000731674746
healthy,encoding,A14m,CS-,early,24,0.023587803781748944
healthy,encoding,A14m,CS-,early,25,0.05789086138242721
healthy,encoding,A14m,CS-,early,26,0.2661571510129642
healthy,encoding,A11m,CS-,early,1,0.3138379245708639
healthy,encoding,A11m,CS-,early,2,0.026886143056428367
healthy,encoding,A11m,CS-,early,3,0.017351248382990302
healthy,encoding,A11m,CS-,early,4,0.05904105010714227
healthy,encoding,A11m,CS-,early,5,0.3019714987052113
healthy,encoding,A11m,CS-,early,6,0.04520494728256666
healthy,encoding,A11m,CS-,early,7,0.03168649930309047
healthy,encoding,A11m,CS-,early,8,0.03625200036520892
healthy,encoding,A11m,CS-,early,9,0.36734362358233724
healthy,encoding,A11m,CS-,early,10,0.09374314019288026
healthy,encoding,A11m,CS-,early,12,0.02470786386017856
healthy,encoding,A11m,CS-,early,13,0.08478223997695586
healthy,encoding,A11m,CS-,early,14,0.07172272613635601
healthy,encoding,A11m,CS-,early,15,0.015541851908013597
healthy,encoding,A11m,CS-,early,16,0.059691874560766855
healthy,encoding,A11m,CS-,early,17,0.009514105001746967
healthy,encoding,A11m,CS-,early,18,0.04688432335596093
healthy,encoding,A11m,CS-,early,19,0.4074028011663699
healthy,encoding,A11m,CS-,early,21,0.05550077451113982
healthy,encoding,A11m,CS-,early,23,-0.00922222510826142
healthy,encoding,A11m,CS-,early,24,0.025887371039189706
healthy,encoding,A11m,CS-,early,25,0.04379428362117726
healthy,encoding,A11m,CS-,early,26,0.37113619527950314
healthy,encoding,A13,CS-,early,1,0.10192257960163931
healthy,encoding,A13,CS-,early,2,0.060019854579691306
healthy,encoding,A13,CS-,early,3,0.003192368303955926
healthy,encoding,A13,CS-,early,4,0.0004623107385847691
healthy,encoding,A13,CS-,early,5,0.03911056390666021
healthy,encoding,A13,CS-,early,6,0.10307868557752665
healthy,encoding,A13,CS-,early,7,0.05477660464165335
healthy,encoding,A13,CS-,early,8,0.4884512306965845
healthy,encoding,A13,CS-,early,9,0.40475047591149677
healthy,encoding,A13,CS-,early,10,0.013082413757093951
healthy,encoding,A13,CS-,early,12,-0.0005345518859864536
healthy,encoding,A13,CS-,early,13,0.01555731848251738
healthy,encoding,A13,CS-,early,14,0.10952962718144059
healthy,encoding,A13,CS-,early,15,0.03696513997260179
healthy,encoding,A13,CS-,early,16,0.08097352275950073
healthy,encoding,A13,CS-,early,17,0.061695533187230395
healthy,encoding,A13,CS-,early,18,0.011176553237854405
healthy,encoding,A13,CS-,early,19,0.01633632028094094
healthy,encoding,A13,CS-,early,21,0.07650145949505062
healthy,encoding,A13,CS-,early,23,-0.0006190245553978767
healthy,encoding,A13,CS-,early,24,0.010544519490866149
healthy,encoding,A13,CS-,early,25,0.03238552782875076
healthy,encoding,A13,CS-,early,26,0.18031540021209005
healthy,encoding,A10m,CS-,early,1,0.12741657900823036
healthy,encoding,A10m,CS-,early,2,0.008787808059734179
healthy,encoding,A10m,CS-,early,3,0.03606833771111592
healthy,encoding,A10m,CS-,early,4,0.12700866336518674
healthy,encoding,A10m,CS-,early,5,0.08812993246160195
healthy,encoding,A10m,CS-,early,6,0.027234421522029914
healthy,encoding,A10m,CS-,early,7,0.10568168644379537
healthy,encoding,A10m,CS-,early,8,0.08166522688921206
healthy,encoding,A10m,CS-,early,9,0.2727899781773712
healthy,encoding,A10m,CS-,early,10,0.08966631741244208
healthy,encoding,A10m,CS-,early,12,0.04804713198363461
healthy,encoding,A10m,CS-,early,13,0.08014888079525212
healthy,encoding,A10m,CS-,early,14,0.28721576873851856
healthy,encoding,A10m,CS-,early,15,0.052944932058645956
healthy,encoding,A10m,CS-,early,16,0.07875958859922957
healthy,encoding,A10m,CS-,early,17,0.01400595828596478
healthy,encoding,A10m,CS-,early,18,0.09533459349237788
healthy,encoding,A10m,CS-,early,19,0.2123948454022894
healthy,encoding,A10m,CS-,early,21,0.050082469452383926
healthy,encoding,A10m,CS-,early,23,0.021422691780530977
healthy,encoding,A10m,CS-,early,24,0.03615181540602657
healthy,encoding,A10m,CS-,early,25,0.05117735295684647
healthy,encoding,A10m,CS-,early,26,0.18018327295676034
healthy,encoding,A9m,CS-,early,1,0.34519871580885714
healthy,encoding,A9m,CS-,early,2,0.018423132174412025
healthy,encoding,A9m,CS-,early,3,0.029954518561557484
healthy,encoding,A9m,CS-,early,4,0.041741970147931344
healthy,encoding,A9m,CS-,early,5,0.012167510140309288
healthy,encoding,A9m,CS-,early,6,0.021790170055370022
healthy,encoding,A9m,CS-,early,7,0.19466097457957307
healthy,encoding,A9m,CS-,early,8,0.08279994727253294
healthy,encoding,A9m,CS-,early,9,0.13823487591151556
healthy,encoding,A9m,CS-,early,10,0.1406818373583324
healthy,encoding,A9m,CS-,early,12,0.02201458027834064
healthy,encoding,A9m,CS-,early,13,0.44366431173432236
healthy,encoding,A9m,CS-,early,14,0.03847753793938117
healthy,encoding,A9m,CS-,early,15,0.010496277993824264
healthy,encoding,A9m,CS-,early,16,0.15620519712739556
healthy,encoding,A9m,CS-,early,17,0.11919104456852
healthy,encoding,A9m,CS-,early,18,0.05504148610817819
healthy,encoding,A9m,CS-,early,19,0.025110543070974503
healthy,encoding,A9m,CS-,early,21,0.09995444299660679
healthy,encoding,A9m,CS-,early,23,0.014035836917736771
healthy,encoding,A9m,CS-,early,24,0.0015411082057317966
healthy,encoding,A9m,CS-,early,25,0.03911739109150772
healthy,encoding,A9m,CS-,early,26,0.018073148700269475
healthy,encoding,A8m,CS-,early,1,0.05092535856978267
healthy,encoding,A8m,CS-,early,2,0.16782256950821373
healthy,encoding,A8m,CS-,early,3,-0.01240973923261391
healthy,encoding,A8m,CS-,early,4,0.17706010033202885
healthy,encoding,A8m,CS-,early,5,0.0796998956042976
healthy,encoding,A8m,CS-,early,6,0.1592152580093569
healthy,encoding,A8m,CS-,early,7,0.054427558682603246
healthy,encoding,A8m,CS-,early,8,0.20716064594035358
healthy,encoding,A8m,CS-,early,9,0.22803637777040167
healthy,encoding,A8m,CS-,early,10,0.5580728758531104
healthy,encoding,A8m,CS-,early,12,0.10827104872844925
healthy,encoding,A8m,CS-,early,13,0.31968280790927883
healthy,encoding,A8m,CS-,early,14,-0.01754322212183406
healthy,encoding,A8m,CS-,early,15,0.06170311332648712
healthy,encoding,A8m,CS-,early,16,0.14839048764731164
healthy,encoding,A8m,CS-,early,17,0.052005275153546776
healthy,encoding,A8m,CS-,early,18,0.0833316639773997
healthy,encoding,A8m,CS-,early,19,0.3599361448232253
healthy,encoding,A8m,CS-,early,21,0.03510780662440308
healthy,encoding,A8m,CS-,early,23,0.08541286095275397
healthy,encoding,A8m,CS-,early,24,0.38372652472513097
healthy,encoding,A8m,CS-,early,25,0.0015656242146693182
healthy,encoding,A8m,CS-,early,26,0.4449650764315337
healthy,encoding,A6m,CS-,early,1,0.18119689020645968
healthy,encoding,A6m,CS-,early,2,0.1318418580421512
healthy,encoding,A6m,CS-,early,3,0.04358699003792872
healthy,encoding,A6m,CS-,early,4,0.44487062714186
healthy,encoding,A6m,CS-,early,5,0.05869072062053931
healthy,encoding,A6m,CS-,early,6,0.09564737563814353
healthy,encoding,A6m,CS-,early,7,0.25354677565512024
healthy,encoding,A6m,CS-,early,8,0.31226875009194166
healthy,encoding,A6m,CS-,early,9,0.08859063289795412
healthy,encoding,A6m,CS-,early,10,0.4933745633963158
healthy,encoding,A6m,CS-,early,12,0.1449671322414277
healthy,encoding,A6m,CS-,early,13,1.0862940314241776
healthy,encoding,A6m,CS-,early,14,0.1141037604839076
healthy,encoding,A6m,CS-,early,15,0.22427411447430431
healthy,encoding,A6m,CS-,early,16,0.511259604308535
healthy,encoding,A6m,CS-,early,17,0.08192246639052939
healthy,encoding,A6m,CS-,early,18,0.01481096978764581
healthy,encoding,A6m,CS-,early,19,0.423900148027807
healthy,encoding,A6m,CS-,early,21,0.14401798505274244
healthy,encoding,A6m,CS-,early,23,0.22536559167167447
healthy,encoding,A6m,CS-,early,24,0.265089570035196
healthy,encoding,A6m,CS-,early,25,0.22062646502625488
healthy,encoding,A6m,CS-,early,26,0.10356880951210873
healthy,encoding,hc_tail,CS-,early,1,0.010307798253816693
healthy,encoding,hc_tail,CS-,early,2,-0.05461518160992182
healthy,encoding,hc_tail,CS-,early,3,0.002706009817092509
healthy,encoding,hc_tail,CS-,early,4,0.02860687821660843
healthy,encoding,hc_tail,CS-,early,5,0.014177333142366811
healthy,encoding,hc_tail,CS-,early,6,-0.019186340175290896
healthy,encoding,hc_tail,CS-,early,7,0.03686194039129633
healthy,encoding,hc_tail,CS-,early,8,-0.0015358409835096686
healthy,encoding,hc_tail,CS-,early,9,0.03181268568398803
healthy,encoding,hc_tail,CS-,early,10,-0.07966938563649159
healthy,encoding,hc_tail,CS-,early,12,0.082333656090057
healthy,encoding,hc_tail,CS-,early,13,0.05307206262241998
healthy,encoding,hc_tail,CS-,early,14,-0.0404016758517191
healthy,encoding,hc_tail,CS-,early,15,-0.02707013131112769
healthy,encoding,hc_tail,CS-,early,16,0.029086570265886198
healthy,encoding,hc_tail,CS-,early,17,-0.019238883037321297
healthy,encoding,hc_tail,CS-,early,18,0.006126905622560331
healthy,encoding,hc_tail,CS-,early,19,-0.046284264704682984
healthy,encoding,hc_tail,CS-,early,21,-0.030388597737519785
healthy,encoding,hc_tail,CS-,early,23,-0.007400316453191789
healthy,encoding,hc_tail,CS-,early,24,0.12977201891877416
healthy,encoding,hc_tail,CS-,early,25,0.0010828582149701974
healthy,encoding,hc_tail,CS-,early,26,0.1253232345969162
healthy,encoding,hc_body,CS-,early,1,0.03182801888719243
healthy,encoding,hc_body,CS-,early,2,0.03375679103416281
healthy,encoding,hc_body,CS-,early,3,-0.01573981576519816
healthy,encoding,hc_body,CS-,early,4,0.06137393157282261
healthy,encoding,hc_body,CS-,early,5,0.08668738953226843
healthy,encoding,hc_body,CS-,early,6,-0.009672120207262245
healthy,encoding,hc_body,CS-,early,7,0.02522123375814804
healthy,encoding,hc_body,CS-,early,8,0.0930884279848028
healthy,encoding,hc_body,CS-,early,9,0.01948648961122742
healthy,encoding,hc_body,CS-,early,10,0.01804984653022315
healthy,encoding,hc_body,CS-,early,12,0.03680459520999851
healthy,encoding,hc_body,CS-,early,13,-0.018205582815004864
healthy,encoding,hc_body,CS-,early,14,0.03131067440721485
healthy,encoding,hc_body,CS-,early,15,0.004265231003029895
healthy,encoding,hc_body,CS-,early,16,-0.005306413991693858
healthy,encoding,hc_body,CS-,early,17,0.035690473869395056
healthy,encoding,hc_body,CS-,early,18,0.02355662687750013
healthy,encoding,hc_body,CS-,early,19,0.014474579298791071
healthy,encoding,hc_body,CS-,early,21,-0.027980362750080742
healthy,encoding,hc_body,CS-,early,23,-0.004301334612513909
healthy,encoding,hc_body,CS-,early,24,-0.016773209966501643
healthy,encoding,hc_body,CS-,early,25,0.02040814680721827
healthy,encoding,hc_body,CS-,early,26,-0.0483029242428171
healthy,encoding,hc_head,CS-,early,1,0.07066136795100632
healthy,encoding,hc_head,CS-,early,2,0.05752252947294297
healthy,encoding,hc_head,CS-,early,3,0.008603760098364105
healthy,encoding,hc_head,CS-,early,4,0.062368712429083165
healthy,encoding,hc_head,CS-,early,5,0.12320043704055592
healthy,encoding,hc_head,CS-,early,6,0.055606882417795815
healthy,encoding,hc_head,CS-,early,7,0.06073557416969508
healthy,encoding,hc_head,CS-,early,8,0.026044633455177404
healthy,encoding,hc_head,CS-,early,9,0.024633514698289158
healthy,encoding,hc_head,CS-,early,10,-0.0020702228957747326
healthy,encoding,hc_head,CS-,early,12,0.017145806503814226
healthy,encoding,hc_head,CS-,early,13,0.004238299738225926
healthy,encoding,hc_head,CS-,early,14,0.04919133373990841
healthy,encoding,hc_head,CS-,early,15,0.03774861405468837
healthy,encoding,hc_head,CS-,early,16,0.04722456796808569
healthy,encoding,hc_head,CS-,early,17,0.11624602421788209
healthy,encoding,hc_head,CS-,early,18,0.011410965396243164
healthy,encoding,hc_head,CS-,early,19,0.09591032766961566
healthy,encoding,hc_head,CS-,early,21,0.03452137781155504
healthy,encoding,hc_head,CS-,early,23,0.03699888369615799
healthy,encoding,hc_head,CS-,early,24,0.03253654504014346
healthy,encoding,hc_head,CS-,early,25,0.049057597233382176
healthy,encoding,hc_head,CS-,early,26,0.04293997130379165
healthy,encoding,amyg_bla,CS-,early,1,-0.004574701165331676
healthy,encoding,amyg_bla,CS-,early,2,0.12213553217626079
healthy,encoding,amyg_bla,CS-,early,3,0.032162791271017614
healthy,encoding,amyg_bla,CS-,early,4,0.022986386581573325
healthy,encoding,amyg_bla,CS-,early,5,-0.015056091413811087
healthy,encoding,amyg_bla,CS-,early,6,0.0270677756569448
healthy,encoding,amyg_bla,CS-,early,7,-0.02131434447579444
healthy,encoding,amyg_bla,CS-,early,8,0.033903487345506446
healthy,encoding,amyg_bla,CS-,early,9,0.04182405080998956
healthy,encoding,amyg_bla,CS-,early,10,-0.00712588821736539
healthy,encoding,amyg_bla,CS-,early,12,0.04170090167806947
healthy,encoding,amyg_bla,CS-,early,13,0.0071193807116386315
healthy,encoding,amyg_bla,CS-,early,14,-0.01519307590727804
healthy,encoding,amyg_bla,CS-,early,15,0.09583147155020717
healthy,encoding,amyg_bla,CS-,early,16,0.051003432948083356
healthy,encoding,amyg_bla,CS-,early,17,0.041944653570965724
healthy,encoding,amyg_bla,CS-,early,18,-0.010995104846087107
healthy,encoding,amyg_bla,CS-,early,19,0.10108765322500857
healthy,encoding,amyg_bla,CS-,early,21,0.027447851581164577
healthy,encoding,amyg_bla,CS-,early,23,0.08058864740412736
healthy,encoding,amyg_bla,CS-,early,24,-0.009044073220035852
healthy,encoding,amyg_bla,CS-,early,25,0.02088124401674262
healthy,encoding,amyg_bla,CS-,early,26,-0.01369409141417361
healthy,encoding,amyg_cem,CS-,early,1,-0.035539669103471075
healthy,encoding,amyg_cem,CS-,early,2,0.022664228017110523
healthy,encoding,amyg_cem,CS-,early,3,0.08781439261020979
healthy,encoding,amyg_cem,CS-,early,4,-0.006782401399844486
healthy,encoding,amyg_cem,CS-,early,5,-0.041419085177673585
healthy,encoding,amyg_cem,CS-,early,6,-0.06459244526718268
healthy,encoding,amyg_cem,CS-,early,7,-0.016832145179277898
healthy,encoding,amyg_cem,CS-,early,8,-0.01716200531449371
healthy,encoding,amyg_cem,CS-,early,9,0.0135588843840409
healthy,encoding,amyg_cem,CS-,early,10,0.030014183745101435
healthy,encoding,amyg_cem,CS-,early,12,0.02233955665512303
healthy,encoding,amyg_cem,CS-,early,13,-0.028761848756804036
healthy,encoding,amyg_cem,CS-,early,14,-0.011441067525730672
healthy,encoding,amyg_cem,CS-,early,15,0.014349769279929104
healthy,encoding,amyg_cem,CS-,early,16,0.09777420084569616
healthy,encoding,amyg_cem,CS-,early,17,0.0031291375447500052
healthy,encoding,amyg_cem,CS-,early,18,0.0825286535224461
healthy,encoding,amyg_cem,CS-,early,19,-0.0326238294304658
healthy,encoding,amyg_cem,CS-,early,21,-0.008558277091830664
healthy,encoding,amyg_cem,CS-,early,23,0.010111850372289325
healthy,encoding,amyg_cem,CS-,early,24,0.06714204946701417
healthy,encoding,amyg_cem,CS-,early,25,0.08800599864999768
healthy,encoding,amyg_cem,CS-,early,26,0.0035702298701662536
healthy,encoding,A32sg,CS+,late,1,0.24512346256811135
healthy,encoding,A32sg,CS+,late,2,0.10500227015143809
healthy,encoding,A32sg,CS+,late,3,0.04645465653236845
healthy,encoding,A32sg,CS+,late,4,0.03956803968844111
healthy,encoding,A32sg,CS+,late,5,0.48793173811944357
healthy,encoding,A32sg,CS+,late,6,0.8429297144775787
healthy,encoding,A32sg,CS+,late,7,0.06629521573869747
healthy,encoding,A32sg,CS+,late,8,0.5855452611028164
healthy,encoding,A32sg,CS+,late,9,0.0607231963269886
healthy,encoding,A32sg,CS+,late,10,0.010850271658142174
healthy,encoding,A32sg,CS+,late,12,0.022240266840375993
healthy,encoding,A32sg,CS+,late,13,0.04149756875540947
healthy,encoding,A32sg,CS+,late,14,0.31467193831945395
healthy,encoding,A32sg,CS+,late,15,0.053034010354181094
healthy,encoding,A32sg,CS+,late,16,0.19723218251902633
healthy,encoding,A32sg,CS+,late,17,0.25189135076813446
healthy,encoding,A32sg,CS+,late,18,0.04900114014264122
healthy,encoding,A32sg,CS+,late,19,0.214594810492634
healthy,encoding,A32sg,CS+,late,21,0.016110664319445092
healthy,encoding,A32sg,CS+,late,23,0.10881274080195355
healthy,encoding,A32sg,CS+,late,24,0.4219628252220131
healthy,encoding,A32sg,CS+,late,25,0.10221996651769204
healthy,encoding,A32sg,CS+,late,26,0.7997487260504974
healthy,encoding,A32p,CS+,late,1,0.37103739424401483
healthy,encoding,A32p,CS+,late,2,0.23258837451878067
healthy,encoding,A32p,CS+,late,3,-0.00850573779283563
healthy,encoding,A32p,CS+,late,4,0.010538506864868884
healthy,encoding,A32p,CS+,late,5,0.1823100408945651
healthy,encoding,A32p,CS+,late,6,0.11623045667447446
healthy,encoding,A32p,CS+,late,7,0.10320706846414779
healthy,encoding,A32p,CS+,late,8,0.7054344343913433
healthy,encoding,A32p,CS+,late,9,0.13579382400332485
healthy,encoding,A32p,CS+,late,10,0.06588527350109111
healthy,encoding,A32p,CS+,late,12,0.014468585020420786
healthy,encoding,A32p,CS+,late,13,0.6545396976199758
healthy,encoding,A32p,CS+,late,14,0.1744540436554264
healthy,encoding,A32p,CS+,late,15,0.06167851641336015
healthy,encoding,A32p,CS+,late,16,0.574658386553302
healthy,encoding,A32p,CS+,late,17,0.12648734007939277
healthy,encoding,A32p,CS+,late,18,0.04877142521954184
healthy,encoding,A32p,CS+,late,19,0.10219483074993131
healthy,encoding,A32p,CS+,late,21,0.09771866715911713
healthy,encoding,A32p,CS+,late,23,0.12690521031744717
healthy,encoding,A32p,CS+,late,24,0.1714709760468313
healthy,encoding,A32p,CS+,late,25,0.039361920806628495
healthy,encoding,A32p,CS+,late,26,0.08168540407392169
healthy,encoding,A24cd,CS+,late,1,0.7638155416696408
healthy,encoding,A24cd,CS+,late,2,0.33558913903119975
healthy,encoding,A24cd,CS+,late,3,-0.007137644636416654
healthy,encoding,A24cd,CS+,late,4,0.004576403400155266
healthy,encoding,A24cd,CS+,late,5,0.6478477629318855
healthy,encoding,A24cd,CS+,late,6,0.13708229917755438
healthy,encoding,A24cd,CS+,late,7,0.11724646782321448
healthy,encoding,A24cd,CS+,late,8,0.21235644619283087
healthy,encoding,A24cd,CS+,late,9,0.10029188071788508
healthy,encoding,A24cd,CS+,late,10,0.2203513446231797
healthy,encoding,A24cd,CS+,late,12,0.017155768850969463
healthy,encoding,A24cd,CS+,late,13,0.557920547181762
healthy,encoding,A24cd,CS+,late,14,0.09607518210829885
healthy,encoding,A24cd,CS+,late,15,0.12183237595067038
healthy,encoding,A24cd,CS+,late,16,1.0769998528757416
healthy,encoding,A24cd,CS+,late,17,0.1700387028005204
healthy,encoding,A24cd,CS+,late,18,0.11594797974374663
healthy,encoding,A24cd,CS+,late,19,0.5400294726650381
healthy,encoding,A24cd,CS+,late,21,-0.017250776031929857
healthy,encoding,A24cd,CS+,late,23,0.16615125960977942
healthy,encoding,A24cd,CS+,late,24,-0.0023016410564435067
healthy,encoding,A24cd,CS+,late,25,0.0168475858691905
healthy,encoding,A24cd,CS+,late,26,0.22542628416341426
healthy,encoding,A24rv,CS+,late,1,0.05260166020905584
healthy,encoding,A24rv,CS+,late,2,0.051937690669395326
healthy,encoding,A24rv,CS+,late,3,-0.00206292266657486
