subject,phase,block,condition,hc_cr,hc_hr,lc_cr,lc_hr
24,baseline,1,CS+,0.6458333333333334,0.75,0.125,0.75
24,baseline,1,CS-,0.4583333333333333,0.5,0.20833333333333331,0.5
24,baseline,2,CS+,0.6458333333333334,0.75,0.375,1.0
24,baseline,2,CS-,0.4583333333333333,0.5,0.4583333333333333,0.75
24,baseline,3,CS+,0.8958333333333334,1.0,0.375,1.0
24,baseline,3,CS-,0.20833333333333334,0.25,0.20833333333333331,0.5
24,baseline,4,CS+,0.3958333333333333,0.5,0.375,1.0
24,baseline,4,CS-,0.20833333333333334,0.25,0.20833333333333331,0.5
24,baseline,5,CS+,0.14583333333333331,0.25,0.375,1.0
24,baseline,5,CS-,-0.041666666666666664,0.0,0.20833333333333331,0.5
24,baseline,6,CS+,-0.10416666666666667,0.0,0.125,0.75
24,baseline,6,CS-,0.4583333333333333,0.5,0.7083333333333333,1.0
24,extinction,1,CS+,0.6458333333333334,0.75,0.125,0.75
24,extinction,1,CS-,0.7083333333333334,0.75,0.7083333333333333,1.0
24,extinction,2,CS+,0.6458333333333334,0.75,0.375,1.0
24,extinction,2,CS-,0.20833333333333334,0.25,0.20833333333333331,0.5
24,extinction,3,CS+,0.6458333333333334,0.75,0.375,1.0
24,extinction,3,CS-,0.20833333333333334,0.25,0.4583333333333333,0.75
24,extinction,4,CS+,0.3958333333333333,0.5,0.375,1.0
24,extinction,4,CS-,0.4583333333333333,0.5,0.20833333333333331,0.5
24,extinction,5,CS+,0.3958333333333333,0.5,0.375,1.0
24,extinction,5,CS-,-0.041666666666666664,0.0,0.20833333333333331,0.5
24,extinction,6,CS+,0.6458333333333334,0.75,0.375,1.0
24,extinction,6,CS-,0.20833333333333334,0.25,0.20833333333333331,0.5
24,fear_conditioning,1,CS+,0.6458333333333334,0.75,0.375,1.0
24,fear_conditioning,1,CS-,0.20833333333333334,0.25,0.4583333333333333,0.75
24,fear_conditioning,2,CS+,0.6458333333333334,0.75,0.375,1.0
24,fear_conditioning,2,CS-,-0.041666666666666664,0.0,0.20833333333333331,0.5
24,fear_conditioning,3,CS+,0.3958333333333333,0.5,0.375,1.0
24,fear_conditioning,3,CS-,-0.041666666666666664,0.0,-0.041666666666666685,0.25
24,fear_conditioning,4,CS+,0.8958333333333334,1.0,0.375,1.0
24,fear_conditioning,4,CS-,0.20833333333333334,0.25,-0.041666666666666685,0.25
24,fear_conditioning,5,CS+,0.3958333333333333,0.5,0.125,0.75
24,fear_conditioning,5,CS-,-0.041666666666666664,0.0,-0.041666666666666685,0.25
24,fear_conditioning,6,CS+,0.6458333333333334,0.75,0.375,1.0
24,fear_conditioning,6,CS-,0.20833333333333334,0.25,0.20833333333333331,0.5
25,baseline,1,CS+,0.16666666666666669,0.25,0.1875,0.5
25,baseline,1,CS-,0.5,0.5,0.4166666666666667,0.5
25,baseline,2,CS+,0.6666666666666666,0.75,0.4375,0.75
25,baseline,2,CS-,0.75,0.75,0.9166666666666666,1.0
25,baseline,3,CS+,0.16666666666666669,0.25,0.4375,0.75
25,baseline,3,CS-,0.5,0.5,0.6666666666666666,0.75
25,baseline,4,CS+,-0.08333333333333333,0.0,-0.0625,0.25
25,baseline,4,CS-,0.5,0.5,0.9166666666666666,1.0
25,baseline,5,CS+,0.16666666666666669,0.25,0.1875,0.5
25,baseline,5,CS-,0.25,0.25,0.6666666666666666,0.75
25,baseline,6,CS+,0.4166666666666667,0.5,0.6875,1.0
25,baseline,6,CS-,0.25,0.25,0.4166666666666667,0.5
25,extinction,1,CS+,0.16666666666666669,0.25,0.1875,0.5
25,extinction,1,CS-,0.0,0.0,0.16666666666666669,0.25
25,extinction,2,CS+,0.16666666666666669,0.25,-0.0625,0.25
25,extinction,2,CS-,0.0,0.0,0.16666666666666669,0.25
25,extinction,3,CS+,0.4166666666666667,0.5,0.4375,0.75
25,extinction,3,CS-,0.25,0.25,0.4166666666666667,0.5
25,extinction,4,CS+,-0.08333333333333333,0.0,-0.0625,0.25
25,extinction,4,CS-,0.25,0.25,0.4166666666666667,0.5
25,extinction,5,CS+,-0.08333333333333333,0.0,-0.0625,0.25
25,extinction,5,CS-,0.0,0.0,-0.08333333333333333,0.0
25,extinction,6,CS+,0.16666666666666669,0.25,0.4375,0.75
25,extinction,6,CS-,0.0,0.0,-0.08333333333333333,0.0
25,fear_conditioning,1,CS+,0.6666666666666666,0.75,0.6875,1.0
25,fear_conditioning,1,CS-,0.5,0.5,0.6666666666666666,0.75
25,fear_conditioning,2,CS+,0.6666666666666666,0.75,0.6875,1.0
25,fear_conditioning,2,CS-,1.0,1.0,0.9166666666666666,1.0
25,fear_conditioning,3,CS+,0.6666666666666666,0.75,0.6875,1.0
25,fear_conditioning,3,CS-,0.5,0.5,0.4166666666666667,0.5
25,fear_conditioning,4,CS+,0.9166666666666666,1.0,0.6875,1.0
25,fear_conditioning,4,CS-,0.5,0.5,0.9166666666666666,1.0
25,fear_conditioning,5,CS+,0.16666666666666669,0.25,0.6875,1.0
25,fear_conditioning,5,CS-,0.5,0.5,0.4166666666666667,0.5
25,fear_conditioning,6,CS+,0.9166666666666666,1.0,0.6875,1.0
25,fear_conditioning,6,CS-,0.25,0.25,0.4166666666666667,0.5
26,baseline,1,CS+,0.9375,1.0,0.8541666666666666,1.0
26,baseline,1,CS-,0.4375,0.5,0.375,0.5
26,baseline,2,CS+,0.4375,0.5,0.35416666666666663,0.5
26,baseline,2,CS-,0.9375,1.0,0.875,1.0
26,baseline,3,CS+,0.6875,0.75,0.6041666666666666,0.75
26,baseline,3,CS-,0.4375,0.5,0.625,0.75
26,baseline,4,CS+,0.6875,0.75,0.6041666666666666,0.75
26,baseline,4,CS-,0.6875,0.75,0.625,0.75
26,baseline,5,CS+,0.4375,0.5,0.6041666666666666,0.75
26,baseline,5,CS-,0.9375,1.0,0.875,1.0
26,baseline,6,CS+,0.4375,0.5,0.35416666666666663,0.5
26,baseline,6,CS-,0.4375,0.5,0.375,0.5
26,extinction,1,CS+,0.6875,0.75,0.6041666666666666,0.75
26,extinction,1,CS-,0.1875,0.25,0.625,0.75
26,extinction,2,CS+,0.9375,1.0,0.8541666666666666,1.0
26,extinction,2,CS-,0.9375,1.0,0.875,1.0
26,extinction,3,CS+,0.6875,0.75,0.6041666666666666,0.75
26,extinction,3,CS-,0.1875,0.25,0.625,0.75
26,extinction,4,CS+,0.4375,0.5,0.8541666666666666,1.0
26,extinction,4,CS-,0.6875,0.75,0.625,0.75
26,extinction,5,CS+,0.9375,1.0,0.8541666666666666,1.0
26,extinction,5,CS-,0.4375,0.5,0.375,0.5
26,extinction,6,CS+,0.9375,1.0,0.8541666666666666,1.0
26,extinction,6,CS-,0.6875,0.75,0.875,1.0
26,fear_conditioning,1,CS+,0.9375,1.0,0.8541666666666666,1.0
26,fear_conditioning,1,CS-,0.4375,0.5,0.625,0.75
26,fear_conditioning,2,CS+,0.9375,1.0,0.8541666666666666,1.0
26,fear_conditioning,2,CS-,0.6875,0.75,0.625,0.75
26,fear_conditioning,3,CS+,0.9375,1.0,0.8541666666666666,1.0
26,fear_conditioning,3,CS-,0.9375,1.0,0.875,1.0
26,fear_conditioning,4,CS+,0.9375,1.0,0.8541666666666666,1.0
26,fear_conditioning,4,CS-,0.4375,0.5,0.625,0.75
26,fear_conditioning,5,CS+,0.9375,1.0,0.8541666666666666,1.0
26,fear_conditioning,5,CS-,0.9375,1.0,0.875,1.0
26,fear_conditioning,6,CS+,0.6875,0.75,0.8541666666666666,1.0
26,fear_conditioning,6,CS-,0.4375,0.5,0.625,0.75
101,baseline,1,CS+,0.16666666666666669,0.25,0.20833333333333331,0.5
101,baseline,1,CS-,-0.041666666666666664,0.0,0.14583333333333331,0.25
101,baseline,2,CS+,0.4166666666666667,0.5,0.4583333333333333,0.75
101,baseline,2,CS-,-0.041666666666666664,0.0,0.14583333333333331,0.25
101,baseline,3,CS+,0.4166666666666667,0.5,0.4583333333333333,0.75
101,baseline,3,CS-,-0.041666666666666664,0.0,-0.10416666666666667,0.0
101,baseline,4,CS+,0.16666666666666669,0.25,0.20833333333333331,0.5
101,baseline,4,CS-,-0.041666666666666664,0.0,0.14583333333333331,0.25
101,baseline,5,CS+,-0.08333333333333333,0.0,-0.041666666666666685,0.25
101,baseline,5,CS-,-0.041666666666666664,0.0,-0.10416666666666667,0.0
101,baseline,6,CS+,0.4166666666666667,0.5,0.20833333333333331,0.5
101,baseline,6,CS-,0.20833333333333334,0.25,0.14583333333333331,0.25
101,extinction,1,CS+,0.4166666666666667,0.5,0.20833333333333331,0.5
101,extinction,1,CS-,0.20833333333333334,0.25,0.14583333333333331,0.25
101,extinction,2,CS+,0.4166666666666667,0.5,0.20833333333333331,0.5
101,extinction,2,CS-,-0.041666666666666664,0.0,0.14583333333333331,0.25
101,extinction,3,CS+,0.6666666666666666,0.75,0.4583333333333333,0.75
101,extinction,3,CS-,-0.041666666666666664,0.0,0.14583333333333331,0.25
101,extinction,4,CS+,0.4166666666666667,0.5,0.4583333333333333,0.75
101,extinction,4,CS-,0.4583333333333333,0.5,0.3958333333333333,0.5
101,extinction,5,CS+,-0.08333333333333333,0.0,-0.041666666666666685,0.25
101,extinction,5,CS-,-0.041666666666666664,0.0,0.14583333333333331,0.25
101,extinction,6,CS+,0.4166666666666667,0.5,0.20833333333333331,0.5
101,extinction,6,CS-,0.4583333333333333,0.5,0.6458333333333334,0.75
101,fear_conditioning,1,CS+,0.6666666666666666,0.75,0.7083333333333333,1.0
101,fear_conditioning,1,CS-,0.20833333333333334,0.25,0.3958333333333333,0.5
101,fear_conditioning,2,CS+,0.4166666666666667,0.5,0.20833333333333331,0.5
101,fear_conditioning,2,CS-,0.20833333333333334,0.25,0.14583333333333331,0.25
101,fear_conditioning,3,CS+,0.6666666666666666,0.75,0.7083333333333333,1.0
101,fear_conditioning,3,CS-,-0.041666666666666664,0.0,0.14583333333333331,0.25
101,fear_conditioning,4,CS+,0.4166666666666667,0.5,0.4583333333333333,0.75
101,fear_conditioning,4,CS-,-0.041666666666666664,0.0,0.14583333333333331,0.25
101,fear_conditioning,5,CS+,0.6666666666666666,0.75,0.4583333333333333,0.75
101,fear_conditioning,5,CS-,-0.041666666666666664,0.0,0.14583333333333331,0.25
101,fear_conditioning,6,CS+,0.6666666666666666,0.75,0.4583333333333333,0.75
101,fear_conditioning,6,CS-,0.4583333333333333,0.5,0.3958333333333333,0.5
102,baseline,1,CS+,0.10416666666666669,0.5,-0.125,0.5
102,baseline,1,CS-,0.3541666666666667,0.75,0.04166666666666663,0.75
102,baseline,2,CS+,0.10416666666666669,0.5,0.125,0.75
102,baseline,2,CS-,0.10416666666666669,0.5,0.04166666666666663,0.75
102,baseline,3,CS+,0.3541666666666667,0.75,0.375,1.0
102,baseline,3,CS-,-0.14583333333333331,0.25,-0.45833333333333337,0.25
102,baseline,4,CS+,0.10416666666666669,0.5,0.375,1.0
102,baseline,4,CS-,0.10416666666666669,0.5,0.04166666666666663,0.75
102,baseline,5,CS+,0.3541666666666667,0.75,0.125,0.75
102,baseline,5,CS-,0.10416666666666669,0.5,-0.20833333333333337,0.5
102,baseline,6,CS+,0.10416666666666669,0.5,0.125,0.75
102,baseline,6,CS-,0.3541666666666667,0.75,0.29166666666666663,1.0
102,extinction,1,CS+,0.3541666666666667,0.75,0.125,0.75
102,extinction,1,CS-,-0.3958333333333333,0.0,-0.20833333333333337,0.5
102,extinction,2,CS+,0.10416666666666669,0.5,0.375,1.0
102,extinction,2,CS-,0.3541666666666667,0.75,0.04166666666666663,0.75
102,extinction,3,CS+,-0.3958333333333333,0.0,-0.125,0.5
102,extinction,3,CS-,0.3541666666666667,0.75,0.04166666666666663,0.75
102,extinction,4,CS+,-0.14583333333333331,0.25,-0.125,0.5
102,extinction,4,CS-,0.3541666666666667,0.75,0.29166666666666663,1.0
102,extinction,5,CS+,-0.14583333333333331,0.25,0.125,0.75
102,extinction,5,CS-,0.10416666666666669,0.5,0.04166666666666663,0.75
102,extinction,6,CS+,0.3541666666666667,0.75,0.375,1.0
102,extinction,6,CS-,-0.14583333333333331,0.25,-0.45833333333333337,0.25
102,fear_conditioning,1,CS+,0.6041666666666667,1.0,0.375,1.0
102,fear_conditioning,1,CS-,0.6041666666666667,1.0,0.29166666666666663,1.0
102,fear_conditioning,2,CS+,0.3541666666666667,0.75,0.375,1.0
102,fear_conditioning,2,CS-,0.6041666666666667,1.0,0.29166666666666663,1.0
102,fear_conditioning,3,CS+,-0.14583333333333331,0.25,-0.125,0.5
102,fear_conditioning,3,CS-,0.3541666666666667,0.75,0.29166666666666663,1.0
102,fear_conditioning,4,CS+,0.3541666666666667,0.75,0.125,0.75
102,fear_conditioning,4,CS-,-0.14583333333333331,0.25,0.04166666666666663,0.75
102,fear_conditioning,5,CS+,0.10416666666666669,0.5,0.375,1.0
102,fear_conditioning,5,CS-,0.10416666666666669,0.5,-0.20833333333333337,0.5
102,fear_conditioning,6,CS+,0.10416666666666669,0.5,0.125,0.75
102,fear_conditioning,6,CS-,-0.14583333333333331,0.25,0.04166666666666663,0.75
103,baseline,1,CS+,0.6041666666666667,1.0,0.5416666666666667,1.0
103,baseline,1,CS-,0.39583333333333337,1.0,0.3125,1.0
103,baseline,2,CS+,0.10416666666666669,0.5,0.041666666666666685,0.5
103,baseline,2,CS-,0.14583333333333337,0.75,0.0625,0.75
103,baseline,3,CS+,-0.14583333333333331,0.25,0.041666666666666685,0.5
103,baseline,3,CS-,0.14583333333333337,0.75,0.3125,1.0
103,baseline,4,CS+,0.6041666666666667,1.0,0.5416666666666667,1.0
103,baseline,4,CS-,0.39583333333333337,1.0,0.3125,1.0
103,baseline,5,CS+,0.6041666666666667,1.0,0.5416666666666667,1.0
103,baseline,5,CS-,-0.10416666666666663,0.5,0.0625,0.75
103,baseline,6,CS+,0.6041666666666667,1.0,0.5416666666666667,1.0
103,baseline,6,CS-,0.14583333333333337,0.75,0.3125,1.0
103,extinction,1,CS+,0.3541666666666667,0.75,0.2916666666666667,0.75
103,extinction,1,CS-,0.39583333333333337,1.0,0.3125,1.0
103,extinction,2,CS+,-0.14583333333333331,0.25,0.041666666666666685,0.5
103,extinction,2,CS-,0.39583333333333337,1.0,0.3125,1.0
103,extinction,3,CS+,0.10416666666666669,0.5,0.041666666666666685,0.5
103,extinction,3,CS-,-0.10416666666666663,0.5,0.0625,0.75
103,extinction,4,CS+,0.10416666666666669,0.5,0.5416666666666667,1.0
103,extinction,4,CS-,-0.10416666666666663,0.5,0.0625,0.75
103,extinction,5,CS+,0.10416666666666669,0.5,0.041666666666666685,0.5
103,extinction,5,CS-,0.39583333333333337,1.0,0.3125,1.0
103,extinction,6,CS+,0.10416666666666669,0.5,0.2916666666666667,0.75
103,extinction,6,CS-,0.14583333333333337,0.75,0.3125,1.0
103,fear_conditioning,1,CS+,0.10416666666666669,0.5,0.041666666666666685,0.5
103,fear_conditioning,1,CS-,-0.10416666666666663,0.5,0.0625,0.75
103,fear_conditioning,2,CS+,0.3541666666666667,0.75,0.2916666666666667,0.75
103,fear_conditioning,2,CS-,0.39583333333333337,1.0,0.3125,1.0
103,fear_conditioning,3,CS+,0.6041666666666667,1.0,0.5416666666666667,1.0
103,fear_conditioning,3,CS-,0.14583333333333337,0.75,0.0625,0.75
103,fear_conditioning,4,CS+,0.6041666666666667,1.0,0.5416666666666667,1.0
103,fear_conditioning,4,CS-,0.14583333333333337,0.75,0.0625,0.75
103,fear_conditioning,5,CS+,0.3541666666666667,0.75,0.5416666666666667,1.0
103,fear_conditioning,5,CS-,-0.6041666666666666,0.0,-0.4375,0.25
103,fear_conditioning,6,CS+,0.3541666666666667,0.75,0.2916666666666667,0.75
103,fear_conditioning,6,CS-,0.39583333333333337,1.0,0.3125,1.0
104,baseline,1,CS+,0.6458333333333334,0.75,0.3125,0.75
104,baseline,1,CS-,0.25,0.25,-0.08333333333333331,0.25
104,baseline,2,CS+,0.6458333333333334,0.75,0.3125,0.75
104,baseline,2,CS-,0.75,0.75,0.4166666666666667,0.75
104,baseline,3,CS+,0.14583333333333331,0.25,0.3125,0.75
104,baseline,3,CS-,0.25,0.25,0.4166666666666667,0.75
104,baseline,4,CS+,0.14583333333333331,0.25,0.5625,1.0
104,baseline,4,CS-,0.0,0.0,-0.08333333333333331,0.25
104,baseline,5,CS+,0.14583333333333331,0.25,0.3125,0.75
104,baseline,5,CS-,0.0,0.0,0.16666666666666669,0.5
104,baseline,6,CS+,0.3958333333333333,0.5,0.0625,0.5
104,baseline,6,CS-,0.25,0.25,0.4166666666666667,0.75
104,extinction,1,CS+,-0.10416666666666667,0.0,0.0625,0.5
104,extinction,1,CS-,0.25,0.25,-0.08333333333333331,0.25
104,extinction,2,CS+,0.3958333333333333,0.5,0.3125,0.75
104,extinction,2,CS-,0.25,0.25,0.6666666666666667,1.0
104,extinction,3,CS+,-0.10416666666666667,0.0,0.3125,0.75
104,extinction,3,CS-,0.0,0.0,0.4166666666666667,0.75
104,extinction,4,CS+,-0.10416666666666667,0.0,0.3125,0.75
104,extinction,4,CS-,0.0,0.0,0.16666666666666669,0.5
104,extinction,5,CS+,0.14583333333333331,0.25,0.3125,0.75
104,extinction,5,CS-,0.0,0.0,0.4166666666666667,0.75
104,extinction,6,CS+,0.14583333333333331,0.25,0.0625,0.5
104,extinction,6,CS-,0.0,0.0,0.4166666666666667,0.75
104,fear_conditioning,1,CS+,0.3958333333333333,0.5,0.5625,1.0
104,fear_conditioning,1,CS-,0.0,0.0,-0.08333333333333331,0.25
104,fear_conditioning,2,CS+,0.14583333333333331,0.25,0.3125,0.75
104,fear_conditioning,2,CS-,0.25,0.25,0.16666666666666669,0.5
104,fear_conditioning,3,CS+,-0.10416666666666667,0.0,0.0625,0.5
104,fear_conditioning,3,CS-,0.5,0.5,0.6666666666666667,1.0
104,fear_conditioning,4,CS+,0.3958333333333333,0.5,0.3125,0.75
104,fear_conditioning,4,CS-,0.0,0.0,0.4166666666666667,0.75
104,fear_conditioning,5,CS+,0.14583333333333331,0.25,0.3125,0.75
104,fear_conditioning,5,CS-,0.0,0.0,0.16666666666666669,0.5
104,fear_conditioning,6,CS+,-0.10416666666666667,0.0,0.0625,0.5
104,fear_conditioning,6,CS-,0.0,0.0,-0.3333333333333333,0.0
105,baseline,1,CS+,0.3333333333333333,0.75,0.27083333333333337,1.0
105,baseline,1,CS-,-0.08333333333333331,0.25,0.3125,1.0
105,baseline,2,CS+,0.5833333333333333,1.0,0.27083333333333337,1.0
105,baseline,2,CS-,0.6666666666666667,1.0,0.3125,1.0
105,baseline,3,CS+,0.5833333333333333,1.0,0.27083333333333337,1.0
105,baseline,3,CS-,0.6666666666666667,1.0,0.3125,1.0
105,baseline,4,CS+,0.5833333333333333,1.0,0.27083333333333337,1.0
105,baseline,4,CS-,-0.08333333333333331,0.25,0.3125,1.0
105,baseline,5,CS+,0.08333333333333331,0.5,0.02083333333333337,0.75
105,baseline,5,CS-,0.4166666666666667,0.75,0.0625,0.75
105,baseline,6,CS+,0.5833333333333333,1.0,0.27083333333333337,1.0
105,baseline,6,CS-,0.6666666666666667,1.0,0.3125,1.0
105,extinction,1,CS+,-0.16666666666666669,0.25,0.27083333333333337,1.0
105,extinction,1,CS-,0.6666666666666667,1.0,0.3125,1.0
105,extinction,2,CS+,0.5833333333333333,1.0,0.27083333333333337,1.0
105,extinction,2,CS-,-0.08333333333333331,0.25,0.3125,1.0
105,extinction,3,CS+,0.08333333333333331,0.5,0.27083333333333337,1.0
105,extinction,3,CS-,0.4166666666666667,0.75,0.0625,0.75
105,extinction,4,CS+,0.08333333333333331,0.5,0.02083333333333337,0.75
105,extinction,4,CS-,0.4166666666666667,0.75,0.3125,1.0
105,extinction,5,CS+,0.08333333333333331,0.5,0.27083333333333337,1.0
105,extinction,5,CS-,-0.08333333333333331,0.25,0.0625,0.75
105,extinction,6,CS+,0.08333333333333331,0.5,0.02083333333333337,0.75
105,extinction,6,CS-,-0.08333333333333331,0.25,-0.1875,0.5
105,fear_conditioning,1,CS+,0.08333333333333331,0.5,0.27083333333333337,1.0
105,fear_conditioning,1,CS-,-0.08333333333333331,0.25,0.3125,1.0
105,fear_conditioning,2,CS+,0.5833333333333333,1.0,0.27083333333333337,1.0
105,fear_conditioning,2,CS-,-0.08333333333333331,0.25,0.0625,0.75
105,fear_conditioning,3,CS+,0.5833333333333333,1.0,0.27083333333333337,1.0
105,fear_conditioning,3,CS-,0.16666666666666669,0.5,0.0625,0.75
105,fear_conditioning,4,CS+,0.3333333333333333,0.75,0.02083333333333337,0.75
105,fear_conditioning,4,CS-,0.4166666666666667,0.75,0.0625,0.75
105,fear_conditioning,5,CS+,0.08333333333333331,0.5,0.02083333333333337,0.75
105,fear_conditioning,5,CS-,0.4166666666666667,0.75,0.0625,0.75
105,fear_conditioning,6,CS+,-0.4166666666666667,0.0,0.02083333333333337,0.75
105,fear_conditioning,6,CS-,-0.08333333333333331,0.25,-0.1875,0.5
106,baseline,1,CS+,0.5625,0.75,0.22916666666666663,0.75
106,baseline,1,CS-,-0.0625,0.0,0.6041666666666667,1.0
106,baseline,2,CS+,0.3125,0.5,0.47916666666666663,1.0
106,baseline,2,CS-,0.4375,0.5,0.6041666666666667,1.0
106,baseline,3,CS+,-0.1875,0.0,0.22916666666666663,0.75
106,baseline,3,CS-,0.4375,0.5,0.3541666666666667,0.75
106,baseline,4,CS+,0.3125,0.5,0.22916666666666663,0.75
106,baseline,4,CS-,0.4375,0.5,0.6041666666666667,1.0
106,baseline,5,CS+,0.5625,0.75,0.22916666666666663,0.75
106,baseline,5,CS-,0.4375,0.5,0.3541666666666667,0.75
106,baseline,6,CS+,0.3125,0.5,0.47916666666666663,1.0
106,baseline,6,CS-,0.4375,0.5,0.3541666666666667,0.75
106,extinction,1,CS+,0.0625,0.25,0.47916666666666663,1.0
106,extinction,1,CS-,0.1875,0.25,0.10416666666666669,0.5
106,extinction,2,CS+,-0.1875,0.0,0.22916666666666663,0.75
106,extinction,2,CS-,0.1875,0.25,0.10416666666666669,0.5
106,extinction,3,CS+,0.5625,0.75,0.47916666666666663,1.0
106,extinction,3,CS-,-0.0625,0.0,0.10416666666666669,0.5
106,extinction,4,CS+,0.3125,0.5,0.47916666666666663,1.0
106,extinction,4,CS-,-0.0625,0.0,0.6041666666666667,1.0
106,extinction,5,CS+,0.0625,0.25,-0.27083333333333337,0.25
106,extinction,5,CS-,-0.0625,0.0,-0.14583333333333331,0.25
106,extinction,6,CS+,0.3125,0.5,0.22916666666666663,0.75
106,extinction,6,CS-,0.6875,0.75,0.6041666666666667,1.0
106,fear_conditioning,1,CS+,-0.1875,0.0,0.47916666666666663,1.0
106,fear_conditioning,1,CS-,-0.0625,0.0,-0.14583333333333331,0.25
106,fear_conditioning,2,CS+,0.3125,0.5,0.47916666666666663,1.0
106,fear_conditioning,2,CS-,0.1875,0.25,0.3541666666666667,0.75
106,fear_conditioning,3,CS+,0.5625,0.75,0.47916666666666663,1.0
106,fear_conditioning,3,CS-,-0.0625,0.0,0.10416666666666669,0.5
106,fear_conditioning,4,CS+,0.3125,0.5,0.47916666666666663,1.0
106,fear_conditioning,4,CS-,0.1875,0.25,0.10416666666666669,0.5
106,fear_conditioning,5,CS+,-0.1875,0.0,0.22916666666666663,0.75
106,fear_conditioning,5,CS-,0.1875,0.25,0.10416666666666669,0.5
106,fear_conditioning,6,CS+,0.0625,0.25,0.47916666666666663,1.0
106,fear_conditioning,6,CS-,-0.0625,0.0,-0.3958333333333333,0.0
107,baseline,1,CS+,0.33333333333333337,0.5,0.7291666666666667,1.0
107,baseline,1,CS-,0.5833333333333334,0.75,0.3333333333333333,0.75
107,baseline,2,CS+,0.33333333333333337,0.5,0.22916666666666669,0.5
107,baseline,2,CS-,0.5833333333333334,0.75,0.5833333333333333,1.0
107,baseline,3,CS+,0.33333333333333337,0.5,0.7291666666666667,1.0
107,baseline,3,CS-,0.33333333333333337,0.5,0.3333333333333333,0.75
107,baseline,4,CS+,0.33333333333333337,0.5,0.4791666666666667,0.75
107,baseline,4,CS-,-0.16666666666666666,0.0,0.5833333333333333,1.0
107,baseline,5,CS+,0.8333333333333334,1.0,0.7291666666666667,1.0
107,baseline,5,CS-,0.5833333333333334,0.75,0.3333333333333333,0.75
107,baseline,6,CS+,-0.16666666666666666,0.0,-0.2708333333333333,0.0
107,baseline,6,CS-,0.33333333333333337,0.5,0.3333333333333333,0.75
107,extinction,1,CS+,0.33333333333333337,0.5,0.22916666666666669,0.5
107,extinction,1,CS-,0.5833333333333334,0.75,0.5833333333333333,1.0
107,extinction,2,CS+,0.5833333333333334,0.75,0.7291666666666667,1.0
107,extinction,2,CS-,0.33333333333333337,0.5,0.5833333333333333,1.0
107,extinction,3,CS+,0.5833333333333334,0.75,0.4791666666666667,0.75
107,extinction,3,CS-,0.5833333333333334,0.75,0.3333333333333333,0.75
107,extinction,4,CS+,0.33333333333333337,0.5,0.7291666666666667,1.0
107,extinction,4,CS-,0.5833333333333334,0.75,0.3333333333333333,0.75
107,extinction,5,CS+,0.08333333333333334,0.25,0.22916666666666669,0.5
107,extinction,5,CS-,0.5833333333333334,0.75,0.5833333333333333,1.0
107,extinction,6,CS+,0.5833333333333334,0.75,0.7291666666666667,1.0
107,extinction,6,CS-,0.33333333333333337,0.5,0.5833333333333333,1.0
107,fear_conditioning,1,CS+,0.08333333333333334,0.25,0.4791666666666667,0.75
107,fear_conditioning,1,CS-,0.08333333333333334,0.25,0.3333333333333333,0.75
107,fear_conditioning,2,CS+,0.08333333333333334,0.25,0.22916666666666669,0.5
107,fear_conditioning,2,CS-,0.33333333333333337,0.5,0.08333333333333331,0.5
107,fear_conditioning,3,CS+,0.5833333333333334,0.75,0.7291666666666667,1.0
107,fear_conditioning,3,CS-,0.33333333333333337,0.5,0.3333333333333333,0.75
107,fear_conditioning,4,CS+,0.5833333333333334,0.75,0.4791666666666667,0.75
107,fear_conditioning,4,CS-,0.5833333333333334,0.75,0.5833333333333333,1.0
107,fear_conditioning,5,CS+,0.5833333333333334,0.75,0.4791666666666667,0.75
107,fear_conditioning,5,CS-,0.5833333333333334,0.75,0.5833333333333333,1.0
107,fear_conditioning,6,CS+,0.8333333333333334,1.0,0.7291666666666667,1.0
107,fear_conditioning,6,CS-,0.5833333333333334,0.75,0.3333333333333333,0.75
108,baseline,1,CS+,0.625,0.75,0.6875,1.0
108,baseline,1,CS-,0.6666666666666666,0.75,0.625,1.0
108,baseline,2,CS+,0.625,0.75,0.6875,1.0
108,baseline,2,CS-,0.16666666666666669,0.25,0.625,1.0
108,baseline,3,CS+,0.875,1.0,0.6875,1.0
108,baseline,3,CS-,0.6666666666666666,0.75,0.625,1.0
108,baseline,4,CS+,0.625,0.75,0.6875,1.0
108,baseline,4,CS-,0.16666666666666669,0.25,0.625,1.0
108,baseline,5,CS+,0.375,0.5,0.4375,0.75
108,baseline,5,CS-,0.4166666666666667,0.5,0.625,1.0
108,baseline,6,CS+,0.625,0.75,0.6875,1.0
108,baseline,6,CS-,0.6666666666666666,0.75,0.375,0.75
108,extinction,1,CS+,0.125,0.25,0.4375,0.75
108,extinction,1,CS-,0.4166666666666667,0.5,0.625,1.0
108,extinction,2,CS+,0.125,0.25,0.1875,0.5
108,extinction,2,CS-,0.6666666666666666,0.75,0.625,1.0
108,extinction,3,CS+,0.125,0.25,0.1875,0.5
108,extinction,3,CS-,0.6666666666666666,0.75,0.375,0.75
108,extinction,4,CS+,0.125,0.25,0.4375,0.75
108,extinction,4,CS-,-0.08333333333333333,0.0,0.125,0.5
108,extinction,5,CS+,0.625,0.75,0.6875,1.0
108,extinction,5,CS-,0.6666666666666666,0.75,0.375,0.75
108,extinction,6,CS+,0.375,0.5,0.4375,0.75
