effect,subject,encode_phase,condition,source_memory,0,1,2,3,4,5,6
Condition,102,acquisition,CS+,baseline,34.01342010498047,80.91745853424072,41.339799880981445,17.4451584815979,100.33086585998535,50.079407691955566,120.21649551391602
Condition,102,acquisition,CS+,extinction,88.48394521077473,152.868408203125,136.4562530517578,50.408607482910156,54.80952898661295,41.209349950154625,183.70403798421225
Condition,102,acquisition,CS-,acquisition,38.649709383646645,101.79366302490234,69.99131902058919,30.327246983846027,-65.36355845133464,21.181702613830566,79.42330423990886
Condition,102,acquisition,CS-,baseline,65.28159459431966,140.58663177490234,100.38822428385417,23.477893511454266,64.82706197102864,20.66862408320109,141.9041951497396
Condition,102,acquisition,CS-,extinction,65.3419698079427,170.05126953125,87.7733637491862,14.516489346822103,28.47083028157552,21.267872015635174,75.38164774576823
Condition,102,baseline,CS+,acquisition,98.57707977294922,145.22697830200195,191.94583892822266,24.978144645690918,90.31979751586914,67.50609016418457,172.78521728515625
Condition,102,baseline,CS+,baseline,123.57749557495117,168.31582641601562,188.60237884521484,76.52936553955078,133.7560157775879,60.45141410827637,144.03862762451172
Condition,102,baseline,CS+,extinction,62.62161763509115,106.31038920084636,119.67677307128906,37.95646667480469,-21.51559066772461,26.104174931844074,109.79552841186523
Condition,102,baseline,CS-,acquisition,63.1502799987793,121.67825730641682,77.3868891398112,31.432917912801106,73.65443420410156,37.105003356933594,89.5470027923584
Condition,102,baseline,CS-,baseline,47.938987731933594,173.96046447753906,60.96226119995117,39.31071853637695,-130.5951385498047,16.7518253326416,211.65469360351562
Condition,102,baseline,CS-,extinction,92.33979797363281,153.47260030110678,125.62498982747395,39.17979749043783,50.4495792388916,40.59442392985026,124.27649434407552
Condition,102,extinction,CS+,acquisition,86.89835357666016,119.76935942967732,129.64783096313477,35.842808405558266,60.282029151916504,42.599818547566734,124.8450444539388
Condition,102,extinction,CS+,baseline,-21.49695587158203,40.168975830078125,22.572017669677734,46.52766227722168,-160.8989601135254,-19.15186095237732,114.76351165771484
Condition,102,extinction,CS+,extinction,63.06568400065104,125.28859456380208,119.33657582600911,25.427220344543457,48.48616282145182,32.0721804300944,155.10839335123697
Condition,102,extinction,CS-,acquisition,125.49340565999348,193.8956553141276,180.41653188069662,55.88846079508463,94.80787658691406,57.632155100504555,203.4946543375651
Condition,102,extinction,CS-,baseline,51.59774923324585,158.15834045410156,52.2938232421875,34.76530075073242,17.79045134782791,2.983551502227783,124.46113586425781
Condition,102,extinction,CS-,extinction,70.54728825887044,158.09859720865884,94.14402770996094,16.79757022857666,91.9423001607259,31.513768831888836,164.00337982177734
Condition,103,acquisition,CS+,acquisition,210.80054728190103,336.29713948567706,221.5208994547526,115.61046854654948,100.09776306152344,96.61997731526692,107.20391845703125
Condition,103,acquisition,CS+,baseline,178.43558247884116,313.49054463704425,191.45863342285156,135.48618825276694,42.68456586201986,97.67112986246745,71.41588020324707
Condition,103,acquisition,CS+,extinction,153.82659403483072,216.00311787923178,158.18862915039062,73.34543482462566,60.21871693929037,49.229898611704506,33.469919522603355
Condition,103,acquisition,CS-,acquisition,177.11280059814453,190.3457794189453,181.83502197265625,73.74572563171387,38.35947036743164,40.060059547424316,31.476537704467773
Condition,103,acquisition,CS-,baseline,157.7518513997396,190.69909159342447,144.54090881347656,58.0432243347168,66.93076356252034,28.361087958017986,112.96924908955891
Condition,103,acquisition,CS-,extinction,116.5527114868164,158.28146616617838,129.29974619547525,58.437642415364586,10.595039208730062,22.741857528686523,17.155492623647053
Condition,103,baseline,CS+,acquisition,146.75967407226562,242.79141235351562,169.8532969156901,103.47998555501302,61.21014404296875,49.29318364461263,35.908132553100586
Condition,103,baseline,CS+,baseline,185.28419494628906,247.45952351888022,208.05440266927084,87.73496500651042,94.79602940877278,55.567301432291664,141.74639129638672
Condition,103,baseline,CS+,extinction,127.01240793863933,168.0886573791504,150.82568868001303,80.50586223602295,31.036950429280598,71.36213556925456,30.75056330362956
Condition,103,baseline,CS-,acquisition,115.93904113769531,134.02497736612955,149.0909856160482,69.28002802530925,57.15870920817057,59.69468116760254,57.073010762532554
Condition,103,baseline,CS-,baseline,134.47940826416016,155.02922566731772,153.7887700398763,42.72457536061605,58.4766845703125,20.577227274576824,45.9312424659729
Condition,103,baseline,CS-,extinction,141.5617650349935,174.9821802775065,144.66808573404947,45.8790594736735,35.70248508453369,24.156991402308147,75.06267229715984
Condition,103,extinction,CS+,acquisition,189.82381184895834,299.2354278564453,189.20017751057944,85.7011604309082,80.18218485514323,45.390713373819985,90.50564575195312
Condition,103,extinction,CS+,baseline,167.56819661458334,240.6916961669922,170.01880900065103,77.79712883631389,60.59645334879557,38.275702476501465,68.2803807258606
Condition,103,extinction,CS+,extinction,112.21505721410115,186.45521227518717,140.91014607747397,74.05660057067871,11.382819493611654,27.581186930338543,39.45794320106506
Condition,103,extinction,CS-,acquisition,156.39156087239584,176.1337127685547,171.62435404459634,75.09485944112141,77.37019777297974,57.814635594685875,94.40312814712524
Condition,103,extinction,CS-,baseline,203.8338368733724,223.04638671875,235.30850728352866,48.54144287109375,101.52805074055989,37.79802004496256,71.73134485880534
Condition,103,extinction,CS-,extinction,102.81798680623372,144.17798868815103,106.80037434895833,97.22696685791016,35.77249813079834,55.38144397735596,-14.261775970458984
Condition,104,acquisition,CS+,acquisition,105.54671700795491,85.86934153238933,114.205322265625,54.943160692850746,92.24021530151367,39.34446461995443,109.96302286783855
Condition,104,acquisition,CS+,baseline,137.37722524007162,137.14873504638672,147.4541041056315,30.763481775919598,83.05102157592773,42.53972466786703,121.6800905863444
Condition,104,acquisition,CS+,extinction,50.662746588389076,34.31291961669922,49.62451648712158,22.92506472269694,-22.009806315104168,35.91496340433756,34.09383153915405
Condition,104,acquisition,CS-,acquisition,53.14694341023763,38.97925567626953,32.874298095703125,20.109022855758667,61.732434590657554,14.073407491048178,48.36659320195516
Condition,104,acquisition,CS-,baseline,70.40740458170573,32.095369815826416,49.65239723523458,13.011768500010172,-19.663591384887695,29.35388191541036,40.97532526652018
Condition,104,acquisition,CS-,extinction,41.24878184000651,-19.659838994344074,14.305442174275717,11.42144521077474,0.6927483876546224,20.016143480936687,22.444618225097656
Condition,104,baseline,CS+,acquisition,40.2694525718689,28.24410629272461,54.42554918924967,24.097608248392742,14.957071304321289,10.41070451339086,32.36071936289469
Condition,104,baseline,CS+,baseline,91.2233829498291,92.81090354919434,72.84206263224284,39.8013129234314,43.17442345619202,37.374450941880546,94.53855260213216
Condition,104,baseline,CS+,extinction,1.3643627166748047,-1.1996989250183105,10.973828554153442,14.94297468662262,-49.599350929260254,-3.2226386070251465,31.10929822921753
Condition,104,baseline,CS-,acquisition,48.31835397084554,19.9136225382487,39.06341600418091,19.737727244695026,-40.2759915192922,14.288567225138346,28.947977542877197
Condition,104,baseline,CS-,baseline,54.42368952433268,35.86112753550211,56.04368940989176,26.429871877034504,0.2997153600056966,22.635545253753662,2.0724398295084634
Condition,104,baseline,CS-,extinction,72.05883916219075,47.00965245564779,54.92080942789713,32.44544847806295,67.06701151529948,13.18320337931315,61.72996711730957
Condition,104,extinction,CS+,acquisition,72.36936950683594,46.19640223185221,61.645858446756996,49.63488642374674,40.452460606892906,41.424943923950195,107.85677131017049
Condition,104,extinction,CS+,baseline,35.847649892171226,-5.5292816162109375,29.771968841552734,10.41450564066569,-44.459476470947266,14.061174551645914,22.0349063873291
Condition,104,extinction,CS+,extinction,20.22930145263672,-16.313030242919922,22.511333465576172,22.676844537258148,-1.7029781341552734,25.083231925964355,-1.1207084655761719
Condition,104,extinction,CS-,acquisition,50.283715883890785,38.247443199157715,33.61638895670573,25.962311426798504,28.256084442138672,21.968414306640625,50.27081314722697
Condition,104,extinction,CS-,baseline,54.040846506754555,23.998124440511067,54.55819765726725,18.905957221984863,-63.79828898111979,20.76897708574931,25.67571767171224
Condition,104,extinction,CS-,extinction,30.208382924397785,6.2061614990234375,54.673250675201416,27.49811840057373,-13.088066101074219,14.016444047292074,-51.66057586669922
Condition,105,acquisition,CS+,acquisition,103.46600087483723,86.53076680501302,150.95941670735678,124.50161488850911,-0.6944829622904459,62.50846481323242,161.23534138997397
Condition,105,acquisition,CS+,baseline,91.58214314778645,83.08827018737793,116.12638854980469,97.50535837809245,32.19598706563314,46.65129852294922,207.80216471354166
Condition,105,acquisition,CS+,extinction,66.7827377319336,70.59574127197266,112.68586730957031,111.73716735839844,47.5927734375,74.88631439208984,278.707275390625
Condition,105,acquisition,CS-,acquisition,173.59290568033853,190.48030598958334,198.35104370117188,131.51904805501303,108.73340352376302,103.58046213785808,196.41072591145834
Condition,105,acquisition,CS-,baseline,124.59852600097656,106.4022445678711,135.916384379069,99.84398651123047,65.65982723236084,69.42544364929199,167.26548512776694
Condition,105,acquisition,CS-,extinction,141.55474853515625,161.69349670410156,158.5602569580078,147.32376098632812,66.67792892456055,84.07386779785156,218.2427215576172
Condition,105,baseline,CS+,acquisition,125.7066167195638,132.21507771809897,166.6248321533203,118.60960642496745,76.3614870707194,72.37713877360027,212.3464126586914
Condition,105,baseline,CS+,baseline,91.24199549357097,115.68125406901042,127.67968241373698,125.76436869303386,65.72800254821777,80.73125966389973,142.90652974446616
Condition,105,baseline,CS+,extinction,147.0745417277018,155.16177622477213,196.63053385416666,154.89649454752603,117.78602345784505,96.62322235107422,194.29102834065756
Condition,105,baseline,CS-,acquisition,135.62896728515625,131.8639373779297,167.15909067789713,142.91690572102866,51.10992193222046,99.40491739908855,187.571164449056
Condition,105,baseline,CS-,baseline,120.71634674072266,117.89842478434245,145.99144999186197,110.69371541341145,106.12347920735677,89.90455118815105,174.64222717285156
Condition,105,baseline,CS-,extinction,146.08820088704428,176.67032368977866,176.8932673136393,135.78402709960938,91.5789794921875,100.00267155965169,220.80297342936197
Condition,105,extinction,CS+,acquisition,113.93405151367188,117.27862040201823,168.1884562174479,115.50747680664062,34.186079025268555,65.47800191243489,158.44882329305014
Condition,105,extinction,CS+,baseline,100.5599848429362,79.05674807230632,155.8105010986328,122.71117655436198,42.551056226094566,65.2117805480957,136.0569330851237
Condition,105,extinction,CS+,extinction,144.4291648864746,122.10171508789062,242.34683227539062,137.9067611694336,89.48645782470703,113.03628921508789,85.7831859588623
Condition,105,extinction,CS-,acquisition,103.2693583170573,110.45526059468587,119.59265899658203,111.12712987263997,63.0491574605306,80.40979766845703,136.95637639363608
Condition,105,extinction,CS-,baseline,91.90122477213542,81.74941889444987,130.0813191731771,112.84395345052083,17.308735211690266,87.47306060791016,152.06173451741537
Condition,105,extinction,CS-,extinction,118.32942708333333,141.36867904663086,129.51056416829428,122.77863057454427,69.73179372151692,78.79813766479492,182.38389587402344
Condition,106,acquisition,CS+,acquisition,246.05970764160156,108.38307444254558,456.0755208333333,68.9130121866862,35.36321544647217,85.09800465901692,22.81148401896159
Condition,106,acquisition,CS+,baseline,243.27745056152344,120.66721089680989,428.4011535644531,62.34341812133789,69.44454256693523,84.07964324951172,57.88412356376648
Condition,106,acquisition,CS-,acquisition,214.2597910563151,112.35598246256511,428.2991536458333,101.70896530151367,57.39084243774414,103.53736623128255,50.53442406654358
Condition,106,acquisition,CS-,baseline,218.13011678059897,102.3551254272461,423.84421793619794,76.99463907877605,24.328503290812176,97.33972676595052,47.73737335205078
Condition,106,acquisition,CS-,extinction,223.33117167154947,141.0063959757487,430.2012532552083,78.80509185791016,92.12183507283528,96.42985534667969,89.1775296529134
Condition,106,baseline,CS+,acquisition,225.43545532226562,110.52223126093547,434.4170227050781,71.324769337972,40.36413319905599,91.27406565348308,77.06327311197917
Condition,106,baseline,CS+,baseline,227.38536071777344,104.66915130615234,442.90240478515625,74.39029693603516,30.216882705688477,92.19878896077473,38.39097293217977
Condition,106,baseline,CS+,extinction,247.68496704101562,129.85950088500977,427.1097717285156,58.99640083312988,16.497283935546875,79.81196403503418,-4.3976593017578125
Condition,106,baseline,CS-,acquisition,212.44928487141928,112.56622060139973,399.36328125,76.07584889729817,48.76780700683594,95.34609476725261,42.68608474731445
Condition,106,baseline,CS-,baseline,263.6675059000651,167.00020345052084,446.4517517089844,84.1313247680664,65.97781626383464,86.72374725341797,80.52048746744792
Condition,106,baseline,CS-,extinction,194.51168823242188,129.99692916870117,391.25762939453125,81.38005447387695,70.12039947509766,85.5379409790039,97.77298355102539
Condition,106,extinction,CS+,acquisition,206.91924540201822,78.07271194458008,432.18646240234375,51.40335464477539,36.28496265411377,68.94520823160808,40.5723679860433
Condition,106,extinction,CS+,baseline,229.11744181315103,98.87364196777344,416.61456298828125,43.56951141357422,57.65181382497152,71.072572072347,51.780959129333496
Condition,106,extinction,CS+,extinction,171.78922271728516,88.84475708007812,344.1170959472656,67.08401107788086,2.6477127075195312,82.46700286865234,49.4034366607666
Condition,106,extinction,CS-,acquisition,210.78427124023438,100.60943857828777,418.2829284667969,62.196292877197266,9.950237909952799,70.02633921305339,25.581905364990234
Condition,106,extinction,CS-,baseline,216.03106689453125,111.33006540934245,416.2298889160156,65.4613431294759,68.8768793741862,88.02759043375652,52.04274686177572
Condition,106,extinction,CS-,extinction,223.76135762532553,137.62796020507812,435.6003824869792,87.08485412597656,39.13125216960907,105.60075124104817,72.97360738118489
Condition,107,acquisition,CS+,acquisition,152.13880411783853,240.3105265299479,241.51819864908853,179.03669230143228,43.64284642537435,110.88843282063802,124.76583989461263
Condition,107,acquisition,CS+,baseline,119.01128005981445,194.80956013997397,171.91938018798828,126.31831359863281,72.17408752441406,72.1706771850586,158.98755391438803
Condition,107,acquisition,CS+,extinction,140.77527364095053,217.44073994954428,275.5369110107422,189.95208231608072,43.176069577534996,90.56415430704753,105.88349850972493
Condition,107,acquisition,CS-,acquisition,111.66130828857422,161.86382802327475,241.5006103515625,143.85401407877603,86.23042805989583,71.82300186157227,141.41768391927084
Condition,107,acquisition,CS-,baseline,132.25291951497397,212.72431437174478,248.26687622070312,162.12017822265625,74.26950105031331,84.01021321614583,148.58248392740884
Condition,107,acquisition,CS-,extinction,142.88358688354492,182.3089599609375,215.81268310546875,114.43148422241211,137.97980308532715,52.7572021484375,65.54312515258789
Condition,107,baseline,CS+,acquisition,100.69970194498698,169.98448689778647,194.4782511393229,168.1841023763021,25.65296173095703,98.89390055338542,103.22550710042317
Condition,107,baseline,CS+,baseline,146.54854838053384,223.86929829915366,238.37227884928384,169.7093505859375,80.75710129737854,86.91539255777995,87.03797324498494
Condition,107,baseline,CS+,extinction,121.71362813313802,215.49663289388022,218.87324015299478,147.9910634358724,65.1499137878418,77.32682800292969,136.10145823160806
Condition,107,baseline,CS-,acquisition,101.73436228434245,135.30121739705405,216.6501719156901,141.9559529622396,43.46696980794271,71.60439682006836,70.84724553426106
Condition,107,baseline,CS-,baseline,79.95527013142903,79.69059753417969,204.27429707845053,117.47901407877605,20.663217425346375,43.046435038248696,54.24409850438436
Condition,107,baseline,CS-,extinction,89.9627202351888,94.70695622762044,217.81280008951822,146.5239715576172,27.358577728271484,81.37876637776692,87.78375498453777
Condition,107,extinction,CS+,acquisition,153.6384073893229,226.65678914388022,240.7438761393229,189.60510762532553,72.74026997884114,102.10572306315105,123.89549255371094
Condition,107,extinction,CS+,baseline,134.48934173583984,219.17900594075522,219.15057881673178,162.8941396077474,71.64990425109863,89.17302958170573,100.73915100097656
Condition,107,extinction,CS+,extinction,171.66912841796875,303.0353088378906,296.6128845214844,192.60098266601562,81.01094818115234,112.30636596679688,221.99705505371094
Condition,107,extinction,CS-,acquisition,107.25913747151692,165.32009887695312,244.74187215169272,128.4336420694987,47.290661454200745,67.91098213195801,128.88005193074545
Condition,107,extinction,CS-,baseline,92.03686269124348,152.45301310221353,202.78093465169272,139.65433502197266,2.225975672403971,87.20342508951823,142.7943369547526
Condition,107,extinction,CS-,extinction,119.71727752685547,165.24342346191406,231.87781778971353,151.32848612467447,71.80095926920573,79.6199099222819,112.01372400919597
Condition,108,acquisition,CS+,acquisition,149.02240244547525,154.4159367879232,98.98208236694336,82.9235013326009,171.46008110046387,176.2490437825521,202.0854695638021
Condition,108,acquisition,CS+,baseline,130.51613489786783,139.10438664754233,81.341246287028,92.10800425211589,87.17008145650227,195.39309692382812,225.49463653564453
Condition,108,acquisition,CS+,extinction,210.85001627604166,208.149169921875,120.4287846883138,101.99904123942058,196.70073445638022,209.36243693033853,273.3244323730469
Condition,108,acquisition,CS-,acquisition,40.418313344319664,83.66308085123698,51.102072397867836,73.67364247639973,141.5842081705729,74.6710205078125,199.41927083333334
Condition,108,acquisition,CS-,baseline,29.584665934244793,19.911762873331707,62.45649719238281,62.85902404785156,21.469250361124676,82.96537272135417,108.15264225006104
Condition,108,acquisition,CS-,extinction,44.93382771809896,72.14026514689128,103.95679092407227,86.91397857666016,15.81482187906901,100.24930572509766,188.80421447753906
Condition,108,baseline,CS+,acquisition,216.3753865559896,133.19166056315103,153.06398264567056,103.99694061279297,202.68646748860678,176.17787170410156,155.26273091634116
Condition,108,baseline,CS+,baseline,195.9642333984375,169.5068817138672,79.66895294189453,91.52723693847656,240.91919708251953,223.7762451171875,190.06905364990234
Condition,108,baseline,CS+,extinction,200.04683430989584,209.0396270751953,105.19112904866536,84.57430013020833,377.37269083658856,211.12791442871094,166.8694610595703
Condition,108,baseline,CS-,acquisition,67.57925200462341,130.57160186767578,89.36470158894856,90.70338439941406,71.70022741953532,138.77886708577475,209.7352498372396
Condition,108,baseline,CS-,baseline,23.94283119837443,52.89280573527018,102.54669570922852,64.8747329711914,62.46545282999674,101.24674733479817,124.53708521525066
Condition,108,baseline,CS-,extinction,74.1313648223877,105.4811897277832,80.5901985168457,70.91576512654622,77.82807636260986,125.27821350097656,150.45030975341797
Condition,108,extinction,CS+,acquisition,120.96405792236328,150.33468119303384,53.21022033691406,77.79455312093098,271.0887858072917,182.11170959472656,169.41893005371094
Condition,108,extinction,CS+,baseline,119.88125610351562,204.33479817708334,122.75668080647786,89.83716837565105,150.61099243164062,184.40697479248047,286.8041585286458
Condition,108,extinction,CS+,extinction,153.83860778808594,189.08736673990884,101.29190317789714,106.8588358561198,233.61163330078125,247.8127644856771,211.54380798339844
Condition,108,extinction,CS-,acquisition,65.87776692708333,63.025396982828774,91.90717379252116,77.42581939697266,76.32678731282552,100.60303243001302,157.299924214681
Condition,108,extinction,CS-,baseline,53.02928018569946,141.20238876342773,112.19196319580078,79.05637741088867,24.980087280273438,127.85053253173828,195.8908462524414
Condition,108,extinction,CS-,extinction,39.42526626586914,67.18528048197429,83.98578961690266,85.21062723795573,-16.875071207682293,132.7938003540039,168.38084411621094
Condition,109,acquisition,CS+,acquisition,73.71058336893718,73.55628649393718,83.50523503621419,54.21217314402262,8.581642786661783,34.64205344518026,68.6683259010315
Condition,109,acquisition,CS+,baseline,49.93550491333008,21.414047241210938,39.19938278198242,8.118753433227539,34.51585006713867,19.670358657836914,48.543495178222656
Condition,109,acquisition,CS+,extinction,77.16730499267578,94.53844356536865,126.40252367655437,54.880828857421875,13.427839279174805,34.062347412109375,102.26381810506184
Condition,109,acquisition,CS-,acquisition,47.44959990183512,38.12921269734701,65.01281150182088,39.339370926221214,-5.607714653015137,25.185600598653156,12.6335817972819
Condition,109,acquisition,CS-,extinction,53.9759324391683,112.07588450113933,126.81822395324707,45.34059270222982,-24.885958353678387,28.648600260416668,88.77588272094727
Condition,109,baseline,CS+,acquisition,128.3265177408854,115.34278869628906,121.23663584391277,58.69663111368815,50.54168891906738,45.36235491434733,123.47165425618489
Condition,109,baseline,CS+,baseline,98.03766250610352,148.1369228363037,123.11419486999512,75.40195918083191,33.21218681335449,44.96877479553223,134.86685180664062
Condition,109,baseline,CS+,extinction,78.09914620717366,87.21654001871745,88.25397380193074,38.973864237467446,0.8909759521484375,30.020412524541218,119.59398523966472
Condition,109,baseline,CS-,acquisition,62.272122859954834,58.1252228418986,84.67071310679118,53.934425036112465,43.67553583780924,34.00747346878052,64.98807875315349
Condition,109,baseline,CS-,baseline,7.991932600736618,-13.208331108093262,34.5628080368042,11.298562049865723,-37.24799633026123,2.838899850845337,3.777737617492676
Condition,109,baseline,CS-,extinction,98.08814303080241,150.69451141357422,79.61548209190369,61.01887289683024,32.136316219965614,39.90894889831543,129.08887736002603
Condition,109,extinction,CS+,acquisition,33.91189924875895,33.91377703348795,99.29261461893718,33.948530197143555,1.4362735748291016,16.228753407796223,27.18835910161336
Condition,109,extinction,CS+,extinction,125.77396901448567,118.44857470194499,117.18854014078777,55.13340885875126,40.222771962483726,44.801514307657875,103.2764212290446
Condition,109,extinction,CS-,acquisition,44.15629005432129,59.28423309326172,78.10602792104085,27.81163501739502,8.26107088724772,14.795125643412272,69.75789006551106
Condition,109,extinction,CS-,baseline,71.08622523148854,73.9469788869222,78.03524589538574,67.8036683400472,-14.53184700012207,57.12060038248698,92.99853769938152
Condition,109,extinction,CS-,extinction,49.16361045837402,89.13602701822917,95.48345120747884,55.8149307568868,19.44594128926595,12.169094483057657,79.41305160522461
Condition,110,acquisition,CS+,acquisition,87.87037913004558,200.42308553059897,221.1887410481771,86.21968332926433,45.0431265036265,79.5507418314616,76.10436566670735
Condition,110,acquisition,CS+,baseline,143.96740214029947,290.9087422688802,253.53626505533853,119.6566670735677,104.11938222249348,104.9877700805664,113.10402933756511
Condition,110,acquisition,CS+,extinction,11.495954195658365,105.48358662923177,124.26620229085286,69.11188379923503,50.959995905558266,46.111770947774254,-33.756393829981484
Condition,110,acquisition,CS-,acquisition,124.98543930053711,244.97139994303384,255.0130615234375,103.08611806233723,71.54939206441243,130.3294194539388,101.16449864705403
Condition,110,acquisition,CS-,baseline,0.9976558685302734,133.84908294677734,90.52070808410645,55.347877502441406,12.420736491680145,61.09643745422363,-10.213170051574707
Condition,110,acquisition,CS-,extinction,97.08809026082356,220.6225153605143,230.2853800455729,81.75029881795247,51.69088045756022,112.24320220947266,69.62730725606282
Condition,110,baseline,CS+,acquisition,55.133566538492836,132.88147735595703,163.5815404256185,75.44173940022786,37.751556714375816,73.45057805379231,-7.693646887938182
Condition,110,baseline,CS+,baseline,72.86218897501628,244.4927724202474,221.78904724121094,100.72047932942708,59.85856898625692,101.73519643147786,67.10175323486328
Condition,110,baseline,CS+,extinction,85.8213119506836,184.9491729736328,206.37845357259116,58.995537439982094,65.99788029988606,62.192647298177086,-16.09923044840495
Condition,110,baseline,CS-,acquisition,54.973654429117836,111.54581769307454,147.12056986490884,55.88924916585287,-55.44745890299479,95.70695495605469,41.751252015431724
Condition,110,baseline,CS-,baseline,82.6455529530843,221.4609171549479,184.27146275838217,85.43966293334961,33.311835606892906,114.66070556640625,25.298259735107422
Condition,110,baseline,CS-,extinction,59.826220194498696,212.19912719726562,181.07356770833334,88.4524637858073,41.95995330810547,102.09358978271484,45.51386642456055
Condition,110,extinction,CS+,acquisition,49.20033836364746,183.49781036376953,174.36661783854166,61.659871419270836,34.75117301940918,63.389495849609375,40.351636250813804
Condition,110,extinction,CS+,baseline,117.99962615966797,296.3097839355469,238.28943888346353,105.94020334879558,112.43005116780598,108.47292582194011,100.40158398946126
Condition,110,extinction,CS+,extinction,104.6195805867513,272.81285603841144,255.32995096842447,108.85558573404948,116.31887308756511,111.0432612101237,108.44945017496745
Condition,110,extinction,CS-,acquisition,-5.7890167236328125,38.081565856933594,64.66054153442383,61.776180267333984,-3.28985595703125,43.05258584022522,-99.72230529785156
Condition,110,extinction,CS-,baseline,109.47849146525066,288.3986511230469,252.0336151123047,81.17342376708984,94.6237564086914,111.40020243326823,83.32576370239258
Condition,110,extinction,CS-,extinction,87.64977645874023,231.29759216308594,213.85271199544272,72.76016108194987,43.75472068786621,97.63256454467773,93.8833122253418
Condition,111,acquisition,CS+,acquisition,84.13120524088542,-36.969652811686196,170.34578959147134,24.884371439615887,41.5613161722819,9.874406178792318,10.373591105143229
Condition,111,acquisition,CS+,baseline,43.587769508361816,64.53765678405762,109.95747184753418,4.902442932128906,184.60436248779297,-5.07427453994751,117.88191223144531
Condition,111,acquisition,CS+,extinction,107.74915885925293,-65.00173568725586,181.4436264038086,56.80475044250488,41.58963966369629,48.738027572631836,-23.84344482421875
Condition,111,acquisition,CS-,acquisition,67.7724199295044,-169.13037109375,78.80452346801758,-2.3419418334960938,28.108749389648438,-24.761874198913574,-121.1379919052124
Condition,111,acquisition,CS-,baseline,70.42959594726562,-60.20719369252523,137.18330891927084,25.694961229960125,63.21935907999674,36.06236426035563,-47.6160634358724
Condition,111,acquisition,CS-,extinction,49.850647608439125,-67.60006427764893,98.79756863911946,47.97238794962565,20.088816324869793,25.23952627182007,-51.646924336751304
Condition,111,baseline,CS+,acquisition,141.61157735188803,44.99063618977865,229.89473724365234,47.42358112335205,54.99591191609701,32.94358285268148,35.97735118865967
Condition,111,baseline,CS+,baseline,119.13190778096516,26.685626983642578,240.1735636393229,37.84076960881551,70.42208099365234,30.08466641108195,30.790043354034424
Condition,111,baseline,CS+,extinction,-27.631946563720703,-178.0850372314453,18.0194091796875,25.689077377319336,28.84170150756836,10.418695449829102,35.334014892578125
Condition,111,baseline,CS-,baseline,-11.883318583170572,-159.6612091064453,42.64393615722656,12.99704678853353,-93.54649607340495,3.6072726249694824,-89.27626260121663
Condition,111,baseline,CS-,extinction,118.24344380696614,24.079397678375244,202.00559743245444,59.853658040364586,97.82004038492839,55.436859130859375,58.18776370833317
Condition,111,extinction,CS+,acquisition,133.16890462239584,8.586469014485678,213.0594482421875,42.901296297709145,87.18004004160564,18.490262349446613,49.13477357228597
Condition,111,extinction,CS+,baseline,147.71279335021973,38.95442485809326,218.7350196838379,80.54240226745605,104.4335708618164,41.26408660411835,1.0047402381896973
Condition,111,extinction,CS-,acquisition,51.682658990224205,-71.0387585957845,80.2654546101888,8.834254026412964,-10.746821085611979,0.6227162679036459,25.677531719207764
Condition,111,extinction,CS-,baseline,133.26616668701172,-44.36687723795573,172.3706194559733,62.142415364583336,76.58337910970052,-4.542595863342285,66.0144551595052
Condition,111,extinction,CS-,extinction,102.99736213684082,-32.05391470591227,146.39736684163412,50.28515211741129,28.871299743652344,45.54250844319662,-8.405321756998697
Condition,112,acquisition,CS+,acquisition,225.5915069580078,186.25005594889322,198.0503184000651,51.93335978190104,54.035831451416016,59.22027587890625,97.0614013671875
Condition,112,acquisition,CS+,baseline,221.39383697509766,204.68099975585938,188.56628799438477,41.39713096618652,53.86799716949463,53.6146183013916,82.58015060424805
Condition,112,acquisition,CS+,extinction,249.27700805664062,253.74511210123697,178.05962117513022,54.85640335083008,14.131134033203125,67.79496510823567,105.99634552001953
Condition,112,acquisition,CS-,acquisition,110.33938837051392,89.4056670665741,101.86443281173706,42.91214656829834,-100.05242824554443,39.33882236480713,32.48793029785156
Condition,112,acquisition,CS-,baseline,186.30607096354166,177.80614217122397,184.39637756347656,63.33975728352865,36.62192153930664,54.058282216389976,102.29388936360677
Condition,112,acquisition,CS-,extinction,159.77757263183594,114.3725102742513,137.32818349202475,41.08045260111491,-28.059820016225178,44.337642669677734,50.76754101117452
Condition,112,baseline,CS+,acquisition,210.49815368652344,180.50653076171875,180.81201171875,70.58654912312825,30.795549392700195,58.09457778930664,93.58349863688152
Condition,112,baseline,CS+,baseline,189.7519989013672,253.80767822265625,119.35172271728516,31.957242965698242,-43.657649993896484,78.3973388671875,114.60301971435547
Condition,112,baseline,CS+,extinction,239.4169692993164,197.04368591308594,197.80718231201172,53.86532020568848,9.626574099063873,49.05961036682129,131.1441822052002
Condition,112,baseline,CS-,acquisition,187.9217987060547,166.8005828857422,148.80850982666016,50.85365676879883,42.64434941609701,49.707265853881836,83.91879145304362
Condition,112,baseline,CS-,baseline,152.0805867513021,138.86583201090494,156.75430552164713,61.06868998209635,-12.126853466033936,51.775020599365234,88.15741602579753
Condition,112,baseline,CS-,extinction,163.7622807820638,131.28490447998047,174.23297119140625,74.83026504516602,33.04943331082662,65.63762919108073,107.69759813944499
