subject,encode_phase,condition,source_memory,run,roi,pe
21,extinction,CSm,acquisition,memory_run-02,thl,36.28558
21,extinction,CSm,acquisition,memory_run-02,lOFC,70.7973
21,extinction,CSm,acquisition,memory_run-02,rsp,27.58169
21,extinction,CSm,acquisition,memory_run-03,dACC,86.918915
21,extinction,CSm,acquisition,memory_run-03,thl,4.4835153
21,extinction,CSm,acquisition,memory_run-03,lOFC,62.45241
21,extinction,CSm,acquisition,memory_run-03,rsp,67.78994
21,extinction,CSm,extinction,memory_run-01,dACC,200.23346
21,extinction,CSm,extinction,memory_run-01,thl,-36.362915
21,extinction,CSm,extinction,memory_run-01,lOFC,-6.735728699999999
21,extinction,CSm,extinction,memory_run-01,rsp,-27.394428
21,extinction,CSm,extinction,memory_run-02,dACC,234.01602000000003
21,extinction,CSm,extinction,memory_run-02,thl,-28.519463
21,extinction,CSm,extinction,memory_run-02,lOFC,61.261826
21,extinction,CSm,extinction,memory_run-02,rsp,-16.539877
21,extinction,CSm,extinction,memory_run-03,dACC,29.751997
21,extinction,CSm,extinction,memory_run-03,thl,-25.796570000000006
21,extinction,CSm,extinction,memory_run-03,lOFC,6.4082184
21,extinction,CSm,extinction,memory_run-03,rsp,-27.000515000000004
101,baseline,CSp,baseline,memory_run-01,dACC,36.345524
101,baseline,CSp,baseline,memory_run-01,thl,34.41891
101,baseline,CSp,baseline,memory_run-01,lOFC,-76.46173
101,baseline,CSp,baseline,memory_run-01,rsp,15.756612
101,baseline,CSp,baseline,memory_run-03,dACC,0.28694102
101,baseline,CSp,baseline,memory_run-03,thl,50.360188
101,baseline,CSp,baseline,memory_run-03,lOFC,-76.64062
101,baseline,CSp,baseline,memory_run-03,rsp,64.246994
101,baseline,CSp,acquisition,memory_run-01,dACC,126.51584
101,baseline,CSp,acquisition,memory_run-01,thl,10.277969
101,baseline,CSp,acquisition,memory_run-01,lOFC,112.94121
101,baseline,CSp,acquisition,memory_run-01,rsp,136.37912
101,baseline,CSp,acquisition,memory_run-02,dACC,99.515396
101,baseline,CSp,acquisition,memory_run-02,thl,53.42587
101,baseline,CSp,acquisition,memory_run-02,lOFC,19.022993
101,baseline,CSp,acquisition,memory_run-02,rsp,46.599087
101,baseline,CSp,acquisition,memory_run-03,dACC,-56.304443000000006
101,baseline,CSp,acquisition,memory_run-03,thl,122.844055
101,baseline,CSp,acquisition,memory_run-03,lOFC,35.39646
101,baseline,CSp,acquisition,memory_run-03,rsp,12.914767
101,baseline,CSp,extinction,memory_run-01,dACC,-34.486736
101,baseline,CSp,extinction,memory_run-01,thl,6.48917
101,baseline,CSp,extinction,memory_run-01,lOFC,-11.439659
101,baseline,CSp,extinction,memory_run-01,rsp,5.660069
101,baseline,CSp,extinction,memory_run-02,dACC,79.60415
101,baseline,CSp,extinction,memory_run-02,thl,-6.2051295999999985
101,baseline,CSp,extinction,memory_run-02,lOFC,40.30784
101,baseline,CSp,extinction,memory_run-02,rsp,99.787415
101,baseline,CSp,extinction,memory_run-03,dACC,-16.81193
101,baseline,CSp,extinction,memory_run-03,thl,90.4796
101,baseline,CSp,extinction,memory_run-03,lOFC,-5.401517
101,baseline,CSp,extinction,memory_run-03,rsp,42.059948
101,baseline,CSm,baseline,memory_run-01,dACC,29.048742
101,baseline,CSm,baseline,memory_run-01,thl,112.236626
101,baseline,CSm,baseline,memory_run-01,lOFC,-31.30377
101,baseline,CSm,baseline,memory_run-01,rsp,43.3372
101,baseline,CSm,baseline,memory_run-02,dACC,88.47258000000002
101,baseline,CSm,baseline,memory_run-02,thl,25.543303
101,baseline,CSm,baseline,memory_run-02,lOFC,-44.808414
101,baseline,CSm,baseline,memory_run-02,rsp,-12.316533
101,baseline,CSm,baseline,memory_run-03,dACC,88.508255
101,baseline,CSm,baseline,memory_run-03,thl,48.765053
101,baseline,CSm,baseline,memory_run-03,lOFC,69.53965
101,baseline,CSm,baseline,memory_run-03,rsp,-30.414593
101,baseline,CSm,acquisition,memory_run-01,dACC,-45.323257
101,baseline,CSm,acquisition,memory_run-01,thl,154.13843
101,baseline,CSm,acquisition,memory_run-01,lOFC,16.026638000000002
101,baseline,CSm,acquisition,memory_run-01,rsp,-1.3309581
101,baseline,CSm,acquisition,memory_run-03,dACC,12.252118
101,baseline,CSm,acquisition,memory_run-03,thl,-105.136116
101,baseline,CSm,acquisition,memory_run-03,lOFC,25.011894
101,baseline,CSm,acquisition,memory_run-03,rsp,-2.8927238
101,baseline,CSm,extinction,memory_run-01,dACC,78.8624
101,baseline,CSm,extinction,memory_run-01,thl,25.781076
101,baseline,CSm,extinction,memory_run-01,lOFC,60.125214
101,baseline,CSm,extinction,memory_run-01,rsp,-41.41215
101,baseline,CSm,extinction,memory_run-02,dACC,77.06951
101,baseline,CSm,extinction,memory_run-02,thl,-1.9767624
101,baseline,CSm,extinction,memory_run-02,lOFC,44.973885
101,baseline,CSm,extinction,memory_run-02,rsp,54.925434
101,baseline,CSm,extinction,memory_run-03,dACC,7.8469353
101,baseline,CSm,extinction,memory_run-03,thl,-47.206753000000006
101,baseline,CSm,extinction,memory_run-03,lOFC,-39.42288
101,baseline,CSm,extinction,memory_run-03,rsp,34.82627
101,acquisition,CSp,baseline,memory_run-01,dACC,117.83876
101,acquisition,CSp,baseline,memory_run-01,thl,62.37481700000001
101,acquisition,CSp,baseline,memory_run-01,lOFC,131.13586
101,acquisition,CSp,baseline,memory_run-01,rsp,91.24311
101,acquisition,CSp,baseline,memory_run-02,dACC,176.07628
101,acquisition,CSp,baseline,memory_run-02,thl,160.65201000000005
101,acquisition,CSp,baseline,memory_run-02,lOFC,-24.240257
101,acquisition,CSp,baseline,memory_run-02,rsp,52.406372
101,acquisition,CSp,baseline,memory_run-03,dACC,-114.22886
101,acquisition,CSp,baseline,memory_run-03,thl,57.38088000000001
101,acquisition,CSp,baseline,memory_run-03,lOFC,-12.804131
101,acquisition,CSp,baseline,memory_run-03,rsp,-49.583645
101,acquisition,CSp,acquisition,memory_run-01,dACC,58.90135
101,acquisition,CSp,acquisition,memory_run-01,thl,41.80374000000001
101,acquisition,CSp,acquisition,memory_run-01,lOFC,42.38641
101,acquisition,CSp,acquisition,memory_run-01,rsp,69.73451
101,acquisition,CSp,acquisition,memory_run-02,dACC,115.57832
101,acquisition,CSp,acquisition,memory_run-02,thl,80.71923000000002
101,acquisition,CSp,acquisition,memory_run-02,lOFC,14.295464
101,acquisition,CSp,acquisition,memory_run-02,rsp,23.607918
101,acquisition,CSp,acquisition,memory_run-03,dACC,120.84482
101,acquisition,CSp,acquisition,memory_run-03,thl,68.95501999999999
101,acquisition,CSp,acquisition,memory_run-03,lOFC,36.458225
101,acquisition,CSp,acquisition,memory_run-03,rsp,106.63705
101,acquisition,CSp,extinction,memory_run-01,dACC,49.39794000000001
101,acquisition,CSp,extinction,memory_run-01,thl,35.582577
101,acquisition,CSp,extinction,memory_run-01,lOFC,3.4475574
101,acquisition,CSp,extinction,memory_run-01,rsp,-12.8908615
101,acquisition,CSp,extinction,memory_run-03,dACC,38.675552
101,acquisition,CSp,extinction,memory_run-03,thl,26.576128000000004
101,acquisition,CSp,extinction,memory_run-03,lOFC,38.970863
101,acquisition,CSp,extinction,memory_run-03,rsp,65.6524
101,acquisition,CSm,baseline,memory_run-02,dACC,59.243626
101,acquisition,CSm,baseline,memory_run-02,thl,-5.2071195
101,acquisition,CSm,baseline,memory_run-02,lOFC,-50.771683
101,acquisition,CSm,baseline,memory_run-02,rsp,-33.566906
101,acquisition,CSm,baseline,memory_run-03,dACC,109.3145
101,acquisition,CSm,baseline,memory_run-03,thl,-15.082979000000002
101,acquisition,CSm,baseline,memory_run-03,lOFC,29.621084000000003
101,acquisition,CSm,baseline,memory_run-03,rsp,80.740746
101,acquisition,CSm,acquisition,memory_run-01,dACC,91.46902
101,acquisition,CSm,acquisition,memory_run-01,thl,57.724728000000006
101,acquisition,CSm,acquisition,memory_run-01,lOFC,72.714
101,acquisition,CSm,acquisition,memory_run-01,rsp,62.50835
101,acquisition,CSm,acquisition,memory_run-02,dACC,140.48447
101,acquisition,CSm,acquisition,memory_run-02,thl,129.49
101,acquisition,CSm,acquisition,memory_run-02,lOFC,14.103169
101,acquisition,CSm,acquisition,memory_run-02,rsp,53.03549
101,acquisition,CSm,acquisition,memory_run-03,dACC,-26.070967
101,acquisition,CSm,acquisition,memory_run-03,thl,-74.05548
101,acquisition,CSm,acquisition,memory_run-03,lOFC,-32.684845
101,acquisition,CSm,acquisition,memory_run-03,rsp,-67.59335
101,acquisition,CSm,extinction,memory_run-01,dACC,-35.6865
101,acquisition,CSm,extinction,memory_run-01,thl,10.21164
101,acquisition,CSm,extinction,memory_run-01,lOFC,-49.1154
101,acquisition,CSm,extinction,memory_run-01,rsp,-69.22802
101,acquisition,CSm,extinction,memory_run-02,dACC,62.212475
101,acquisition,CSm,extinction,memory_run-02,thl,-70.03371
101,acquisition,CSm,extinction,memory_run-02,lOFC,-11.501372
101,acquisition,CSm,extinction,memory_run-02,rsp,-10.455695
101,acquisition,CSm,extinction,memory_run-03,dACC,80.45148499999998
101,acquisition,CSm,extinction,memory_run-03,thl,-41.684406
101,acquisition,CSm,extinction,memory_run-03,lOFC,10.372555
101,acquisition,CSm,extinction,memory_run-03,rsp,-34.197285
101,extinction,CSp,baseline,memory_run-01,dACC,-25.001245
101,extinction,CSp,baseline,memory_run-01,thl,136.06877
101,extinction,CSp,baseline,memory_run-01,lOFC,57.939102
101,extinction,CSp,baseline,memory_run-01,rsp,107.44714
101,extinction,CSp,baseline,memory_run-02,dACC,121.14251000000002
101,extinction,CSp,baseline,memory_run-02,thl,-8.477471000000001
101,extinction,CSp,baseline,memory_run-02,lOFC,-52.23581
101,extinction,CSp,baseline,memory_run-02,rsp,19.191196
101,extinction,CSp,acquisition,memory_run-01,dACC,50.82548
101,extinction,CSp,acquisition,memory_run-01,thl,16.717865
101,extinction,CSp,acquisition,memory_run-01,lOFC,27.210815000000004
101,extinction,CSp,acquisition,memory_run-01,rsp,0.5840209
101,extinction,CSp,acquisition,memory_run-02,dACC,46.19271
101,extinction,CSp,acquisition,memory_run-02,thl,31.056744
101,extinction,CSp,acquisition,memory_run-02,lOFC,-19.135458
101,extinction,CSp,acquisition,memory_run-02,rsp,0.44896692
101,extinction,CSp,acquisition,memory_run-03,dACC,73.488815
101,extinction,CSp,acquisition,memory_run-03,thl,3.450526
101,extinction,CSp,acquisition,memory_run-03,lOFC,180.18312
101,extinction,CSp,acquisition,memory_run-03,rsp,103.10006
101,extinction,CSp,extinction,memory_run-02,dACC,61.594276
101,extinction,CSp,extinction,memory_run-02,thl,-32.95073
101,extinction,CSp,extinction,memory_run-02,lOFC,-57.680943000000006
101,extinction,CSp,extinction,memory_run-02,rsp,-39.63126
101,extinction,CSp,extinction,memory_run-03,dACC,16.408827
101,extinction,CSp,extinction,memory_run-03,thl,6.7849975
101,extinction,CSp,extinction,memory_run-03,lOFC,-4.2732470000000005
101,extinction,CSp,extinction,memory_run-03,rsp,-32.00692
101,extinction,CSm,baseline,memory_run-01,dACC,38.817226
101,extinction,CSm,baseline,memory_run-01,thl,-20.261642
101,extinction,CSm,baseline,memory_run-01,lOFC,-5.6955957
101,extinction,CSm,baseline,memory_run-01,rsp,40.415478
101,extinction,CSm,baseline,memory_run-02,dACC,128.47468999999998
101,extinction,CSm,baseline,memory_run-02,thl,-6.487503
101,extinction,CSm,baseline,memory_run-02,lOFC,18.738983
101,extinction,CSm,baseline,memory_run-02,rsp,-30.036467
101,extinction,CSm,acquisition,memory_run-02,dACC,103.53503
101,extinction,CSm,acquisition,memory_run-02,thl,60.430737
101,extinction,CSm,acquisition,memory_run-02,lOFC,75.36339
101,extinction,CSm,acquisition,memory_run-02,rsp,50.15646
101,extinction,CSm,acquisition,memory_run-03,dACC,139.5292
101,extinction,CSm,acquisition,memory_run-03,thl,15.650220999999998
101,extinction,CSm,acquisition,memory_run-03,lOFC,40.574604
101,extinction,CSm,acquisition,memory_run-03,rsp,49.167347
101,extinction,CSm,extinction,memory_run-01,dACC,16.287218
101,extinction,CSm,extinction,memory_run-01,thl,39.214092
101,extinction,CSm,extinction,memory_run-01,lOFC,74.23101
101,extinction,CSm,extinction,memory_run-01,rsp,44.337193
101,extinction,CSm,extinction,memory_run-02,dACC,58.30409
101,extinction,CSm,extinction,memory_run-02,thl,73.66826
101,extinction,CSm,extinction,memory_run-02,lOFC,-28.13827
101,extinction,CSm,extinction,memory_run-02,rsp,17.846264
101,extinction,CSm,extinction,memory_run-03,dACC,56.801136
101,extinction,CSm,extinction,memory_run-03,thl,-43.829628
101,extinction,CSm,extinction,memory_run-03,lOFC,-18.67645
101,extinction,CSm,extinction,memory_run-03,rsp,1.9518946
102,baseline,CSp,baseline,memory_run-01,dACC,202.20457
102,baseline,CSp,baseline,memory_run-01,thl,53.180958
102,baseline,CSp,baseline,memory_run-01,lOFC,66.820564
102,baseline,CSp,baseline,memory_run-01,rsp,95.68563
102,baseline,CSp,baseline,memory_run-02,dACC,-133.4261
102,baseline,CSp,baseline,memory_run-02,thl,35.067722
102,baseline,CSp,baseline,memory_run-02,lOFC,117.96529
102,baseline,CSp,baseline,memory_run-02,rsp,-117.149345
102,baseline,CSp,acquisition,memory_run-02,dACC,-14.438648
102,baseline,CSp,acquisition,memory_run-02,thl,86.73575
102,baseline,CSp,acquisition,memory_run-02,lOFC,94.10165
102,baseline,CSp,acquisition,memory_run-02,rsp,7.399451299999999
102,baseline,CSp,acquisition,memory_run-03,dACC,79.29817
102,baseline,CSp,acquisition,memory_run-03,thl,16.894314
102,baseline,CSp,acquisition,memory_run-03,lOFC,45.836437
102,baseline,CSp,acquisition,memory_run-03,rsp,29.46386
102,baseline,CSp,extinction,memory_run-01,dACC,22.707819
102,baseline,CSp,extinction,memory_run-01,thl,-22.698368
102,baseline,CSp,extinction,memory_run-01,lOFC,30.365242
102,baseline,CSp,extinction,memory_run-01,rsp,4.6869864
102,baseline,CSp,extinction,memory_run-02,dACC,-69.18763
102,baseline,CSp,extinction,memory_run-02,thl,-24.555037
102,baseline,CSp,extinction,memory_run-02,lOFC,-18.158499
102,baseline,CSp,extinction,memory_run-02,rsp,-74.77401
102,baseline,CSp,extinction,memory_run-03,dACC,171.86348
102,baseline,CSp,extinction,memory_run-03,thl,36.316326
102,baseline,CSp,extinction,memory_run-03,lOFC,-37.232918
102,baseline,CSp,extinction,memory_run-03,rsp,97.425446
102,baseline,CSm,baseline,memory_run-02,dACC,5.0428414
102,baseline,CSm,baseline,memory_run-02,thl,-50.90547
102,baseline,CSm,baseline,memory_run-02,lOFC,-19.856396
102,baseline,CSm,baseline,memory_run-02,rsp,136.37686000000002
102,baseline,CSm,acquisition,memory_run-01,dACC,99.346634
102,baseline,CSm,acquisition,memory_run-01,thl,67.3081
102,baseline,CSm,acquisition,memory_run-01,lOFC,37.60524
102,baseline,CSm,acquisition,memory_run-01,rsp,70.227646
102,baseline,CSm,acquisition,memory_run-02,dACC,-55.98889499999999
102,baseline,CSm,acquisition,memory_run-02,thl,-1.8872231
102,baseline,CSm,acquisition,memory_run-02,lOFC,68.90671999999999
102,baseline,CSm,acquisition,memory_run-02,rsp,-96.16386
102,baseline,CSm,acquisition,memory_run-03,dACC,100.44764
102,baseline,CSm,acquisition,memory_run-03,thl,57.29079399999999
102,baseline,CSm,acquisition,memory_run-03,lOFC,-57.638985
102,baseline,CSm,acquisition,memory_run-03,rsp,86.39135
102,baseline,CSm,extinction,memory_run-01,dACC,30.92668
102,baseline,CSm,extinction,memory_run-01,thl,-58.82926
102,baseline,CSm,extinction,memory_run-01,lOFC,20.895716
102,baseline,CSm,extinction,memory_run-01,rsp,-13.421018
102,baseline,CSm,extinction,memory_run-02,dACC,-82.77758
102,baseline,CSm,extinction,memory_run-02,thl,-39.39725
102,baseline,CSm,extinction,memory_run-02,lOFC,10.8785515
102,baseline,CSm,extinction,memory_run-02,rsp,-37.76171
102,baseline,CSm,extinction,memory_run-03,dACC,134.60199
102,baseline,CSm,extinction,memory_run-03,thl,-50.829903
102,baseline,CSm,extinction,memory_run-03,lOFC,-14.68343
102,baseline,CSm,extinction,memory_run-03,rsp,60.914597
102,acquisition,CSp,baseline,memory_run-02,dACC,-69.29355
102,acquisition,CSp,baseline,memory_run-02,thl,-40.847157
102,acquisition,CSp,baseline,memory_run-02,lOFC,-64.48210999999999
102,acquisition,CSp,baseline,memory_run-02,rsp,-1.5614338
102,acquisition,CSp,baseline,memory_run-03,dACC,93.49192
102,acquisition,CSp,baseline,memory_run-03,thl,93.79859
102,acquisition,CSp,baseline,memory_run-03,lOFC,39.020443
102,acquisition,CSp,baseline,memory_run-03,rsp,42.18216
102,acquisition,CSp,acquisition,memory_run-01,dACC,-26.219492
102,acquisition,CSp,acquisition,memory_run-01,thl,-129.24585
102,acquisition,CSp,acquisition,memory_run-01,lOFC,76.26178
102,acquisition,CSp,acquisition,memory_run-01,rsp,-82.05399
102,acquisition,CSp,acquisition,memory_run-03,dACC,-220.4228
102,acquisition,CSp,acquisition,memory_run-03,thl,-75.87973000000002
102,acquisition,CSp,acquisition,memory_run-03,lOFC,-48.24641
102,acquisition,CSp,acquisition,memory_run-03,rsp,51.45523
102,acquisition,CSp,extinction,memory_run-01,dACC,98.30751
102,acquisition,CSp,extinction,memory_run-01,thl,-16.022585
102,acquisition,CSp,extinction,memory_run-01,lOFC,24.76349
102,acquisition,CSp,extinction,memory_run-01,rsp,-22.762486
102,acquisition,CSp,extinction,memory_run-02,dACC,62.719273
102,acquisition,CSp,extinction,memory_run-02,thl,47.423145
102,acquisition,CSp,extinction,memory_run-02,lOFC,79.81994
102,acquisition,CSp,extinction,memory_run-02,rsp,-64.1298
102,acquisition,CSp,extinction,memory_run-03,dACC,-15.606474
102,acquisition,CSp,extinction,memory_run-03,thl,-32.891853000000005
102,acquisition,CSp,extinction,memory_run-03,lOFC,8.138066
102,acquisition,CSp,extinction,memory_run-03,rsp,22.652182
102,acquisition,CSm,baseline,memory_run-01,dACC,-59.423504
102,acquisition,CSm,baseline,memory_run-01,thl,-1.2845143
102,acquisition,CSm,baseline,memory_run-01,lOFC,-17.983286
102,acquisition,CSm,baseline,memory_run-01,rsp,-8.653872
102,acquisition,CSm,baseline,memory_run-02,dACC,126.95341
102,acquisition,CSm,baseline,memory_run-02,thl,-17.59244
102,acquisition,CSm,baseline,memory_run-02,lOFC,-4.1476107
102,acquisition,CSm,baseline,memory_run-02,rsp,-8.929666000000003
102,acquisition,CSm,baseline,memory_run-03,dACC,60.28841
102,acquisition,CSm,baseline,memory_run-03,thl,-54.16152
102,acquisition,CSm,baseline,memory_run-03,lOFC,63.503365
102,acquisition,CSm,baseline,memory_run-03,rsp,-42.636246
102,acquisition,CSm,acquisition,memory_run-01,dACC,85.46605
102,acquisition,CSm,acquisition,memory_run-01,thl,-83.61404
102,acquisition,CSm,acquisition,memory_run-01,lOFC,-20.376276
102,acquisition,CSm,acquisition,memory_run-01,rsp,-3.3584447
102,acquisition,CSm,acquisition,memory_run-02,dACC,50.804813
102,acquisition,CSm,acquisition,memory_run-02,thl,41.23305
102,acquisition,CSm,acquisition,memory_run-02,lOFC,118.85239
102,acquisition,CSm,acquisition,memory_run-02,rsp,-69.835396
102,acquisition,CSm,acquisition,memory_run-03,dACC,-105.06036
102,acquisition,CSm,acquisition,memory_run-03,thl,16.817255
102,acquisition,CSm,acquisition,memory_run-03,lOFC,-39.04623400000001
102,acquisition,CSm,acquisition,memory_run-03,rsp,-31.800743
102,acquisition,CSm,extinction,memory_run-01,dACC,-77.04298399999998
102,acquisition,CSm,extinction,memory_run-01,thl,-96.946304
102,acquisition,CSm,extinction,memory_run-01,lOFC,-23.33957
102,acquisition,CSm,extinction,memory_run-01,rsp,-117.99255
102,acquisition,CSm,extinction,memory_run-02,dACC,13.935007999999998
102,acquisition,CSm,extinction,memory_run-02,thl,18.131886
102,acquisition,CSm,extinction,memory_run-02,lOFC,-66.775154
102,acquisition,CSm,extinction,memory_run-02,rsp,-8.298046000000001
102,acquisition,CSm,extinction,memory_run-03,dACC,10.299496
102,acquisition,CSm,extinction,memory_run-03,thl,-35.753223
102,acquisition,CSm,extinction,memory_run-03,lOFC,1.1362673
102,acquisition,CSm,extinction,memory_run-03,rsp,-68.74757
102,extinction,CSp,baseline,memory_run-01,dACC,-168.57766999999996
102,extinction,CSp,baseline,memory_run-01,thl,39.64324600000001
102,extinction,CSp,baseline,memory_run-01,lOFC,-9.50127
102,extinction,CSp,baseline,memory_run-01,rsp,34.23941
102,extinction,CSp,baseline,memory_run-02,dACC,7.6330714
102,extinction,CSp,baseline,memory_run-02,thl,-18.124138
102,extinction,CSp,baseline,memory_run-02,lOFC,-24.915504
102,extinction,CSp,baseline,memory_run-02,rsp,-89.80765
102,extinction,CSp,acquisition,memory_run-01,dACC,102.8054
102,extinction,CSp,acquisition,memory_run-01,thl,74.08475
102,extinction,CSp,acquisition,memory_run-01,lOFC,82.505974
102,extinction,CSp,acquisition,memory_run-01,rsp,11.672429
102,extinction,CSp,acquisition,memory_run-02,dACC,115.42889
102,extinction,CSp,acquisition,memory_run-02,thl,65.08192
102,extinction,CSp,acquisition,memory_run-02,lOFC,-19.619959
102,extinction,CSp,acquisition,memory_run-02,rsp,51.0052
102,extinction,CSp,acquisition,memory_run-03,dACC,13.915631
102,extinction,CSp,acquisition,memory_run-03,thl,77.594734
102,extinction,CSp,acquisition,memory_run-03,lOFC,-10.2985935
102,extinction,CSp,acquisition,memory_run-03,rsp,93.51213
102,extinction,CSp,extinction,memory_run-01,dACC,113.217255
102,extinction,CSp,extinction,memory_run-01,thl,-2.2803009
102,extinction,CSp,extinction,memory_run-01,lOFC,19.676214
102,extinction,CSp,extinction,memory_run-01,rsp,28.730772
102,extinction,CSp,extinction,memory_run-02,dACC,111.31128
102,extinction,CSp,extinction,memory_run-02,thl,23.737654
102,extinction,CSp,extinction,memory_run-02,lOFC,-79.26535
102,extinction,CSp,extinction,memory_run-02,rsp,47.11547
102,extinction,CSp,extinction,memory_run-03,dACC,60.728752
102,extinction,CSp,extinction,memory_run-03,thl,1.2592348999999998
102,extinction,CSp,extinction,memory_run-03,lOFC,61.57196
102,extinction,CSp,extinction,memory_run-03,rsp,-49.49003
102,extinction,CSm,baseline,memory_run-01,dACC,155.16599
102,extinction,CSm,baseline,memory_run-01,thl,62.613647
102,extinction,CSm,baseline,memory_run-01,lOFC,-75.78866
102,extinction,CSm,baseline,memory_run-01,rsp,62.946705
102,extinction,CSm,baseline,memory_run-02,dACC,-51.87937
102,extinction,CSm,baseline,memory_run-02,thl,28.250486
102,extinction,CSm,baseline,memory_run-02,lOFC,-7.172588
102,extinction,CSm,baseline,memory_run-02,rsp,8.649827
102,extinction,CSm,acquisition,memory_run-01,dACC,105.13417
102,extinction,CSm,acquisition,memory_run-01,thl,206.67249
102,extinction,CSm,acquisition,memory_run-01,lOFC,84.06775999999998
102,extinction,CSm,acquisition,memory_run-01,rsp,209.71362
102,extinction,CSm,acquisition,memory_run-02,dACC,63.14456600000001
102,extinction,CSm,acquisition,memory_run-02,thl,-29.203892
102,extinction,CSm,acquisition,memory_run-02,lOFC,-37.2804
102,extinction,CSm,acquisition,memory_run-02,rsp,5.734795
102,extinction,CSm,acquisition,memory_run-03,dACC,139.7656
102,extinction,CSm,acquisition,memory_run-03,thl,-59.62501999999999
102,extinction,CSm,acquisition,memory_run-03,lOFC,10.218492
102,extinction,CSm,acquisition,memory_run-03,rsp,-81.29551
102,extinction,CSm,extinction,memory_run-01,dACC,16.257746
102,extinction,CSm,extinction,memory_run-01,thl,-78.47143
102,extinction,CSm,extinction,memory_run-01,lOFC,4.1621437000000014
102,extinction,CSm,extinction,memory_run-01,rsp,-57.74181
102,extinction,CSm,extinction,memory_run-02,dACC,182.3681
102,extinction,CSm,extinction,memory_run-02,thl,-51.09452
102,extinction,CSm,extinction,memory_run-02,lOFC,35.98430300000001
102,extinction,CSm,extinction,memory_run-02,rsp,-3.7426853
102,extinction,CSm,extinction,memory_run-03,dACC,52.026367
102,extinction,CSm,extinction,memory_run-03,thl,-6.593656
102,extinction,CSm,extinction,memory_run-03,lOFC,-3.6107333
102,extinction,CSm,extinction,memory_run-03,rsp,10.383539
103,baseline,CSp,baseline,memory_run-01,dACC,122.85581
103,baseline,CSp,baseline,memory_run-01,thl,187.49266
103,baseline,CSp,baseline,memory_run-01,lOFC,105.51421
103,baseline,CSp,baseline,memory_run-01,rsp,98.746254
103,baseline,CSp,baseline,memory_run-02,dACC,206.73192
103,baseline,CSp,baseline,memory_run-02,thl,19.550396
103,baseline,CSp,baseline,memory_run-02,lOFC,75.85356999999998
103,baseline,CSp,baseline,memory_run-02,rsp,38.65094000000001
103,baseline,CSp,baseline,memory_run-03,dACC,168.57515
103,baseline,CSp,baseline,memory_run-03,thl,47.565357
103,baseline,CSp,baseline,memory_run-03,lOFC,58.78978000000001
103,baseline,CSp,baseline,memory_run-03,rsp,0.81673783
103,baseline,CSp,acquisition,memory_run-01,dACC,171.97748
103,baseline,CSp,acquisition,memory_run-01,thl,12.966042
103,baseline,CSp,acquisition,memory_run-01,lOFC,72.778076
103,baseline,CSp,acquisition,memory_run-01,rsp,-25.97277
103,baseline,CSp,acquisition,memory_run-02,dACC,74.71511
103,baseline,CSp,acquisition,memory_run-02,thl,47.417767
103,baseline,CSp,acquisition,memory_run-02,lOFC,16.846476000000006
103,baseline,CSp,acquisition,memory_run-02,rsp,-9.430614
103,baseline,CSp,acquisition,memory_run-03,dACC,101.3111
103,baseline,CSp,acquisition,memory_run-03,thl,-120.91929
103,baseline,CSp,acquisition,memory_run-03,lOFC,76.18460999999998
103,baseline,CSp,acquisition,memory_run-03,rsp,9.36231
103,baseline,CSp,extinction,memory_run-01,dACC,101.77308
103,baseline,CSp,extinction,memory_run-01,thl,70.636826
103,baseline,CSp,extinction,memory_run-01,lOFC,60.772198
103,baseline,CSp,extinction,memory_run-01,rsp,-56.4089
103,baseline,CSp,extinction,memory_run-02,dACC,80.650734
103,baseline,CSp,extinction,memory_run-02,thl,-105.50903
103,baseline,CSp,extinction,memory_run-02,lOFC,8.98356
103,baseline,CSp,extinction,memory_run-02,rsp,-95.60457
103,baseline,CSp,extinction,memory_run-03,dACC,-55.3059
103,baseline,CSp,extinction,memory_run-03,thl,23.85848
103,baseline,CSp,extinction,memory_run-03,lOFC,-8.949855
103,baseline,CSp,extinction,memory_run-03,rsp,-72.6502
103,baseline,CSm,baseline,memory_run-01,dACC,149.54048
103,baseline,CSm,baseline,memory_run-01,thl,54.899937
103,baseline,CSm,baseline,memory_run-01,lOFC,53.038677
103,baseline,CSm,baseline,memory_run-01,rsp,9.632044
103,baseline,CSm,baseline,memory_run-02,dACC,17.161657
103,baseline,CSm,baseline,memory_run-02,thl,-130.87607
103,baseline,CSm,baseline,memory_run-02,lOFC,13.953938
103,baseline,CSm,baseline,memory_run-02,rsp,-53.663982
103,baseline,CSm,baseline,memory_run-03,dACC,71.539536
103,baseline,CSm,baseline,memory_run-03,thl,-84.47406
103,baseline,CSm,baseline,memory_run-03,lOFC,60.431213
103,baseline,CSm,baseline,memory_run-03,rsp,-15.038304
103,baseline,CSm,acquisition,memory_run-01,dACC,266.5521
103,baseline,CSm,acquisition,memory_run-01,thl,108.16792
103,baseline,CSm,acquisition,memory_run-01,lOFC,102.995575
103,baseline,CSm,acquisition,memory_run-01,rsp,-53.2914
103,baseline,CSm,acquisition,memory_run-02,dACC,-40.148083
103,baseline,CSm,acquisition,memory_run-02,thl,-186.32086
103,baseline,CSm,acquisition,memory_run-02,lOFC,-92.25833
103,baseline,CSm,acquisition,memory_run-02,rsp,-59.11653
103,baseline,CSm,acquisition,memory_run-03,dACC,231.376
