subject,encode_phase,condition,source_memory,run,roi,pe
110,baseline,CSm,acquisition,memory_run-02,cuneus,-17.258568
110,baseline,CSm,acquisition,memory_run-03,cuneus,128.41414
110,baseline,CSm,extinction,memory_run-01,cuneus,272.2558
110,baseline,CSm,extinction,memory_run-02,cuneus,-13.566170999999999
110,baseline,CSm,extinction,memory_run-03,cuneus,3.5896719
110,acquisition,CSp,baseline,memory_run-01,cuneus,332.51996
110,acquisition,CSp,baseline,memory_run-02,cuneus,-8.198648
110,acquisition,CSp,baseline,memory_run-03,cuneus,-330.61615
110,acquisition,CSp,acquisition,memory_run-01,cuneus,228.66237
110,acquisition,CSp,acquisition,memory_run-02,cuneus,78.827736
110,acquisition,CSp,acquisition,memory_run-03,cuneus,229.81871
110,acquisition,CSp,extinction,memory_run-01,cuneus,39.249107
110,acquisition,CSp,extinction,memory_run-02,cuneus,-98.98578
110,acquisition,CSp,extinction,memory_run-03,cuneus,-295.21603
110,acquisition,CSm,baseline,memory_run-02,cuneus,-147.51215
110,acquisition,CSm,baseline,memory_run-03,cuneus,91.11745
110,acquisition,CSm,acquisition,memory_run-01,cuneus,177.9612
110,acquisition,CSm,acquisition,memory_run-02,cuneus,9.597627000000001
110,acquisition,CSm,acquisition,memory_run-03,cuneus,2.7020939999999998
110,acquisition,CSm,extinction,memory_run-01,cuneus,396.46564
110,acquisition,CSm,extinction,memory_run-02,cuneus,-62.692265
110,acquisition,CSm,extinction,memory_run-03,cuneus,232.44917
110,extinction,CSp,baseline,memory_run-01,cuneus,301.69647000000003
110,extinction,CSp,baseline,memory_run-02,cuneus,118.22053500000001
110,extinction,CSp,baseline,memory_run-03,cuneus,-157.1601
110,extinction,CSp,acquisition,memory_run-01,cuneus,220.8281
110,extinction,CSp,acquisition,memory_run-02,cuneus,0.77755386
110,extinction,CSp,acquisition,memory_run-03,cuneus,-48.520252
110,extinction,CSp,extinction,memory_run-01,cuneus,226.83732999999998
110,extinction,CSp,extinction,memory_run-02,cuneus,104.63568000000001
110,extinction,CSp,extinction,memory_run-03,cuneus,-117.96343
110,extinction,CSm,baseline,memory_run-01,cuneus,205.26045
110,extinction,CSm,baseline,memory_run-02,cuneus,215.22491000000002
110,extinction,CSm,baseline,memory_run-03,cuneus,-187.34937
110,extinction,CSm,acquisition,memory_run-02,cuneus,-97.514015
110,extinction,CSm,acquisition,memory_run-03,cuneus,-935.1532
110,extinction,CSm,extinction,memory_run-01,cuneus,244.46898
110,extinction,CSm,extinction,memory_run-02,cuneus,140.12985
110,extinction,CSm,extinction,memory_run-03,cuneus,-208.9703
111,baseline,CSp,baseline,memory_run-01,cuneus,144.56033
111,baseline,CSp,baseline,memory_run-02,cuneus,141.49527
111,baseline,CSp,baseline,memory_run-03,cuneus,9.444633999999999
111,baseline,CSp,acquisition,memory_run-01,cuneus,65.06236
111,baseline,CSp,acquisition,memory_run-02,cuneus,-21.170735999999998
111,baseline,CSp,acquisition,memory_run-03,cuneus,146.08653
111,baseline,CSp,extinction,memory_run-03,cuneus,55.27093000000001
111,baseline,CSm,baseline,memory_run-01,cuneus,3.6773303
111,baseline,CSm,baseline,memory_run-02,cuneus,-234.26796000000002
111,baseline,CSm,baseline,memory_run-03,cuneus,-63.966643999999995
111,baseline,CSm,extinction,memory_run-01,cuneus,90.951225
111,baseline,CSm,extinction,memory_run-02,cuneus,15.386964
111,baseline,CSm,extinction,memory_run-03,cuneus,128.71028
111,acquisition,CSp,baseline,memory_run-01,cuneus,44.519726
111,acquisition,CSp,baseline,memory_run-03,cuneus,21.26298
111,acquisition,CSp,acquisition,memory_run-01,cuneus,51.987365999999994
111,acquisition,CSp,acquisition,memory_run-02,cuneus,-47.949608000000005
111,acquisition,CSp,acquisition,memory_run-03,cuneus,80.10669
111,acquisition,CSp,extinction,memory_run-01,cuneus,105.83254
111,acquisition,CSp,extinction,memory_run-02,cuneus,-133.92293999999998
111,acquisition,CSm,baseline,memory_run-01,cuneus,-49.301613
111,acquisition,CSm,baseline,memory_run-02,cuneus,-66.83213
111,acquisition,CSm,baseline,memory_run-03,cuneus,-24.262794
111,acquisition,CSm,acquisition,memory_run-01,cuneus,-11.394969999999999
111,acquisition,CSm,acquisition,memory_run-03,cuneus,-71.643364
111,acquisition,CSm,extinction,memory_run-01,cuneus,63.320618
111,acquisition,CSm,extinction,memory_run-02,cuneus,-115.76251
111,acquisition,CSm,extinction,memory_run-03,cuneus,-75.92873
111,extinction,CSp,baseline,memory_run-01,cuneus,69.96668000000001
111,extinction,CSp,baseline,memory_run-02,cuneus,109.47247
111,extinction,CSp,acquisition,memory_run-01,cuneus,56.418119999999995
111,extinction,CSp,acquisition,memory_run-02,cuneus,85.95241
111,extinction,CSp,acquisition,memory_run-03,cuneus,44.22568
111,extinction,CSm,baseline,memory_run-01,cuneus,42.98288
111,extinction,CSm,baseline,memory_run-02,cuneus,-19.294442999999998
111,extinction,CSm,baseline,memory_run-03,cuneus,-62.574875
111,extinction,CSm,acquisition,memory_run-01,cuneus,63.961245999999996
111,extinction,CSm,acquisition,memory_run-02,cuneus,43.823890000000006
111,extinction,CSm,acquisition,memory_run-03,cuneus,-65.698364
111,extinction,CSm,extinction,memory_run-01,cuneus,3.0591652000000003
111,extinction,CSm,extinction,memory_run-02,cuneus,-106.06913
111,extinction,CSm,extinction,memory_run-03,cuneus,2.771722
112,baseline,CSp,baseline,memory_run-03,cuneus,60.8502
112,baseline,CSp,acquisition,memory_run-01,cuneus,97.52093
112,baseline,CSp,acquisition,memory_run-02,cuneus,52.529827000000004
112,baseline,CSp,acquisition,memory_run-03,cuneus,41.8172
112,baseline,CSp,extinction,memory_run-01,cuneus,77.31673
112,baseline,CSp,extinction,memory_run-02,cuneus,65.16721
112,baseline,CSm,baseline,memory_run-01,cuneus,29.674425
112,baseline,CSm,baseline,memory_run-02,cuneus,209.6202
112,baseline,CSm,baseline,memory_run-03,cuneus,45.210654999999996
112,baseline,CSm,acquisition,memory_run-01,cuneus,78.88119
112,baseline,CSm,acquisition,memory_run-02,cuneus,130.51112
112,baseline,CSm,acquisition,memory_run-03,cuneus,28.954062
112,baseline,CSm,extinction,memory_run-01,cuneus,135.32631
112,baseline,CSm,extinction,memory_run-02,cuneus,-48.721096
112,baseline,CSm,extinction,memory_run-03,cuneus,78.143814
112,acquisition,CSp,baseline,memory_run-01,cuneus,24.84205
112,acquisition,CSp,baseline,memory_run-02,cuneus,60.160594999999994
112,acquisition,CSp,acquisition,memory_run-01,cuneus,66.44187
112,acquisition,CSp,acquisition,memory_run-02,cuneus,86.435776
112,acquisition,CSp,acquisition,memory_run-03,cuneus,59.666504
112,acquisition,CSp,extinction,memory_run-01,cuneus,78.08031
112,acquisition,CSp,extinction,memory_run-02,cuneus,25.728798
112,acquisition,CSp,extinction,memory_run-03,cuneus,35.337063
112,acquisition,CSm,baseline,memory_run-01,cuneus,94.56019
112,acquisition,CSm,baseline,memory_run-02,cuneus,47.471973
112,acquisition,CSm,baseline,memory_run-03,cuneus,120.49636000000001
112,acquisition,CSm,acquisition,memory_run-02,cuneus,-53.02811
112,acquisition,CSm,acquisition,memory_run-03,cuneus,71.33698000000001
112,acquisition,CSm,extinction,memory_run-01,cuneus,133.24045
112,acquisition,CSm,extinction,memory_run-02,cuneus,-11.811629
112,acquisition,CSm,extinction,memory_run-03,cuneus,121.45841999999999
112,extinction,CSp,baseline,memory_run-02,cuneus,130.42459
112,extinction,CSp,acquisition,memory_run-01,cuneus,75.7082
112,extinction,CSp,acquisition,memory_run-02,cuneus,57.138817
112,extinction,CSp,acquisition,memory_run-03,cuneus,36.039894
112,extinction,CSp,extinction,memory_run-01,cuneus,51.66214
112,extinction,CSp,extinction,memory_run-02,cuneus,-41.654324
112,extinction,CSp,extinction,memory_run-03,cuneus,29.697124
112,extinction,CSm,baseline,memory_run-01,cuneus,104.705246
112,extinction,CSm,baseline,memory_run-03,cuneus,105.43229
112,extinction,CSm,acquisition,memory_run-01,cuneus,86.70962
112,extinction,CSm,acquisition,memory_run-02,cuneus,150.36786999999998
112,extinction,CSm,acquisition,memory_run-03,cuneus,34.424744
112,extinction,CSm,extinction,memory_run-01,cuneus,-29.699108000000003
112,extinction,CSm,extinction,memory_run-02,cuneus,66.06513000000001
112,extinction,CSm,extinction,memory_run-03,cuneus,68.43796999999999
113,baseline,CSp,baseline,memory_run-01,cuneus,-12.394374000000001
113,baseline,CSp,baseline,memory_run-02,cuneus,50.50289
113,baseline,CSp,baseline,memory_run-03,cuneus,52.150303
113,baseline,CSp,acquisition,memory_run-01,cuneus,46.63321
113,baseline,CSp,acquisition,memory_run-03,cuneus,88.07106
113,baseline,CSp,extinction,memory_run-01,cuneus,17.172924
113,baseline,CSp,extinction,memory_run-02,cuneus,37.307983
113,baseline,CSp,extinction,memory_run-03,cuneus,-28.075401
113,baseline,CSm,baseline,memory_run-01,cuneus,5.4238805999999995
113,baseline,CSm,baseline,memory_run-02,cuneus,-13.854508
113,baseline,CSm,baseline,memory_run-03,cuneus,19.97203
113,baseline,CSm,acquisition,memory_run-01,cuneus,-15.571695000000002
113,baseline,CSm,acquisition,memory_run-02,cuneus,81.759384
113,baseline,CSm,acquisition,memory_run-03,cuneus,-3.9973318999999994
113,baseline,CSm,extinction,memory_run-01,cuneus,-4.718432
113,baseline,CSm,extinction,memory_run-02,cuneus,6.394403
113,baseline,CSm,extinction,memory_run-03,cuneus,70.62378000000001
113,acquisition,CSp,baseline,memory_run-01,cuneus,15.084735
113,acquisition,CSp,baseline,memory_run-02,cuneus,24.808723
113,acquisition,CSp,baseline,memory_run-03,cuneus,35.36988
113,acquisition,CSp,acquisition,memory_run-01,cuneus,-31.496084000000003
113,acquisition,CSp,acquisition,memory_run-02,cuneus,13.780064999999999
113,acquisition,CSp,acquisition,memory_run-03,cuneus,125.18359
113,acquisition,CSp,extinction,memory_run-01,cuneus,50.825626
113,acquisition,CSp,extinction,memory_run-02,cuneus,64.634224
113,acquisition,CSp,extinction,memory_run-03,cuneus,52.288258
113,acquisition,CSm,baseline,memory_run-01,cuneus,16.919857
113,acquisition,CSm,baseline,memory_run-02,cuneus,97.96135
113,acquisition,CSm,acquisition,memory_run-01,cuneus,39.180515
113,acquisition,CSm,acquisition,memory_run-02,cuneus,47.32394
113,acquisition,CSm,acquisition,memory_run-03,cuneus,79.39777
113,acquisition,CSm,extinction,memory_run-01,cuneus,19.172812
113,acquisition,CSm,extinction,memory_run-02,cuneus,51.872516999999995
113,acquisition,CSm,extinction,memory_run-03,cuneus,29.923113
113,extinction,CSp,baseline,memory_run-01,cuneus,15.757313
113,extinction,CSp,baseline,memory_run-02,cuneus,11.404631
113,extinction,CSp,baseline,memory_run-03,cuneus,165.86569
113,extinction,CSp,acquisition,memory_run-01,cuneus,-1.9629343000000001
113,extinction,CSp,acquisition,memory_run-02,cuneus,37.968166
113,extinction,CSp,acquisition,memory_run-03,cuneus,90.42483
113,extinction,CSp,extinction,memory_run-01,cuneus,36.801003
113,extinction,CSp,extinction,memory_run-03,cuneus,1.0455245000000002
113,extinction,CSm,baseline,memory_run-01,cuneus,29.646515
113,extinction,CSm,baseline,memory_run-02,cuneus,34.285065
113,extinction,CSm,baseline,memory_run-03,cuneus,67.71368000000001
113,extinction,CSm,acquisition,memory_run-01,cuneus,-34.664584999999995
113,extinction,CSm,acquisition,memory_run-02,cuneus,-25.442434
113,extinction,CSm,acquisition,memory_run-03,cuneus,105.586975
113,extinction,CSm,extinction,memory_run-01,cuneus,6.786517
113,extinction,CSm,extinction,memory_run-02,cuneus,39.934998
113,extinction,CSm,extinction,memory_run-03,cuneus,-6.3149
114,baseline,CSp,acquisition,memory_run-01,cuneus,-44.42194
114,baseline,CSp,acquisition,memory_run-02,cuneus,20.198559
114,baseline,CSp,acquisition,memory_run-03,cuneus,221.0261
114,baseline,CSp,extinction,memory_run-01,cuneus,101.24311
114,baseline,CSp,extinction,memory_run-02,cuneus,62.841473
114,baseline,CSm,baseline,memory_run-02,cuneus,55.39374
114,baseline,CSm,baseline,memory_run-03,cuneus,295.2798
114,baseline,CSm,acquisition,memory_run-01,cuneus,24.879293
114,baseline,CSm,acquisition,memory_run-02,cuneus,15.276126000000001
114,baseline,CSm,acquisition,memory_run-03,cuneus,185.41888
114,baseline,CSm,extinction,memory_run-01,cuneus,-12.848181
114,baseline,CSm,extinction,memory_run-02,cuneus,39.587933
114,baseline,CSm,extinction,memory_run-03,cuneus,206.93419
114,acquisition,CSp,acquisition,memory_run-01,cuneus,-21.298574
114,acquisition,CSp,acquisition,memory_run-02,cuneus,-8.484312
114,acquisition,CSp,acquisition,memory_run-03,cuneus,241.4791
114,acquisition,CSm,baseline,memory_run-01,cuneus,-210.86798
114,acquisition,CSm,baseline,memory_run-02,cuneus,-93.95164
114,acquisition,CSm,acquisition,memory_run-01,cuneus,-30.853695000000002
114,acquisition,CSm,acquisition,memory_run-02,cuneus,24.760675
114,acquisition,CSm,acquisition,memory_run-03,cuneus,215.0781
114,acquisition,CSm,extinction,memory_run-01,cuneus,-67.000206
114,acquisition,CSm,extinction,memory_run-02,cuneus,161.91304
114,acquisition,CSm,extinction,memory_run-03,cuneus,237.1378
114,extinction,CSp,acquisition,memory_run-01,cuneus,-17.965494
114,extinction,CSp,acquisition,memory_run-02,cuneus,26.59375
114,extinction,CSp,acquisition,memory_run-03,cuneus,194.44446000000002
114,extinction,CSp,extinction,memory_run-01,cuneus,-65.49717
114,extinction,CSp,extinction,memory_run-03,cuneus,232.20604
114,extinction,CSm,baseline,memory_run-01,cuneus,46.611443
114,extinction,CSm,baseline,memory_run-02,cuneus,31.214309999999998
114,extinction,CSm,baseline,memory_run-03,cuneus,288.40128
114,extinction,CSm,acquisition,memory_run-01,cuneus,-20.44916
114,extinction,CSm,acquisition,memory_run-02,cuneus,36.509113
114,extinction,CSm,acquisition,memory_run-03,cuneus,177.9468
114,extinction,CSm,extinction,memory_run-01,cuneus,-31.2045
114,extinction,CSm,extinction,memory_run-02,cuneus,-13.557547
114,extinction,CSm,extinction,memory_run-03,cuneus,228.70985
116,baseline,CSp,baseline,memory_run-01,cuneus,59.294906999999995
116,baseline,CSp,baseline,memory_run-03,cuneus,5.555615400000001
116,baseline,CSp,acquisition,memory_run-01,cuneus,31.257579999999997
116,baseline,CSp,acquisition,memory_run-02,cuneus,15.704391000000001
116,baseline,CSp,acquisition,memory_run-03,cuneus,-20.256508
116,baseline,CSp,extinction,memory_run-01,cuneus,4.6131706
116,baseline,CSp,extinction,memory_run-02,cuneus,-0.07981191
116,baseline,CSp,extinction,memory_run-03,cuneus,31.433363
116,baseline,CSm,baseline,memory_run-01,cuneus,76.80972
116,baseline,CSm,baseline,memory_run-02,cuneus,39.00362
116,baseline,CSm,baseline,memory_run-03,cuneus,51.456554
116,baseline,CSm,acquisition,memory_run-01,cuneus,50.112815999999995
116,baseline,CSm,acquisition,memory_run-02,cuneus,31.971983
116,baseline,CSm,acquisition,memory_run-03,cuneus,14.950247000000001
116,baseline,CSm,extinction,memory_run-02,cuneus,31.415083000000003
116,baseline,CSm,extinction,memory_run-03,cuneus,84.49978
116,acquisition,CSp,baseline,memory_run-02,cuneus,-53.459656
116,acquisition,CSp,baseline,memory_run-03,cuneus,-6.512714
116,acquisition,CSp,acquisition,memory_run-01,cuneus,36.07343
116,acquisition,CSp,acquisition,memory_run-02,cuneus,-9.292322
116,acquisition,CSp,acquisition,memory_run-03,cuneus,-18.892416
116,acquisition,CSp,extinction,memory_run-01,cuneus,18.205492
116,acquisition,CSp,extinction,memory_run-02,cuneus,-14.205148999999999
116,acquisition,CSp,extinction,memory_run-03,cuneus,30.103142
116,acquisition,CSm,baseline,memory_run-01,cuneus,77.51379399999999
116,acquisition,CSm,baseline,memory_run-02,cuneus,7.8605149999999995
116,acquisition,CSm,baseline,memory_run-03,cuneus,4.2807174
116,acquisition,CSm,acquisition,memory_run-01,cuneus,6.8082395
116,acquisition,CSm,acquisition,memory_run-02,cuneus,46.0939
116,acquisition,CSm,acquisition,memory_run-03,cuneus,-17.57321
116,acquisition,CSm,extinction,memory_run-01,cuneus,48.283863000000004
116,acquisition,CSm,extinction,memory_run-02,cuneus,-43.959927
116,extinction,CSp,baseline,memory_run-01,cuneus,65.285545
116,extinction,CSp,baseline,memory_run-03,cuneus,-1.0592972
116,extinction,CSp,acquisition,memory_run-01,cuneus,21.463816
116,extinction,CSp,acquisition,memory_run-02,cuneus,9.438392
116,extinction,CSp,acquisition,memory_run-03,cuneus,-4.1038294
116,extinction,CSp,extinction,memory_run-02,cuneus,-28.072659
116,extinction,CSp,extinction,memory_run-03,cuneus,50.941573999999996
116,extinction,CSm,baseline,memory_run-01,cuneus,59.701283
116,extinction,CSm,baseline,memory_run-02,cuneus,2.7341886000000004
116,extinction,CSm,baseline,memory_run-03,cuneus,-19.392344
116,extinction,CSm,acquisition,memory_run-01,cuneus,48.343903000000005
116,extinction,CSm,acquisition,memory_run-02,cuneus,34.379784
116,extinction,CSm,acquisition,memory_run-03,cuneus,12.178767
116,extinction,CSm,extinction,memory_run-01,cuneus,57.064503
116,extinction,CSm,extinction,memory_run-02,cuneus,8.8861
116,extinction,CSm,extinction,memory_run-03,cuneus,-83.66984000000001
117,baseline,CSp,baseline,memory_run-01,cuneus,244.36068999999998
117,baseline,CSp,baseline,memory_run-02,cuneus,249.28127999999998
117,baseline,CSp,baseline,memory_run-03,cuneus,243.40993999999998
117,baseline,CSp,acquisition,memory_run-01,cuneus,208.21233
117,baseline,CSp,acquisition,memory_run-02,cuneus,218.05962000000002
117,baseline,CSp,acquisition,memory_run-03,cuneus,311.10062
117,baseline,CSp,extinction,memory_run-02,cuneus,175.36498999999998
117,baseline,CSp,extinction,memory_run-03,cuneus,151.19333
117,baseline,CSm,baseline,memory_run-01,cuneus,289.37338
117,baseline,CSm,baseline,memory_run-02,cuneus,197.92462
117,baseline,CSm,baseline,memory_run-03,cuneus,204.61253
117,baseline,CSm,acquisition,memory_run-01,cuneus,138.26451
117,baseline,CSm,acquisition,memory_run-02,cuneus,154.35262
117,baseline,CSm,acquisition,memory_run-03,cuneus,225.31041000000002
117,baseline,CSm,extinction,memory_run-02,cuneus,212.64525
117,baseline,CSm,extinction,memory_run-03,cuneus,373.3373
117,acquisition,CSp,baseline,memory_run-01,cuneus,151.49821
117,acquisition,CSp,baseline,memory_run-02,cuneus,233.48285
117,acquisition,CSp,baseline,memory_run-03,cuneus,233.54712
117,acquisition,CSp,acquisition,memory_run-01,cuneus,173.41737
117,acquisition,CSp,acquisition,memory_run-02,cuneus,181.18599999999998
117,acquisition,CSp,acquisition,memory_run-03,cuneus,121.92537
117,acquisition,CSp,extinction,memory_run-01,cuneus,176.00146
117,acquisition,CSp,extinction,memory_run-02,cuneus,164.13976
117,acquisition,CSp,extinction,memory_run-03,cuneus,287.0576
117,acquisition,CSm,baseline,memory_run-02,cuneus,118.09383400000002
117,acquisition,CSm,acquisition,memory_run-01,cuneus,246.58977000000002
117,acquisition,CSm,acquisition,memory_run-02,cuneus,129.79048
117,acquisition,CSm,acquisition,memory_run-03,cuneus,273.96783
117,acquisition,CSm,extinction,memory_run-01,cuneus,105.61828600000001
117,acquisition,CSm,extinction,memory_run-02,cuneus,357.8996
117,acquisition,CSm,extinction,memory_run-03,cuneus,360.25516
117,extinction,CSp,baseline,memory_run-02,cuneus,322.1108
117,extinction,CSp,baseline,memory_run-03,cuneus,353.48056
117,extinction,CSp,acquisition,memory_run-01,cuneus,188.43483999999998
117,extinction,CSp,acquisition,memory_run-02,cuneus,156.26595
117,extinction,CSp,acquisition,memory_run-03,cuneus,298.7846
117,extinction,CSp,extinction,memory_run-01,cuneus,40.644688
117,extinction,CSp,extinction,memory_run-02,cuneus,254.57007000000002
117,extinction,CSp,extinction,memory_run-03,cuneus,269.5623
117,extinction,CSm,baseline,memory_run-01,cuneus,130.02693
117,extinction,CSm,baseline,memory_run-02,cuneus,253.38962999999998
117,extinction,CSm,baseline,memory_run-03,cuneus,274.21872
117,extinction,CSm,acquisition,memory_run-01,cuneus,269.2783
117,extinction,CSm,acquisition,memory_run-02,cuneus,83.01893000000001
117,extinction,CSm,acquisition,memory_run-03,cuneus,278.68564
117,extinction,CSm,extinction,memory_run-01,cuneus,102.137695
117,extinction,CSm,extinction,memory_run-02,cuneus,223.84197999999998
117,extinction,CSm,extinction,memory_run-03,cuneus,380.1685
118,baseline,CSp,acquisition,memory_run-01,cuneus,-12.3951
118,baseline,CSp,acquisition,memory_run-02,cuneus,36.04825
118,baseline,CSp,acquisition,memory_run-03,cuneus,212.12466
118,baseline,CSp,extinction,memory_run-01,cuneus,-46.638206
118,baseline,CSp,extinction,memory_run-02,cuneus,-10.535934
118,baseline,CSp,extinction,memory_run-03,cuneus,307.77524
118,baseline,CSm,acquisition,memory_run-01,cuneus,-95.41849
118,baseline,CSm,acquisition,memory_run-02,cuneus,107.71911999999999
118,baseline,CSm,acquisition,memory_run-03,cuneus,314.10266
118,baseline,CSm,extinction,memory_run-01,cuneus,30.590393
118,baseline,CSm,extinction,memory_run-02,cuneus,100.05218
118,baseline,CSm,extinction,memory_run-03,cuneus,220.5893
118,acquisition,CSp,acquisition,memory_run-01,cuneus,43.00704
118,acquisition,CSp,acquisition,memory_run-02,cuneus,49.544703999999996
118,acquisition,CSp,acquisition,memory_run-03,cuneus,263.14017
118,acquisition,CSp,extinction,memory_run-01,cuneus,-118.15823999999999
118,acquisition,CSp,extinction,memory_run-02,cuneus,24.223042
118,acquisition,CSp,extinction,memory_run-03,cuneus,410.76294
118,acquisition,CSm,acquisition,memory_run-01,cuneus,15.178332000000001
118,acquisition,CSm,acquisition,memory_run-02,cuneus,127.27472
118,acquisition,CSm,acquisition,memory_run-03,cuneus,170.99301
118,acquisition,CSm,extinction,memory_run-01,cuneus,20.530352
118,acquisition,CSm,extinction,memory_run-02,cuneus,37.064341999999996
118,acquisition,CSm,extinction,memory_run-03,cuneus,292.94342
118,extinction,CSp,acquisition,memory_run-01,cuneus,73.099014
118,extinction,CSp,acquisition,memory_run-02,cuneus,156.1296
118,extinction,CSp,acquisition,memory_run-03,cuneus,335.27914
118,extinction,CSp,extinction,memory_run-01,cuneus,-50.984226
118,extinction,CSp,extinction,memory_run-02,cuneus,58.966827
118,extinction,CSp,extinction,memory_run-03,cuneus,235.1725
118,extinction,CSm,acquisition,memory_run-01,cuneus,-108.69005
118,extinction,CSm,acquisition,memory_run-02,cuneus,81.25774
118,extinction,CSm,acquisition,memory_run-03,cuneus,325.11646
118,extinction,CSm,extinction,memory_run-01,cuneus,11.119114
118,extinction,CSm,extinction,memory_run-02,cuneus,72.71647
118,extinction,CSm,extinction,memory_run-03,cuneus,295.96786000000003
