subject,encode_phase,condition,source_memory,run,effect,pe
108,extinction,CSp,acquisition,3,Condition_Response,[39.6297607421875]
108,extinction,CSp,extinction,1,Response,"[51.58224105834961 -2.8434808254241943 -13.89202880859375
 99.80412292480469]"
108,extinction,CSp,extinction,1,Condition,"[179.8151397705078 202.25254821777344 126.03917694091797
 106.74131774902344 312.65478515625 240.78070068359375 268.1202087402344]"
108,extinction,CSp,extinction,1,Condition_Response,[74.92720031738281]
108,extinction,CSp,extinction,2,Response,[74.69792175292969 79.77262878417969 20.014698028564453 124.98080444335938]
108,extinction,CSp,extinction,2,Condition,"[166.83091735839844 216.37051391601562 120.05252838134766 88.748779296875
 101.0679931640625 192.82479858398438 215.5745391845703]"
108,extinction,CSp,extinction,2,Condition_Response,[23.759239196777344]
108,extinction,CSp,extinction,3,Response,[112.9131851196289 114.40040588378906 -32.3568229675293 84.6937484741211]
108,extinction,CSp,extinction,3,Condition,"[114.86976623535156 148.6390380859375 57.78400421142578 125.08641052246094
 287.11212158203125 309.8327941894531 150.93667602539062]"
108,extinction,CSp,extinction,3,Condition_Response,[-10.000714302062988]
108,extinction,CSm,baseline,1,Response,
108,extinction,CSm,baseline,1,Condition,
108,extinction,CSm,baseline,1,Condition_Response,
108,extinction,CSm,baseline,2,Response,[82.34288024902344 8.406190872192383 -55.71916580200195 27.814716339111328]
108,extinction,CSm,baseline,2,Condition,"[9.0310640335083 93.6296157836914 92.8045654296875 88.62103271484375
 -146.47128295898438 101.24618530273438 162.48497009277344]"
108,extinction,CSm,baseline,2,Condition_Response,[90.90062713623047]
108,extinction,CSm,baseline,3,Response,[78.78254699707031 100.74441528320312 88.2125473022461 95.92998504638672]
108,extinction,CSm,baseline,3,Condition,"[97.02749633789062 188.77516174316406 131.57936096191406 69.4917221069336
 196.43145751953125 154.4548797607422 229.29672241210938]"
108,extinction,CSm,baseline,3,Condition_Response,[91.30722045898438]
108,extinction,CSm,acquisition,1,Response,[54.48945617675781 15.91173267364502 -81.97119903564453 126.52298736572266]
108,extinction,CSm,acquisition,1,Condition,"[99.35836029052734 147.14158630371094 120.89965057373047 92.85542297363281
 227.7866668701172 105.57648468017578 198.9551544189453]"
108,extinction,CSm,acquisition,1,Condition_Response,[52.35092544555664]
108,extinction,CSm,acquisition,2,Response,"[35.902976989746094 -31.675851821899414 -97.75531005859375
 -21.4124755859375]"
108,extinction,CSm,acquisition,2,Condition,"[31.859718322753906 22.57256507873535 134.75405883789062 84.69223022460938
 -307.6532287597656 94.9765853881836 75.63033294677734]"
108,extinction,CSm,acquisition,2,Condition_Response,[72.07832336425781]
108,extinction,CSm,acquisition,3,Response,[5.232108116149902 -46.64373016357422 95.15918731689453 81.31734466552734]
108,extinction,CSm,acquisition,3,Condition,"[66.41522216796875 19.36203956604004 20.067811965942383 54.72980499267578
 308.846923828125 101.25602722167969 197.3142852783203]"
108,extinction,CSm,acquisition,3,Condition_Response,[-22.339839935302734]
108,extinction,CSm,extinction,1,Response,"[70.45974731445312 -34.767269134521484 -22.3006534576416
 122.14888000488281]"
108,extinction,CSm,extinction,1,Condition,"[102.92295837402344 85.94737243652344 99.12754821777344 110.64205169677734
 167.91246032714844 134.9652099609375 170.20953369140625]"
108,extinction,CSm,extinction,1,Condition_Response,[16.925724029541016]
108,extinction,CSm,extinction,2,Response,[62.73189163208008 81.93122863769531 -21.94486427307129 111.0761489868164]
108,extinction,CSm,extinction,2,Condition,"[45.93202590942383 109.31754302978516 133.85227966308594
 101.31363677978516 -90.76393127441406 151.75634765625 204.47537231445312]"
108,extinction,CSm,extinction,2,Condition_Response,[64.16865539550781]
108,extinction,CSm,extinction,3,Response,"[-9.013387680053711 -104.76233673095703 34.71513748168945
 -75.96263885498047]"
108,extinction,CSm,extinction,3,Condition,"[-30.579185485839844 6.290925979614258 18.977540969848633
 43.67619323730469 -127.77374267578125 111.65984344482422
 130.45762634277344]"
108,extinction,CSm,extinction,3,Condition_Response,[53.90776443481445]
109,baseline,CSp,baseline,1,Response,
109,baseline,CSp,baseline,1,Condition,
109,baseline,CSp,baseline,1,Condition_Response,
109,baseline,CSp,baseline,2,Response,[119.6491928100586 29.338581085205078 65.72496795654297 -88.41291809082031]
109,baseline,CSp,baseline,2,Condition,"[142.44131469726562 242.0065460205078 212.0750274658203 146.47569274902344
 -8.645397186279297 81.44953155517578 125.45091247558594]"
109,baseline,CSp,baseline,2,Condition_Response,[217.46206665039062]
109,baseline,CSp,baseline,3,Response,"[-109.92412567138672 -71.12916564941406 -77.86027526855469
 -28.47100257873535]"
109,baseline,CSp,baseline,3,Condition,"[53.634010314941406 54.26729965209961 34.15336227416992 4.328225612640381
 75.06977081298828 8.488018035888672 144.2827911376953]"
109,baseline,CSp,baseline,3,Condition_Response,[107.34562683105469]
109,baseline,CSp,acquisition,1,Response,"[56.15973663330078 12.371500968933105 -12.75906753540039
 16.818124771118164]"
109,baseline,CSp,acquisition,1,Condition,"[72.67377471923828 61.8693733215332 60.46670913696289 18.434648513793945
 64.09489440917969 28.130290985107422 97.40628814697266]"
109,baseline,CSp,acquisition,1,Condition_Response,[-10.478241920471191]
109,baseline,CSp,acquisition,2,Response,"[28.345277786254883 -10.284664154052734 26.793071746826172
 -59.44339370727539]"
109,baseline,CSp,acquisition,2,Condition,"[245.97291564941406 241.2553253173828 239.67503356933594
 139.71401977539062 63.630714416503906 79.5562515258789 196.01034545898438]"
109,baseline,CSp,acquisition,2,Condition_Response,[111.22100067138672]
109,baseline,CSp,acquisition,3,Response,"[15.764405250549316 -19.68235969543457 -67.53166198730469
 10.157853126525879]"
109,baseline,CSp,acquisition,3,Condition,"[66.3328628540039 42.90366744995117 63.56816482543945 17.941225051879883
 23.899457931518555 28.400522232055664 76.99832916259766]"
109,baseline,CSp,acquisition,3,Condition_Response,[18.04884147644043]
109,baseline,CSp,extinction,1,Response,[59.13457107543945 55.3927116394043 55.57960891723633 6.917391300201416]
109,baseline,CSp,extinction,1,Condition,"[19.980884552001953 67.32539367675781 47.32777786254883 11.102855682373047
 -31.873210906982422 2.4565179347991943 67.49290466308594]"
109,baseline,CSp,extinction,1,Condition_Response,[-60.74715042114258]
109,baseline,CSp,extinction,2,Response,[90.65491485595703 10.36962890625 61.085384368896484 -41.83324432373047]
109,baseline,CSp,extinction,2,Condition,"[226.91688537597656 233.41363525390625 224.67222595214844
 130.24156188964844 71.52482604980469 80.16400909423828 236.2544708251953]"
109,baseline,CSp,extinction,2,Condition_Response,[104.98228454589844]
109,baseline,CSp,extinction,3,Response,"[11.11819839477539 -3.8695952892303467 111.55953216552734
 -44.360286712646484]"
109,baseline,CSp,extinction,3,Condition,"[-12.60033130645752 -39.08940887451172 -7.238082408905029
 -24.42282485961914 -36.97868728637695 7.440710544586182 55.03458023071289]"
109,baseline,CSp,extinction,3,Condition_Response,[-10.005948066711426]
109,baseline,CSm,baseline,1,Response,"[-7.025978088378906 -18.367645263671875 -30.96927833557129
 -6.793056488037109]"
109,baseline,CSm,baseline,1,Condition,"[0.7620386481285095 -34.54983901977539 40.01366424560547
 14.953499794006348 -22.936246871948242 4.793833255767822
 -21.074033737182617]"
109,baseline,CSm,baseline,1,Condition_Response,[-90.32535552978516]
109,baseline,CSm,baseline,2,Response,
109,baseline,CSm,baseline,2,Condition,
109,baseline,CSm,baseline,2,Condition_Response,
109,baseline,CSm,baseline,3,Response,"[-22.52002716064453 -25.450130462646484 -90.21382904052734
 -12.231277465820312]"
109,baseline,CSm,baseline,3,Condition,"[15.221826553344727 8.133176803588867 29.11195182800293 7.643624305725098
 -51.55974578857422 0.8839664459228516 28.62950897216797]"
109,baseline,CSm,baseline,3,Condition_Response,[11.743090629577637]
109,baseline,CSm,acquisition,1,Response,"[30.304847717285156 20.24342918395996 -33.03870391845703
 57.062522888183594]"
109,baseline,CSm,acquisition,1,Condition,"[3.6400532722473145 9.456913948059082 41.888031005859375
 31.512250900268555 55.582855224609375 12.616567611694336
 13.326395988464355]"
109,baseline,CSm,acquisition,1,Condition_Response,[-11.403258323669434]
109,baseline,CSm,acquisition,2,Response,[43.17314147949219 63.209320068359375 33.37717056274414 -40.52820587158203]
109,baseline,CSm,acquisition,2,Condition,"[215.30679321289062 241.50747680664062 222.86959838867188
 145.16835021972656 56.82969665527344 81.41355895996094 256.50506591796875]"
109,baseline,CSm,acquisition,2,Condition_Response,[145.9280548095703]
109,baseline,CSm,acquisition,3,Response,"[-11.734991073608398 -22.13935661315918 -3.5460469722747803
 25.290176391601562]"
109,baseline,CSm,acquisition,3,Condition,"[-32.13047790527344 -76.5887222290039 -10.745490074157715
 -14.877326011657715 18.614055633544922 7.992293834686279
 -74.86722564697266]"
109,baseline,CSm,acquisition,3,Condition_Response,[-37.51811981201172]
109,baseline,CSm,extinction,1,Response,"[86.58695220947266 -38.9564208984375 -85.49925231933594
 -44.547813415527344]"
109,baseline,CSm,extinction,1,Condition,"[22.757539749145508 99.21781158447266 -2.2076385021209717
 14.753874778747559 52.780208587646484 11.744529724121094
 118.06816864013672]"
109,baseline,CSm,extinction,1,Condition_Response,[53.645538330078125]
109,baseline,CSm,extinction,2,Response,"[24.427650451660156 25.165958404541016 27.820323944091797
 -62.76537322998047]"
109,baseline,CSm,extinction,2,Condition,"[216.26487731933594 278.8815002441406 195.9778289794922 137.03501892089844
 -0.9421103000640869 89.30684661865234 191.5372314453125]"
109,baseline,CSm,extinction,2,Condition_Response,[155.85264587402344]
109,baseline,CSm,extinction,3,Response,"[-64.62645721435547 -36.224822998046875 5.804830074310303
 -16.72907257080078]"
109,baseline,CSm,extinction,3,Condition,"[55.24201202392578 73.98422241210938 45.076255798339844 31.267724990844727
 44.57085037231445 18.67547035217285 77.6612319946289]"
109,baseline,CSm,extinction,3,Condition_Response,[126.56373596191406]
109,acquisition,CSp,baseline,1,Response,"[-54.999717712402344 -36.40144348144531 -105.99173736572266
 -24.45509147644043]"
109,acquisition,CSp,baseline,1,Condition,"[49.93550491333008 21.414047241210938 39.19938278198242 8.118753433227539
 34.51585006713867 19.670358657836914 48.543495178222656]"
109,acquisition,CSp,baseline,1,Condition_Response,[-47.08606719970703]
109,acquisition,CSp,baseline,2,Response,
109,acquisition,CSp,baseline,2,Condition,
109,acquisition,CSp,baseline,2,Condition_Response,
109,acquisition,CSp,baseline,3,Response,
109,acquisition,CSp,baseline,3,Condition,
109,acquisition,CSp,baseline,3,Condition_Response,
109,acquisition,CSp,acquisition,1,Response,"[-1.0821505784988403 50.716880798339844 91.79558563232422
 -17.580434799194336]"
109,acquisition,CSp,acquisition,1,Condition,"[15.228006362915039 22.32805061340332 28.41559600830078 30.529382705688477
 -16.95248794555664 24.563079833984375 44.53269958496094]"
109,acquisition,CSp,acquisition,1,Condition_Response,[-35.29417419433594]
109,acquisition,CSp,acquisition,2,Response,[41.48373031616211 19.05906867980957 33.75593948364258 18.684701919555664]
109,acquisition,CSp,acquisition,2,Condition,"[187.74313354492188 229.530517578125 208.41864013671875 126.21431732177734
 50.853538513183594 76.67143249511719 169.03050231933594]"
109,acquisition,CSp,acquisition,2,Condition_Response,[67.89724731445312]
109,acquisition,CSp,acquisition,3,Response,"[-55.909515380859375 -35.529449462890625 -49.893409729003906
 27.65995979309082]"
109,acquisition,CSp,acquisition,3,Condition,"[18.16061019897461 -31.189708709716797 13.681468963623047
 5.892819404602051 -8.156122207641602 2.691648006439209 -7.558224201202393]"
109,acquisition,CSp,acquisition,3,Condition_Response,[-36.67880630493164]
109,acquisition,CSp,extinction,1,Response,[-5.450135707855225 -17.572555541992188 -44.21142578125 -26.41604995727539]
109,acquisition,CSp,extinction,1,Condition,"[41.67347717285156 22.886531829833984 77.24107360839844 31.245342254638672
 -92.17476654052734 33.64209747314453 -44.25203323364258]"
109,acquisition,CSp,extinction,1,Condition_Response,[21.552040100097656]
109,acquisition,CSp,extinction,2,Response,[94.46630859375 21.17058753967285 48.104774475097656 2.464479684829712]
109,acquisition,CSp,extinction,2,Condition,"[270.2406005859375 274.9554748535156 325.8564758300781 166.97463989257812
 112.14102935791016 112.59367370605469 286.6290588378906]"
109,acquisition,CSp,extinction,2,Condition_Response,[165.00079345703125]
109,acquisition,CSp,extinction,3,Response,"[-70.0177993774414 -70.2879867553711 -141.41111755371094
 -75.31282043457031]"
109,acquisition,CSp,extinction,3,Condition,"[-80.41216278076172 -14.226675987243652 -23.889978408813477
 -33.57749557495117 20.3172550201416 -44.048728942871094 64.4144287109375]"
109,acquisition,CSp,extinction,3,Condition_Response,[-85.86825561523438]
109,acquisition,CSm,baseline,1,Response,
109,acquisition,CSm,baseline,1,Condition,
109,acquisition,CSm,baseline,1,Condition_Response,
109,acquisition,CSm,baseline,2,Response,
109,acquisition,CSm,baseline,2,Condition,
109,acquisition,CSm,baseline,2,Condition_Response,
109,acquisition,CSm,baseline,3,Response,
109,acquisition,CSm,baseline,3,Condition,
109,acquisition,CSm,baseline,3,Condition_Response,
109,acquisition,CSm,acquisition,1,Response,[70.91048431396484 16.51512908935547 3.6789610385894775 -4.493786811828613]
109,acquisition,CSm,acquisition,1,Condition,"[9.41129207611084 -43.87416458129883 5.517066478729248 -0.7055124044418335
 -2.3400464057922363 9.777087211608887 -77.73673248291016]"
109,acquisition,CSm,acquisition,1,Condition_Response,[-94.8966293334961]
109,acquisition,CSm,acquisition,2,Response,[78.23208618164062 30.86939239501953 93.1550064086914 -34.59733581542969]
109,acquisition,CSm,acquisition,2,Condition,"[173.78854370117188 223.2335968017578 209.2648162841797 137.61549377441406
 7.8902907371521 86.24532318115234 161.91673278808594]"
109,acquisition,CSm,acquisition,2,Condition_Response,[176.21583557128906]
109,acquisition,CSm,acquisition,3,Response,"[23.133136749267578 19.602739334106445 7.945225238800049
 25.861143112182617]"
109,acquisition,CSm,acquisition,3,Condition,"[-40.851036071777344 -64.97179412841797 -19.74344825744629
 -18.891868591308594 -22.373388290405273 -20.465608596801758
 -46.27925491333008]"
109,acquisition,CSm,acquisition,3,Condition_Response,[-30.844932556152344]
109,acquisition,CSm,extinction,1,Response,"[-20.215301513671875 -42.10419464111328 -19.508182525634766
 -31.280092239379883]"
109,acquisition,CSm,extinction,1,Condition,"[23.705263137817383 89.97987365722656 46.65036392211914 34.9935302734375
 83.46314239501953 28.872514724731445 156.05247497558594]"
109,acquisition,CSm,extinction,1,Condition_Response,[-12.741607666015625]
109,acquisition,CSm,extinction,2,Response,"[-116.05284118652344 -57.35013961791992 -173.8013153076172
 72.66798400878906]"
109,acquisition,CSm,extinction,2,Condition,"[278.0028381347656 339.18426513671875 314.666259765625 121.887939453125
 -35.04423522949219 71.47959899902344 158.07904052734375]"
109,acquisition,CSm,extinction,2,Condition_Response,[297.1518859863281]
109,acquisition,CSm,extinction,3,Response,"[3.510302782058716 -153.07589721679688 -141.2108612060547
 -119.9598159790039]"
109,acquisition,CSm,extinction,3,Condition,"[-139.78030395507812 -92.93648529052734 19.13804817199707
 -20.859691619873047 -123.0767822265625 -14.406312942504883
 -47.80386734008789]"
109,acquisition,CSm,extinction,3,Condition_Response,[75.20901489257812]
109,extinction,CSp,baseline,1,Response,
109,extinction,CSp,baseline,1,Condition,
109,extinction,CSp,baseline,1,Condition_Response,
109,extinction,CSp,baseline,2,Response,
109,extinction,CSp,baseline,2,Condition,
109,extinction,CSp,baseline,2,Condition_Response,
109,extinction,CSp,baseline,3,Response,
109,extinction,CSp,baseline,3,Condition,
109,extinction,CSp,baseline,3,Condition_Response,
109,extinction,CSp,acquisition,1,Response,"[15.474390983581543 -73.56736755371094 -48.298465728759766
 -42.56505584716797]"
109,extinction,CSp,acquisition,1,Condition,"[10.440096855163574 -18.648630142211914 86.23959350585938
 27.68410301208496 -16.44881248474121 4.48936653137207 2.130697727203369]"
109,extinction,CSp,acquisition,1,Condition_Response,[-17.574806213378906]
109,extinction,CSp,acquisition,2,Response,"[-53.38533401489258 -40.56044006347656 80.72122955322266
 10.114883422851562]"
109,extinction,CSp,acquisition,2,Condition,"[177.4791717529297 223.8419647216797 228.9390106201172 107.236083984375
 41.80161666870117 57.5647087097168 199.3523712158203]"
109,extinction,CSp,acquisition,2,Condition_Response,[85.07485961914062]
109,extinction,CSp,acquisition,3,Response,"[-73.15726470947266 -24.688518524169922 51.34685516357422
 19.613107681274414]"
109,extinction,CSp,acquisition,3,Condition,"[-86.1835708618164 -103.4520034790039 -17.30076026916504 -33.0745964050293
 -21.043983459472656 -13.367815017700195 -119.9179916381836]"
109,extinction,CSp,acquisition,3,Condition_Response,[-63.14154815673828]
109,extinction,CSp,extinction,1,Response,[116.64202117919922 1.7972984313964844 26.02315902709961 26.432373046875]
109,extinction,CSp,extinction,1,Condition,"[67.53601837158203 47.026554107666016 80.35693359375 20.97385025024414
 44.06330490112305 28.815292358398438 37.6982307434082]"
109,extinction,CSp,extinction,1,Condition_Response,[-8.784287452697754]
109,extinction,CSp,extinction,2,Response,[59.393333435058594 59.55215835571289 58.7039909362793 -33.26838302612305]
109,extinction,CSp,extinction,2,Condition,"[247.39312744140625 280.836669921875 240.85169982910156 144.45199584960938
 44.029911041259766 85.48572540283203 247.5731964111328]"
109,extinction,CSp,extinction,2,Condition_Response,[86.70110321044922]
109,extinction,CSp,extinction,3,Response,"[-9.385900497436523 -5.388174057006836 24.69411849975586
 27.066736221313477]"
109,extinction,CSp,extinction,3,Condition,"[62.39276123046875 27.482500076293945 30.35698699951172
 -0.025619523599743843 32.57509994506836 20.103525161743164
 24.557836532592773]"
109,extinction,CSp,extinction,3,Condition_Response,[-25.924354553222656]
109,extinction,CSm,baseline,1,Response,"[-104.90182495117188 -67.06147003173828 -137.24337768554688
 -76.54547882080078]"
109,extinction,CSm,baseline,1,Condition,"[52.21485900878906 -34.01372146606445 -26.506643295288086
 -28.025606155395508 10.248895645141602 38.87604522705078
 26.199508666992188]"
109,extinction,CSm,baseline,1,Condition_Response,[-116.53924560546875]
109,extinction,CSm,baseline,2,Response,"[96.03455352783203 -28.378103256225586 -9.257678985595703
 -106.21635437011719]"
109,extinction,CSm,baseline,2,Condition,"[159.53009033203125 258.93792724609375 192.57264709472656
 186.44174194335938 39.93086242675781 94.74700927734375 320.5039367675781]"
109,extinction,CSm,baseline,2,Condition_Response,[-12.342616081237793]
109,extinction,CSm,baseline,3,Response,"[147.03404235839844 100.76788330078125 18.122264862060547
 74.69088745117188]"
109,extinction,CSm,baseline,3,Condition,"[1.5137263536453247 -3.0832691192626953 68.03973388671875
 44.994869232177734 -93.77529907226562 37.738746643066406
 -67.70783233642578]"
109,extinction,CSm,baseline,3,Condition_Response,[8.851045608520508]
109,extinction,CSm,acquisition,1,Response,"[-84.17632293701172 -51.32219696044922 -79.30509185791016
 -15.99743938446045]"
109,extinction,CSm,acquisition,1,Condition,"[-49.727115631103516 -56.24326705932617 15.584367752075195
 -19.61810302734375 -53.17466735839844 -8.948887825012207
 -41.02635192871094]"
109,extinction,CSm,acquisition,1,Condition_Response,[-86.1532211303711]
109,extinction,CSm,acquisition,2,Response,[100.36848449707031 92.8555679321289 125.19210052490234 33.719947814941406]
109,extinction,CSm,acquisition,2,Condition,"[171.94053649902344 259.10540771484375 202.96180725097656
 111.67550659179688 56.837913513183594 56.553279876708984
 238.7584991455078]"
109,extinction,CSm,acquisition,2,Condition_Response,[156.09327697753906]
109,extinction,CSm,acquisition,3,Response,[35.053524017333984 54.46098327636719 89.88196563720703 41.171775817871094]
109,extinction,CSm,acquisition,3,Condition,"[10.255449295043945 -25.009441375732422 15.7719087600708
 -8.622498512268066 21.119966506958008 -3.219015121459961
 11.541522979736328]"
109,extinction,CSm,acquisition,3,Condition_Response,[-20.85648536682129]
109,extinction,CSm,extinction,1,Response,[0.80478835105896 64.02167510986328 -21.9237117767334 72.51441955566406]
109,extinction,CSm,extinction,1,Condition,"[-20.694425582885742 -44.68916320800781 50.10933303833008
 17.033205032348633 -8.57571029663086 -33.34532165527344
 -55.66442108154297]"
109,extinction,CSm,extinction,1,Condition_Response,[-36.85487365722656]
109,extinction,CSm,extinction,2,Response,[43.86016845703125 -2.91546630859375 57.96466827392578 -32.613773345947266]
109,extinction,CSm,extinction,2,Condition,"[177.05960083007812 246.38938903808594 207.0194549560547 145.5215301513672
 27.745893478393555 68.2339859008789 254.19961547851562]"
109,extinction,CSm,extinction,2,Condition_Response,[-23.26133155822754]
109,extinction,CSm,extinction,3,Response,"[19.076017379760742 -26.093814849853516 -33.0621223449707
 17.35917854309082]"
109,extinction,CSm,extinction,3,Condition,"[-8.874343872070312 65.70785522460938 29.321565628051758 4.89005708694458
 39.167640686035156 1.6186192035675049 39.70396041870117]"
109,extinction,CSm,extinction,3,Condition_Response,[14.561161994934082]
110,baseline,CSp,baseline,1,Response,[-98.35302734375 -39.60955810546875 28.569076538085938 2.0775740146636963]
110,baseline,CSp,baseline,1,Condition,"[78.2262191772461 223.58734130859375 190.64280700683594 98.84435272216797
 64.59870147705078 114.73517608642578 55.10712432861328]"
110,baseline,CSp,baseline,1,Condition_Response,[37.116798400878906]
110,baseline,CSp,baseline,2,Response,"[98.17961120605469 39.639591217041016 123.82585906982422
 -11.354445457458496]"
110,baseline,CSp,baseline,2,Condition,"[98.25059509277344 373.54010009765625 281.88592529296875
 124.56006622314453 122.44808197021484 124.1482925415039
 186.38632202148438]"
110,baseline,CSp,baseline,2,Condition_Response,[80.15216064453125]
110,baseline,CSp,baseline,3,Response,"[-110.05510711669922 -16.304950714111328 20.771923065185547
 -27.652130126953125]"
110,baseline,CSp,baseline,3,Condition,"[42.1097526550293 136.3508758544922 192.83840942382812 78.75701904296875
 -7.471076488494873 66.3221206665039 -40.18818664550781]"
110,baseline,CSp,baseline,3,Condition_Response,[-60.63505935668945]
110,baseline,CSp,acquisition,1,Response,"[9.056612968444824 27.752656936645508 -44.591976165771484
 3.963921070098877]"
110,baseline,CSp,acquisition,1,Condition,"[33.70066833496094 68.88260650634766 115.37944793701172 68.34803771972656
 4.903476238250732 87.5861587524414 -45.95206832885742]"
110,baseline,CSp,acquisition,1,Condition_Response,[49.866329193115234]
110,baseline,CSp,acquisition,2,Response,[86.28545379638672 9.152029037475586 32.753021240234375 51.517189025878906]
110,baseline,CSp,acquisition,2,Condition,"[91.28364562988281 162.43585205078125 182.1010284423828 81.27764129638672
 100.453125 73.44281005859375 -0.6080555319786072]"
110,baseline,CSp,acquisition,2,Condition_Response,[43.966732025146484]
110,baseline,CSp,acquisition,3,Response,"[-33.00917434692383 -85.85591125488281 -6.472544193267822
 -18.290632247924805]"
110,baseline,CSp,acquisition,3,Condition,"[40.416385650634766 167.3259735107422 193.26414489746094 76.69953918457031
 7.898068904876709 59.3227653503418 23.479183197021484]"
110,baseline,CSp,acquisition,3,Condition_Response,[-195.1253662109375]
110,baseline,CSp,extinction,1,Response,[61.83424758911133 69.51555633544922 45.970367431640625 60.757232666015625]
110,baseline,CSp,extinction,1,Condition,"[170.31890869140625 253.04098510742188 303.7242431640625 100.6160888671875
 35.138431549072266 118.8999252319336 114.37576293945312]"
110,baseline,CSp,extinction,1,Condition_Response,[258.17755126953125]
110,baseline,CSp,extinction,2,Response,[98.02179718017578 9.802891731262207 72.73422241210938 -19.48931121826172]
110,baseline,CSp,extinction,2,Condition,"[121.27801513671875 266.27178955078125 245.30743408203125
 52.03699493408203 176.7222442626953 105.03659057617188 -78.27021026611328]"
110,baseline,CSp,extinction,2,Condition_Response,[-240.03549194335938]
110,baseline,CSp,extinction,3,Response,"[-262.8277282714844 -66.43750762939453 51.997276306152344
 -22.752939224243164]"
110,baseline,CSp,extinction,3,Condition,"[-34.13298797607422 35.53474426269531 70.10368347167969 24.333528518676758
 -13.867034912109375 -37.35857391357422 -84.40324401855469]"
110,baseline,CSp,extinction,3,Condition_Response,[-463.6366271972656]
110,baseline,CSm,baseline,1,Response,"[68.19126892089844 -2.5612590312957764 93.00738525390625
 38.404327392578125]"
110,baseline,CSm,baseline,1,Condition,"[156.5159912109375 398.8669128417969 341.0675048828125 121.49859619140625
 83.17057800292969 194.4456024169922 103.02815246582031]"
110,baseline,CSm,baseline,1,Condition_Response,[284.5036315917969]
110,baseline,CSm,baseline,2,Response,"[-107.57856750488281 -26.899826049804688 30.155231475830078
 35.8244743347168]"
110,baseline,CSm,baseline,2,Condition,"[82.50082397460938 182.32496643066406 157.61041259765625
 115.01815795898438 4.616273880004883 131.10643005371094 51.01569747924805]"
110,baseline,CSm,baseline,2,Condition_Response,[106.12281799316406]
110,baseline,CSm,baseline,3,Response,"[-237.91354370117188 -4.200661659240723 22.772905349731445
 -45.672916412353516]"
110,baseline,CSm,baseline,3,Condition,"[8.919843673706055 83.19087219238281 54.136470794677734 19.802234649658203
 12.14865493774414 18.430084228515625 -78.1490707397461]"
110,baseline,CSm,baseline,3,Condition_Response,[-459.6514587402344]
110,baseline,CSm,acquisition,1,Response,"[27.276763916015625 82.86763000488281 -35.446956634521484
 8.632426261901855]"
110,baseline,CSm,acquisition,1,Condition,"[38.4017448425293 21.46891975402832 143.7931671142578 48.022186279296875
 -139.53021240234375 91.4623031616211 21.414236068725586]"
110,baseline,CSm,acquisition,1,Condition_Response,[-44.84719467163086]
110,baseline,CSm,acquisition,2,Response,"[41.975914001464844 43.700801849365234 -6.429449558258057
 18.205677032470703]"
110,baseline,CSm,acquisition,2,Condition,"[59.25764465332031 108.88435363769531 145.3236541748047 57.80012512207031
 35.28057861328125 102.14984893798828 -4.562198162078857]"
110,baseline,CSm,acquisition,2,Condition_Response,[-17.258567810058594]
110,baseline,CSm,acquisition,3,Response,"[147.71994018554688 51.792510986328125 4.3026909828186035
 -12.428984642028809]"
110,baseline,CSm,acquisition,3,Condition,"[67.2615737915039 204.2841796875 152.24488830566406 61.845436096191406
 -62.092742919921875 93.50871276855469 108.40171813964844]"
110,baseline,CSm,acquisition,3,Condition_Response,[128.4141387939453]
110,baseline,CSm,extinction,1,Response,"[-9.68841552734375 -6.849923133850098 50.03744888305664
 -13.850445747375488]"
110,baseline,CSm,extinction,1,Condition,"[70.4489974975586 261.81573486328125 182.27110290527344 77.33649444580078
 37.68502426147461 156.7578887939453 79.18031311035156]"
110,baseline,CSm,extinction,1,Condition_Response,[272.25579833984375]
110,baseline,CSm,extinction,2,Response,"[-63.007869720458984 -38.81904983520508 24.833192825317383
 -26.39900016784668]"
110,baseline,CSm,extinction,2,Condition,"[36.124778747558594 146.98284912109375 164.77565002441406
 107.27854919433594 47.12736129760742 75.99405670166016 -37.2308235168457]"
110,baseline,CSm,extinction,2,Condition_Response,[-13.566170692443848]
110,baseline,CSm,extinction,3,Response,[26.156328201293945 42.907989501953125 88.28314208984375 8.434823036193848]
110,baseline,CSm,extinction,3,Condition,"[72.9048843383789 227.79879760742188 196.1739501953125 80.74234771728516
 41.067474365234375 73.52882385253906 94.59210968017578]"
110,baseline,CSm,extinction,3,Condition_Response,[3.5896718502044678]
110,acquisition,CSp,baseline,1,Response,[45.06596755981445 -11.06489372253418 45.416690826416016 4.145718097686768]
110,acquisition,CSp,baseline,1,Condition,"[132.3072967529297 274.4560241699219 269.22686767578125 100.67938995361328
 75.68557739257812 110.52841186523438 59.707008361816406]"
110,acquisition,CSp,baseline,1,Condition_Response,[332.51995849609375]
110,acquisition,CSp,baseline,2,Response,[184.7743377685547 77.77113342285156 125.62812042236328 16.2741641998291]
110,acquisition,CSp,baseline,2,Condition,"[213.3854522705078 418.91888427734375 319.5338439941406 157.8935546875
 142.06141662597656 164.53179931640625 244.4594268798828]"
110,acquisition,CSp,baseline,2,Condition_Response,[-8.198648452758789]
110,acquisition,CSp,baseline,3,Response,"[-193.47225952148438 -29.038463592529297 58.14099884033203
 17.285058975219727]"
